time,flex sensor,"actuator position, command","actuator position, measured",force,Trial Number,Target Angle
175.566,179.09375,0.0,0.0,0.004500978473581219,0,100
175.772,178.890625,0.23809523809523808,-0.02364066193853276,0.004500978473581219,0,100
175.977,178.890625,0.23809523809523808,0.0,-0.08356164383561637,0,100
176.184,178.546875,0.23809523809523808,0.02364066193853276,0.004500978473581219,0,100
176.389,179.03125,0.0,0.0,-0.08356164383561637,0,100
176.595,178.8125,0.23809523809523808,-0.02364066193853276,-0.08356164383561637,0,100
176.801,177.21875,0.23809523809523808,-0.02364066193853276,-1.0522504892367905,0,100
177.008,171.875,0.9523809523809523,-0.02364066193853276,-2.1970645792563603,0,100
177.213,170.421875,1.1904761904761905,-0.02364066193853276,-2.6373776908023485,0,100
177.42,162.5,1.9047619047619047,-0.04728132387706907,-2.901565557729941,0,100
177.626,158.828125,2.380952380952381,1.1111111111111107,-1.9328767123287671,0,100
177.831,159.109375,2.380952380952381,1.3947990543735216,-1.7567514677103717,0,100
178.037,159.65625,2.380952380952381,1.3947990543735216,-1.7567514677103717,0,100
178.242,160.28125,2.142857142857143,1.418439716312058,-1.6686888454011741,0,100
178.449,160.703125,2.142857142857143,1.3711583924349888,-1.7567514677103717,0,100
178.655,161.75,2.142857142857143,1.3711583924349888,-1.5806262230919765,0,100
178.861,161.671875,2.142857142857143,1.418439716312058,-1.5806262230919765,0,100
179.068,161.75,2.142857142857143,1.3947990543735216,-1.5806262230919765,0,100
179.273,161.46875,2.142857142857143,1.3475177304964525,-1.7567514677103717,0,100
179.48,162.015625,1.9047619047619047,1.418439716312058,-1.5806262230919765,0,100
179.686,161.53125,2.142857142857143,1.3711583924349888,-1.5806262230919765,0,100
179.893,162.640625,1.9047619047619047,1.3475177304964525,-1.8448140900195695,0,100
180.098,168.0625,1.4285714285714286,1.3238770685579198,-0.7,0,100
180.304,173.546875,0.7142857142857143,1.3711583924349888,0.4448140900195696,0,100
180.51,174.375,0.7142857142857143,0.921985815602838,0.9731898238747554,0,100
180.717,175.765625,0.47619047619047616,0.0,-0.08356164383561637,0,100
180.922,176.734375,0.47619047619047616,-0.02364066193853276,-0.08356164383561637,0,100
181.128,178.6875,0.23809523809523808,-0.02364066193853276,-0.08356164383561637,0,100
181.333,176.8125,0.47619047619047616,-0.04728132387706907,-0.17162426614481407,0,100
181.539,176.671875,0.47619047619047616,0.0,-0.08356164383561637,0,100
181.745,177.5,0.23809523809523808,0.02364066193853276,-0.34774951076320937,0,100
181.95,173.953125,0.7142857142857143,0.0,-2.5493150684931507,0,100
182.156,169.859375,1.1904761904761905,0.0,-2.901565557729941,0,100
182.362,169.234375,1.1904761904761905,0.0,-2.901565557729941,0,100
182.568,166.953125,1.4285714285714286,0.28368794326241087,-2.6373776908023485,0,100
182.775,170.703125,0.9523809523809523,0.1418439716312072,-2.6373776908023485,0,100
182.98,162.375,1.9047619047619047,0.2600472813238781,-2.373189823874755,0,100
183.186,152.859375,3.0952380952380953,0.8510638297872326,-1.8448140900195695,0,100
183.391,143.0,4.0476190476190474,2.1040189125295505,-0.08356164383561637,0,100
183.598,131.40625,5.476190476190476,2.9787234042553195,0.7970645792563602,0,100
183.803,114.1875,7.380952380952381,4.5626477541371155,2.1180039138943245,0,100
184.008,97.328125,9.285714285714286,6.004728132387706,3.6150684931506847,0,100
184.216,81.84375,10.952380952380953,6.997635933806146,4.847945205479452,0,100
184.421,74.90625,11.904761904761905,7.68321513002364,5.464383561643835,0,100
184.628,76.015625,11.666666666666666,7.84869976359338,5.728571428571429,0,100
184.832,75.390625,11.666666666666666,7.84869976359338,5.728571428571429,0,100
185.038,94.125,9.523809523809524,8.51063829787234,6.697260273972603,0,100
