47,976,-0.62
48,977,-0.44
49,978,0.18
50,956,0.09
51,958,0.00
52,941,-0.18
53,938,0.09
54,921,0.18
55,912,0.62
56,902,0.26
57,890,0.35
58,883,0.44
59,867,0.35
60,860,0.18
61,851,0.35
62,840,0.18
63,833,0.44
64,815,0.44
65,815,0.53
66,798,0.70
67,790,0.97
68,785,0.88
69,774,1.23
70,765,1.41
71,747,2.02
72,747,1.85
73,729,2.55
74,730,2.55
75,708,3.25
76,707,3.25
77,693,3.69
78,680,3.78
79,689,4.22
80,660,4.31
81,646,4.66
82,643,4.57
83,625,4.75
84,615,4.92
85,610,5.01
86,638,5.01
87,610,5.27
88,594,5.36
248
ZERO_FORCE = 248
265
USER_MIN_FORCE_DATA = 265
316
USER_MAX_FORCE_DATA = 316
66
USER_MIN_ACTUATOR_COMMAND = 66
86
USER_MAX_ACTUATOR_COMMAND = 86
66
USER_MIN_ACTUATOR_AVG = 66
86
USER_MAX_ACTUATOR_AVG = 86
47,972,0.62
48,974,0.44
49,977,0.35
50,957,0.70
51,958,0.62
52,940,0.53
53,934,0.79
54,919,0.62
55,935,0.79
56,897,0.70
57,917,0.97
58,880,0.97
59,868,0.26
60,856,1.05
61,856,0.79
62,836,0.62
63,831,0.26
64,822,0.53
65,810,0.62
66,821,0.53
67,785,1.05
68,782,1.14
69,777,1.14
70,758,1.58
71,756,1.58
72,735,2.20
73,725,2.37
74,721,2.81
75,713,3.25
76,703,3.34
77,693,4.04
78,681,4.04
79,661,4.31
80,656,4.39
81,679,4.48
82,647,4.31
83,637,4.57
262
ZERO_FORCE = 262
263
USER_MIN_FORCE_DATA = 263
307
USER_MAX_FORCE_DATA = 307
64
USER_MIN_ACTUATOR_COMMAND = 64
81
USER_MAX_ACTUATOR_COMMAND = 81
65
USER_MIN_ACTUATOR_AVG = 65
83
USER_MAX_ACTUATOR_AVG = 83
47,977,0.35
48,975,0.35
49,979,0.35
50,956,0.62
51,952,0.44
52,943,0.44
53,934,0.44
54,922,0.62
55,934,0.44
56,899,0.53
57,891,0.62
58,883,0.62
59,869,0.53
60,866,0.62
61,847,0.53
62,842,0.53
63,828,0.53
64,826,0.62
65,807,1.23
66,803,1.05
67,788,1.23
68,790,1.32
69,767,2.02
70,786,1.76
71,744,2.11
72,747,2.11
73,730,2.90
74,729,3.08
75,712,3.43
76,707,3.25
77,704,3.87
78,687,3.78
79,674,4.22
80,662,4.39
81,674,4.57
82,644,4.83
83,655,5.01
259
ZERO_FORCE = 259
279
USER_MIN_FORCE_DATA = 279
312
USER_MAX_FORCE_DATA = 312
68
USER_MIN_ACTUATOR_COMMAND = 68
81
USER_MAX_ACTUATOR_COMMAND = 81
66
USER_MIN_ACTUATOR_AVG = 66
82
USER_MAX_ACTUATOR_AVG = 82
47,979,0.35
48,976,0.26
49,975,0.35
50,954,0.26
51,981,0.35
52,935,0.26
53,939,0.35
54,920,0.53
55,918,0.53
56,891,0.53
57,894,0.26
58,878,0.53
59,878,0.53
60,863,0.53
61,850,0.44
62,838,0.62
63,835,0.62
64,822,0.70
65,807,1.32
66,804,1.41
67,787,1.49
68,780,1.76
69,769,1.85
70,775,1.85
71,745,2.37
72,743,2.37
73,724,3.16
74,719,3.16
75,729,3.34
76,700,3.52
77,696,3.34
78,682,3.78
79,678,3.96
259
ZERO_FORCE = 259
270
USER_MIN_FORCE_DATA = 270
300
USER_MAX_FORCE_DATA = 300
65
USER_MIN_ACTUATOR_COMMAND = 65
77
USER_MAX_ACTUATOR_COMMAND = 77
65
USER_MIN_ACTUATOR_AVG = 65
81
USER_MAX_ACTUATOR_AVG = 81
47,977,0.53
48,979,0.53
49,976,0.62
50,953,0.62
51,953,0.62
52,943,0.53
53,936,0.62
54,920,0.62
55,939,0.70
56,894,0.88
57,894,0.97
58,876,0.62
59,875,0.53
60,862,0.70
61,850,0.62
62,843,0.62
63,826,0.88
64,820,0.97
65,810,1.23
66,801,1.14
67,802,1.23
68,799,1.49
69,768,1.93
70,767,1.93
71,748,2.29
72,740,2.11
73,730,2.29
74,723,2.37
75,724,2.90
76,695,3.60
261
ZERO_FORCE = 261
266
USER_MIN_FORCE_DATA = 266
296
USER_MAX_FORCE_DATA = 296
63
USER_MIN_ACTUATOR_COMMAND = 63
74
USER_MAX_ACTUATOR_COMMAND = 74
65
USER_MIN_ACTUATOR_AVG = 65
79
USER_MAX_ACTUATOR_AVG = 79
47,977,0.79
48,976,0.70
49,977,0.62
50,955,0.79
51,955,0.79
52,936,0.79
53,931,0.62
54,920,0.79
55,912,0.97
56,898,0.97
57,897,0.79
58,876,0.97
59,878,0.70
60,862,0.88
61,856,0.97
62,837,0.70
63,843,0.62
64,820,0.62
65,812,0.97
66,801,0.97
67,789,1.05
68,778,1.58
69,769,1.58
70,761,2.02
71,757,2.11
72,731,2.81
73,736,2.90
74,721,3.34
264
ZERO_FORCE = 264
265
USER_MIN_FORCE_DATA = 265
293
USER_MAX_FORCE_DATA = 293
64
USER_MIN_ACTUATOR_COMMAND = 64
72
USER_MAX_ACTUATOR_COMMAND = 72
65
USER_MIN_ACTUATOR_AVG = 65
78
USER_MAX_ACTUATOR_AVG = 78
47,977,0.53
48,976,0.53
49,980,0.70
50,958,0.53
51,952,0.44
52,940,0.26
53,933,0.18
54,918,0.44
55,916,0.18
56,896,0.70
57,895,0.70
58,877,0.88
59,878,0.88
60,856,1.14
61,855,1.14
62,840,1.49
63,840,1.76
64,819,1.41
65,810,2.20
66,798,2.02
67,793,2.29
68,777,2.11
69,788,2.11
70,755,2.11
71,759,3.08
72,739,2.99
73,733,3.08
261
ZERO_FORCE = 261
283
USER_MIN_FORCE_DATA = 283
289
USER_MAX_FORCE_DATA = 289
64
USER_MIN_ACTUATOR_COMMAND = 64
71
USER_MAX_ACTUATOR_COMMAND = 71
64
USER_MIN_ACTUATOR_AVG = 64
77
USER_MAX_ACTUATOR_AVG = 77
47,977,0.88
48,976,0.97
49,979,0.97
50,955,0.79
51,954,0.70
52,937,0.88
53,932,0.70
54,919,1.23
55,917,1.23
56,893,1.41
57,894,1.32
58,872,0.97
59,875,1.49
60,855,1.14
61,863,1.41
62,839,1.32
63,848,1.05
64,819,1.76
65,812,1.58
66,797,1.93
67,801,2.02
68,801,2.11
69,769,2.37
70,760,1.76
265
ZERO_FORCE = 265
278
USER_MIN_FORCE_DATA = 278
275
USER_MAX_FORCE_DATA = 275
63
USER_MIN_ACTUATOR_COMMAND = 63
68
USER_MAX_ACTUATOR_COMMAND = 68
64
USER_MIN_ACTUATOR_AVG = 64
76
USER_MAX_ACTUATOR_AVG = 76
47,976,0.26
48,971,0.26
49,980,0.18
50,958,0.44
51,956,0.26
52,939,0.35
53,937,0.18
54,917,0.79
55,915,0.62
56,896,0.88
57,889,0.97
58,877,0.88
59,878,0.88
60,862,0.62
61,858,0.79
62,835,0.70
63,832,0.97
64,824,0.70
65,809,0.62
66,800,1.23
67,788,1.49
68,778,1.58
69,779,1.41
70,760,1.49
71,757,1.76
72,741,1.85
258
ZERO_FORCE = 258
272
USER_MIN_FORCE_DATA = 272
276
USER_MAX_FORCE_DATA = 276
65
USER_MIN_ACTUATOR_COMMAND = 65
70
USER_MAX_ACTUATOR_COMMAND = 70
64
USER_MIN_ACTUATOR_AVG = 64
75
USER_MAX_ACTUATOR_AVG = 75
