t1,t2,command,measured
90141225,90141225,57,273
90150708,90150709,57,273
90160186,90160186,57,273
90170260,90170261,57,273
90179736,90179737,57,273
90189215,90189215,57,273
90198693,90198694,57,273
90208172,90208172,57,273
90218238,90218239,57,273
90227717,90227718,57,273
90237199,90237199,57,273
90246676,90246677,57,272
90256157,90256158,57,273
90266428,90266429,57,273
90275909,90275909,57,273
90285385,90285385,57,273
90294868,90294868,57,273
90304364,90304365,57,273
90314555,90314555,57,273
90324031,90324032,57,273
90333511,90333512,57,273
90342988,90342988,57,273
90352474,90352475,57,273
90362542,90362542,57,273
90372026,90372027,57,273
90381507,90381508,57,273
90390991,90390992,57,273
90400471,90400472,57,273
90410543,90410544,57,273
90420024,90420025,57,272
90429504,90429504,57,272
90438984,90438985,57,273
90448462,90448463,57,273
90458635,90458635,57,273
90468112,90468112,57,273
90477593,90477594,57,273
90487072,90487073,57,273
90496554,90496554,57,273
90506620,90506620,57,273
90516102,90516102,57,273
90525578,90525578,57,273
90535059,90535059,57,273
90544536,90544537,57,273
90554612,90554613,57,273
90564091,90564091,57,273
90573571,90573571,57,273
90583050,90583050,57,273
90592534,90592534,57,273
90602595,90602595,57,273
90612075,90612076,57,273
90621554,90621555,57,273
90631036,90631037,57,273
90640514,90640515,57,273
90650654,90650654,57,273
90660130,90660130,57,273
90669609,90669610,57,273
90679088,90679089,57,273
90688564,90688564,57,273
90698636,90698638,58,273
90708114,90708115,58,273
90717594,90717595,58,273
90727075,90727075,58,273
90736557,90736557,58,273
90746627,90746628,58,273
90756110,90756111,58,273
90765586,90765587,58,273
90775067,90775067,58,273
90784544,90784544,58,273
90794639,90794639,58,273
90804118,90804119,58,273
90813600,90813600,58,273
90823073,90823073,58,273
90832553,90832553,58,273
90842682,90842683,58,273
90852167,90852168,58,273
90861646,90861646,58,273
90871129,90871129,58,273
90880609,90880610,58,273
90890698,90890698,58,273
90900176,90900177,58,272
90909656,90909656,58,272
90919132,90919133,58,273
90928610,90928610,58,273
90938743,90938743,58,273
90948220,90948220,58,273
90957700,90957700,58,273
90967179,90967179,58,273
90976662,90976663,58,273
90986781,90986782,58,273
90996264,90996265,58,273
91005740,91005741,58,273
91015220,91015220,58,273
91024696,91024697,58,273
91034834,91034835,58,273
91044311,91044311,58,273
91053793,91053793,58,273
91063271,91063272,58,273
91072751,91072751,58,273
91082815,91082816,58,273
91092296,91092297,58,273
91101775,91101776,58,273
91111256,91111257,58,273
91120735,91120735,58,273
91130804,91130805,58,273
91140279,91140279,58,273
91149761,91149762,58,273
91159241,91159242,58,273
91168720,91168720,58,273
91178793,91178794,58,273
91188271,91188272,58,273
91197750,91197751,58,273
91207232,91207232,58,273
91216710,91216710,58,273
91226788,91226788,58,273
91236270,91236271,58,273
91245744,91245745,58,273
91255225,91255226,58,273
91264701,91264702,58,273
91274831,91274832,58,273
91284308,91284308,58,273
91293788,91293788,58,273
91303262,91303262,58,273
91312744,91312744,58,273
91322809,91322809,58,273
91332291,91332291,58,273
91341770,91341771,58,273
91351250,91351250,58,273
91360729,91360729,58,273
91370809,91370809,58,273
91380288,91380288,58,273
91389770,91389770,58,273
91399245,91399246,58,273
91408722,91408722,58,273
91418833,91418834,58,273
91428307,91428307,58,273
91437789,91437790,58,273
91447266,91447267,58,273
91456744,91456744,58,273
91466818,91466818,58,273
91476299,91476300,58,273
91485775,91485775,58,273
91495254,91495255,58,273
91504733,91504734,58,273
91514804,91514805,58,273
91524277,91524278,58,273
91533755,91533755,58,273
91543232,91543233,58,273
91552713,91552714,58,273
91562781,91562781,58,273
91572263,91572263,58,273
91581741,91581742,58,273
91591224,91591225,58,273
91600707,91600708,58,273
91610800,91610801,58,273
91620277,91620278,58,273
91629755,91629756,58,273
91639233,91639234,58,273
91648710,91648711,58,273
91658784,91658785,58,273
91668259,91668260,58,273
91677738,91677739,58,273
91687215,91687215,58,273
91696693,91696693,58,272
91706778,91706779,58,272
91716259,91716260,58,273
91725735,91725735,58,273
91735216,91735217,58,273
91744691,91744692,58,273
91754769,91754770,58,273
91764247,91764248,58,273
91773728,91773729,58,273
91783204,91783204,58,273
91792700,91792701,58,273
91802704,91802704,58,273
91812186,91812187,58,273
91821663,91821663,58,273
91831145,91831145,58,273
91840620,91840621,58,273
91850694,91850695,58,273
91860171,91860171,58,273
91869649,91869649,58,273
91879126,91879127,58,273
91888601,91888602,58,273
91898687,91898687,58,273
91908162,91908163,58,273
91917642,91917643,58,273
91927118,91927119,58,273
91936600,91936601,58,273
91946668,91946668,58,273
91956150,91956151,58,273
91965632,91965632,58,273
91975113,91975114,58,273
91984590,91984590,58,273
91994664,91994664,58,273
92004141,92004142,58,273
92013625,92013625,58,273
92023104,92023105,58,273
92032590,92032591,58,273
92042716,92042716,58,273
92052198,92052199,58,273
92061674,92061674,58,273
92071155,92071155,58,273
92080631,92080632,58,273
92090709,92090709,58,273
92100185,92100186,58,273
92109664,92109664,58,273
92119142,92119142,58,273
92128619,92128619,58,273
92138698,92138698,58,273
92148173,92148173,58,273
92157651,92157651,58,273
92167129,92167129,58,273
92176611,92176611,58,273
92186678,92186679,58,273
92196163,92196163,58,273
92205643,92205643,58,273
92215128,92215128,58,272
92224605,92224606,58,273
92234740,92234741,58,273
92244215,92244215,58,273
92253694,92253694,58,273
92263172,92263173,58,273
92272696,92272696,58,273
92282696,92282696,58,273
92292173,92292174,58,272
92301647,92301648,58,272
92311125,92311125,58,273
92320599,92320600,58,273
92330737,92330737,58,273
92340213,92340213,58,273
92349689,92349689,58,273
92359166,92359166,58,273
92368686,92368687,58,273
92378698,92378699,58,273
92388179,92388179,58,273
92397660,92397660,58,273
92407140,92407140,58,273
92416622,92416622,58,273
92426689,92426689,58,273
92436171,92436172,58,273
92445649,92445649,58,273
92455130,92455130,58,273
92464634,92464634,58,273
92474638,92474639,58,273
92484112,92484113,58,272
92493593,92493593,58,272
92503072,92503073,58,273
92512552,92512553,58,273
92522616,92522616,58,273
92532100,92532100,58,273
92541574,92541575,58,273
92551058,92551058,58,273
92560534,92560535,58,273
92570497,92570497,58,273
92579975,92579976,58,273
92589454,92589455,58,273
92598937,92598938,58,273
92608414,92608415,58,273
92618486,92618487,59,273
92627966,92627966,59,273
92637444,92637445,59,273
92646926,92646927,59,273
92656433,92656434,59,273
92666441,92666442,59,273
92675928,92675928,59,273
92685405,92685406,59,273
92694889,92694890,59,273
92704367,92704368,59,273
92714381,92714381,59,273
92723862,92723862,59,273
92733345,92733345,59,273
92742825,92742825,59,273
92752336,92752337,59,273
92762350,92762350,59,273
92771838,92771839,59,272
92781322,92781322,59,272
92790811,92790811,59,272
92800293,92800294,59,272
92810222,92810223,59,272
92819701,92819702,59,272
92829180,92829181,59,272
92838662,92838663,59,273
92848176,92848177,59,273
92858193,92858193,59,273
92867673,92867673,59,273
92877153,92877154,59,273
92886631,92886632,59,273
92896117,92896118,59,273
92906238,92906238,59,273
92915721,92915721,59,273
92925201,92925201,59,273
92934684,92934684,59,272
92944188,92944188,59,273
92954207,92954208,59,273
92963684,92963685,59,272
92973167,92973167,59,272
92982649,92982649,59,273
92992142,92992143,59,273
93002146,93002147,59,273
93011633,93011634,59,273
93021114,93021114,59,273
93030592,93030593,59,272
93040072,93040072,59,272
93050149,93050150,59,272
93059629,93059630,59,273
93069105,93069105,59,273
93078584,93078584,59,273
93088063,93088064,59,273
93098131,93098132,59,273
93107612,93107613,59,273
93117091,93117091,59,273
93126569,93126569,59,273
93136074,93136075,59,273
93146084,93146084,59,273
93155566,93155567,59,273
93165048,93165048,59,273
93174532,93174532,59,273
93184012,93184012,59,273
93194104,93194104,59,273
93203584,93203584,59,273
93213070,93213071,59,273
93222550,93222550,59,273
93232033,93232033,59,273
93242117,93242118,59,273
93251599,93251600,59,273
93261082,93261083,59,273
93270564,93270564,59,273
93280046,93280047,59,273
93290124,93290125,59,273
93299601,93299601,59,273
93309075,93309075,59,273
93318552,93318552,59,273
93328030,93328031,59,273
93338124,93338124,59,273
93347602,93347603,59,273
93357086,93357086,59,273
93366563,93366563,59,273
93376086,93376087,59,273
93386095,93386096,59,273
93395582,93395583,59,273
93405063,93405064,59,273
93414546,93414547,59,273
93424065,93424065,59,273
93434081,93434082,59,273
93443558,93443558,59,273
93453041,93453042,59,273
93462522,93462522,59,273
93472005,93472005,59,273
93482076,93482076,59,273
93491559,93491559,59,273
93501036,93501037,59,273
93510512,93510513,59,273
93519992,93519993,59,273
93530060,93530060,59,273
93539539,93539539,59,273
93549017,93549018,59,273
93558496,93558497,59,273
93567977,93567978,59,273
93578048,93578048,59,273
93587527,93587528,59,273
93597011,93597012,59,273
93606494,93606495,59,273
93616010,93616011,59,273
93626029,93626030,59,273
93635513,93635513,59,273
93644994,93644995,59,273
93654479,93654480,59,273
93663960,93663961,59,273
93674036,93674037,59,273
93683516,93683516,59,273
93692997,93692997,59,273
93702481,93702482,59,275
93711964,93711964,59,274
93722034,93722034,59,274
93731515,93731516,59,274
93740993,93740993,59,274
93750473,93750473,59,273
93759952,93759952,59,273
93770042,93770042,59,273
93779522,93779523,59,273
93789002,93789002,59,273
93798482,93798482,59,273
93807961,93807961,59,273
93818034,93818035,59,273
93827511,93827512,59,273
93836992,93836992,59,273
93846472,93846472,59,273
93855953,93855953,59,273
93866126,93866127,59,273
93875611,93875611,59,273
93885089,93885089,59,273
93894569,93894569,59,272
93904047,93904047,59,273
93914174,93914175,59,273
93923652,93923653,59,273
93933136,93933136,59,273
93942615,93942616,59,273
93952098,93952099,59,273
93962217,93962217,59,273
93971701,93971701,59,272
93981183,93981183,59,272
93990666,93990667,59,273
94000145,94000145,59,273
94010284,94010285,59,273
94019765,94019765,59,273
94029244,94029244,59,273
94038727,94038727,59,273
94048207,94048207,59,273
94058298,94058299,59,273
94067781,94067782,59,273
94077262,94077262,59,273
94086745,94086746,59,273
94096229,94096230,59,273
94106318,94106318,59,273
94115801,94115802,59,273
94125278,94125278,59,273
94134761,94134762,59,273
94144236,94144237,59,273
94154324,94154325,59,273
94163807,94163808,59,272
94173291,94173292,59,272
94182776,94182777,59,272
94192281,94192281,59,273
94202294,94202294,59,273
94211780,94211780,59,273
94221260,94221261,59,273
94230747,94230747,59,273
94240224,94240225,59,272
94250230,94250230,59,272
94259709,94259709,59,273
94269188,94269189,59,273
94278669,94278670,59,273
94288175,94288176,59,272
94298190,94298191,59,272
94307674,94307674,59,273
94317154,94317155,59,273
94326632,94326633,59,273
94336114,94336114,59,273
94346177,94346177,59,273
94355656,94355657,59,272
94365136,94365136,59,272
94374619,94374620,59,273
94384101,94384101,59,273
94394178,94394179,59,273
94403657,94403657,59,273
94413142,94413143,59,273
94422625,94422626,59,273
94432130,94432131,59,273
94442140,94442141,59,273
94451628,94451629,59,273
94461107,94461107,59,273
94470592,94470593,59,273
94480071,94480071,59,272
94490141,94490141,59,272
94499620,94499620,59,273
94509101,94509101,59,273
94518576,94518577,59,273
94528055,94528056,59,273
94538131,94538132,60,273
94547616,94547617,60,272
94557099,94557100,60,272
94566579,94566579,60,273
94576093,94576093,60,273
94586100,94586101,60,273
94595583,94595583,60,273
94605059,94605059,60,273
94614540,94614541,60,273
94624038,94624038,60,273
94634052,94634052,60,273
94643532,94643533,60,273
94653016,94653016,60,273
94662494,94662495,60,273
94672003,94672004,60,273
94682018,94682019,60,273
94691504,94691504,60,273
94700981,94700982,60,273
94710462,94710463,60,273
94719941,94719942,60,273
94729900,94729901,60,273
94739378,94739378,60,273
94748857,94748857,60,273
94758335,94758335,60,273
94767817,94767817,60,273
94777887,94777888,60,273
94787367,94787367,60,273
94796855,94796855,60,273
94806336,94806337,60,273
94815830,94815831,60,273
94825842,94825843,60,273
94835324,94835324,60,272
94844802,94844803,60,272
94854285,94854286,60,272
94863767,94863768,60,272
94873843,94873843,60,272
94883322,94883322,60,273
94892806,94892807,60,273
94902286,94902287,60,273
94911769,94911770,60,272
94921874,94921874,60,272
94931357,94931358,60,272
94940839,94940839,60,272
94950319,94950319,60,273
94959828,94959829,60,273
94969836,94969836,60,273
94979314,94979315,60,272
94988794,94988795,60,272
94998271,94998272,60,272
95007772,95007772,60,273
95017786,95017786,60,273
95027266,95027266,60,273
95036747,95036747,60,273
95046225,95046226,60,273
95055748,95055749,60,273
95065758,95065759,60,273
95075239,95075239,60,272
95084720,95084721,60,272
95094201,95094201,60,273
95103678,95103678,60,273
95113662,95113662,60,273
95123138,95123139,60,273
95132619,95132619,60,273
95142097,95142097,60,273
95151579,95151579,60,273
95161643,95161644,60,273
95171127,95171127,60,273
95180606,95180606,60,273
95190086,95190086,60,273
95199594,95199594,60,273
95209612,95209612,60,273
95219093,95219093,60,273
95228572,95228572,60,273
95238051,95238052,60,273
95247530,95247530,60,273
95257604,95257605,60,273
95267086,95267087,60,273
95276570,95276571,60,273
95286053,95286053,60,273
95295529,95295530,60,273
95305597,95305597,60,273
95315076,95315076,60,273
95324552,95324552,60,273
95334032,95334033,60,273
95343547,95343547,60,272
95353573,95353574,60,272
95363049,95363049,60,273
95372531,95372531,60,273
95382011,95382012,60,272
95391496,95391496,60,272
95401587,95401588,60,272
95411071,95411072,60,272
95420548,95420548,60,272
95430028,95430028,60,272
95439509,95439509,60,273
95449595,95449596,60,273
95459073,95459074,60,273
95468548,95468549,60,273
95478030,95478030,60,273
95487508,95487509,60,273
95497588,95497589,60,273
95507066,95507066,60,273
95516545,95516546,60,273
95526023,95526024,60,273
95535501,95535501,60,273
95545562,95545563,60,273
95555044,95555044,60,273
95564523,95564524,60,273
95574004,95574004,60,273
95583480,95583481,60,273
95593662,95593662,60,273
95603143,95603143,60,273
95612623,95612623,60,273
95622105,95622106,60,273
95631589,95631590,60,273
95641659,95641659,60,273
95651141,95651142,60,273
95660620,95660621,60,273
95670104,95670105,60,273
95679609,95679610,60,273
95689623,95689624,60,273
95699101,95699102,60,272
95708580,95708581,60,272
95718059,95718059,60,273
95727538,95727538,60,273
95737609,95737609,60,273
95747088,95747088,60,272
95756576,95756576,60,272
95766055,95766055,60,273
95775559,95775559,60,272
95785563,95785563,60,272
95795047,95795047,60,273
95804525,95804525,60,273
95814008,95814008,60,273
95823486,95823486,60,273
95833490,95833490,60,273
95842971,95842971,60,273
95852455,95852456,60,273
95861934,95861935,60,273
95871454,95871455,60,273
95881464,95881464,60,273
95890944,95890944,60,272
95900419,95900420,60,272
95909897,95909897,60,273
95919372,95919373,60,273
95929439,95929440,60,273
95938914,95938915,60,273
95948391,95948392,60,273
95957872,95957872,60,273
95967349,95967349,60,273
95977346,95977347,60,273
95986829,95986830,60,273
95996314,95996315,60,273
96005799,96005799,60,273
96015282,96015283,60,273
96025352,96025353,60,273
96034839,96034839,60,273
96044314,96044314,60,273
96053796,96053797,60,273
96063312,96063313,60,273
96073316,96073317,60,273
96082798,96082799,60,273
96092281,96092281,60,273
96101762,96101763,60,272
96111245,96111246,60,273
96121316,96121317,60,273
96130800,96130800,60,272
96140277,96140278,60,272
96149757,96149758,60,272
96159234,96159234,60,272
96169298,96169299,60,272
96178779,96178779,60,272
96188256,96188257,60,272
96197744,96197744,60,272
96207252,96207252,60,272
96217270,96217270,60,272
96226752,96226752,60,272
96236236,96236237,60,272
96245718,96245718,60,272
96255216,96255217,60,272
96265226,96265226,60,272
96274709,96274709,60,272
96284188,96284188,60,272
96293667,96293668,60,272
96303178,96303179,60,273
96313196,96313196,60,273
96322672,96322673,60,273
96332157,96332157,60,273
96341638,96341639,60,273
96351152,96351152,60,273
96361162,96361162,60,273
96370644,96370645,60,273
96380121,96380122,60,273
96389603,96389603,60,273
96399080,96399080,60,273
96409150,96409150,60,273
96418629,96418629,60,273
96428106,96428107,60,273
96437585,96437585,60,273
96447065,96447066,60,273
96457133,96457135,61,273
96466614,96466615,61,273
96476095,96476096,61,273
96485573,96485574,61,273
96495055,96495055,61,273
96505123,96505123,61,273
96514605,96514606,61,273
96524082,96524083,61,273
96533564,96533564,61,273
96543042,96543042,61,273
96553121,96553122,61,273
96562600,96562601,61,273
96572082,96572083,61,273
96581562,96581562,61,272
96591082,96591083,61,273
96601097,96601097,61,273
96610577,96610577,61,273
96620054,96620055,61,273
96629536,96629537,61,272
96639016,96639017,61,273
96649085,96649085,61,273
96658562,96658562,61,273
96668040,96668040,61,273
96677521,96677522,61,273
96687001,96687002,61,273
96697074,96697074,61,273
96706552,96706553,61,273
96716035,96716035,61,273
96725513,96725513,61,273
96735020,96735020,61,273
96745032,96745033,61,273
96754515,96754516,61,273
96763994,96763995,61,273
96773477,96773477,61,273
96782954,96782954,61,272
96792918,96792919,61,272
96802402,96802403,61,273
96811888,96811889,61,273
96821370,96821371,61,273
96830858,96830859,61,272
96840851,96840851,61,272
96850333,96850333,61,273
96859817,96859818,61,273
96869295,96869296,61,273
96878780,96878780,61,273
96888712,96888712,61,273
96898191,96898191,61,273
96907669,96907669,61,273
96917154,96917155,61,273
96926633,96926634,61,273
96936603,96936603,61,273
96946082,96946082,61,275
96955564,96955565,61,275
96965044,96965044,61,276
96974527,96974528,61,276
96984452,96984453,61,276
96993935,96993936,61,276
97003414,97003415,61,276
97012897,97012897,61,276
97022374,97022375,61,278
97032358,97032359,61,278
97041837,97041838,61,279
97051322,97051322,61,279
97060802,97060803,61,279
97070325,97070325,61,279
97080327,97080328,61,279
97089811,97089811,61,279
97099292,97099293,61,279
97108774,97108774,61,279
97118254,97118254,61,279
97128327,97128327,61,279
97137810,97137811,61,279
97147288,97147289,61,279
97156771,97156772,61,279
97166249,97166250,61,279
97176323,97176323,61,279
97185805,97185806,61,279
97195289,97195290,61,279
97204772,97204772,61,279
97214254,97214255,61,279
97224324,97224325,61,279
97233813,97233814,61,279
97243295,97243295,61,279
97252780,97252781,61,279
97262265,97262265,61,279
97272231,97272232,61,279
97281711,97281712,61,279
97291198,97291198,61,279
97300679,97300680,61,279
97310160,97310161,61,279
97320226,97320226,61,279
97329707,97329708,61,279
97339186,97339186,61,279
97348665,97348665,61,279
97358182,97358182,61,279
97368192,97368193,61,279
97377677,97377677,61,279
97387160,97387160,61,279
97396645,97396645,61,279
97406125,97406125,61,279
97416117,97416118,61,279
97425597,97425597,61,280
97435080,97435080,61,280
97444558,97444558,61,281
97454042,97454043,61,281
97464047,97464048,61,281
97473532,97473533,61,283
97483013,97483013,61,283
97492496,97492497,61,284
97501977,97501978,61,284
97511949,97511950,61,284
97521432,97521433,61,284
97530918,97530918,61,284
97540397,97540398,61,286
97549913,97549914,61,285
97559936,97559936,61,285
97569414,97569415,61,286
97578894,97578895,61,286
97588375,97588375,61,287
97597856,97597857,61,286
97607819,97607820,61,286
97617303,97617303,61,285
97626783,97626784,61,285
97636267,97636268,61,286
97645751,97645751,61,287
97655712,97655713,61,287
97665192,97665193,61,286
97674678,97674678,61,286
97684157,97684157,61,285
97693681,97693682,61,285
97703695,97703696,61,285
97713180,97713180,61,285
97722658,97722659,61,285
97732141,97732141,61,285
97741623,97741623,61,285
97751705,97751705,61,285
97761187,97761188,61,286
97770674,97770675,61,286
97780155,97780156,61,285
97789638,97789638,61,285
97799599,97799599,61,285
97809081,97809081,61,285
97818559,97818560,61,285
97828039,97828039,61,285
97837516,97837516,61,285
97847603,97847604,61,285
97857086,97857086,61,285
97866563,97866563,61,285
97876047,97876048,61,285
97885524,97885525,61,285
97895600,97895600,61,285
97905077,97905078,61,285
97914559,97914560,61,285
97924036,97924037,61,285
97933516,97933516,61,285
97943587,97943587,61,285
97953068,97953068,61,285
97962546,97962546,61,285
97972028,97972029,61,286
97981507,97981508,61,285
97991588,97991589,61,285
98001067,98001068,61,285
98010544,98010545,61,285
98020023,98020023,61,285
98029503,98029504,61,285
98039640,98039640,61,285
98049118,98049119,61,285
98058597,98058598,61,285
98068075,98068075,61,285
98077577,98077578,61,285
98087784,98087784,61,285
98097265,98097266,61,285
98106745,98106745,61,285
98116228,98116228,61,285
98125709,98125709,61,285
98135827,98135827,61,285
98145301,98145301,61,285
98154784,98154785,61,285
98164261,98164262,61,285
98173747,98173747,61,285
98183817,98183818,61,285
98193300,98193300,61,285
98202780,98202780,61,285
98212263,98212263,61,285
98221743,98221744,61,285
98231915,98231915,61,285
98241395,98241395,61,285
98250879,98250879,61,285
98260357,98260358,61,285
98269837,98269838,61,285
98279915,98279915,61,285
98289391,98289392,61,285
98298870,98298871,61,285
98308348,98308348,61,285
98317834,98317834,61,285
98327817,98327818,61,285
98337296,98337297,61,285
98346779,98346780,61,285
98356263,98356263,61,285
98365743,98365743,61,285
98375819,98375821,62,285
98385298,98385298,62,285
98394779,98394779,62,285
98404257,98404257,62,285
98413760,98413761,62,285
98423776,98423777,62,285
98433258,98433258,62,285
98442741,98442741,62,285
98452223,98452223,62,285
98461706,98461707,62,285
98471843,98471844,62,285
98481324,98481324,62,285
98490811,98490812,62,285
98500293,98500293,62,285
98509774,98509774,62,285
98519858,98519858,62,285
98529335,98529336,62,285
98538817,98538818,62,285
98548295,98548296,62,285
98557776,98557776,62,285
98567893,98567893,62,285
98577373,98577374,62,285
98586855,98586855,62,285
98596336,98596337,62,283
98605851,98605852,62,284
98615859,98615859,62,284
98625337,98625338,62,283
98634825,98634825,62,283
98644301,98644301,62,284
98653787,98653788,62,284
98663845,98663846,62,284
98673327,98673327,62,284
98682808,98682808,62,284
98692290,98692291,62,284
98701770,98701771,62,284
98711837,98711838,62,284
98721316,98721317,62,284
98730803,98730804,62,284
98740279,98740280,62,284
98749759,98749759,62,284
98759827,98759827,62,284
98769302,98769303,62,284
98778780,98778781,62,284
98788258,98788258,62,284
98797772,98797773,62,284
98807785,98807785,62,284
98817266,98817266,62,284
98826750,98826751,62,284
98836236,98836237,62,284
98845731,98845731,62,284
98855750,98855751,62,284
98865229,98865229,62,284
98874713,98874714,62,284
98884193,98884193,62,284
98893677,98893678,62,284
98903739,98903739,62,284
98913220,98913220,62,284
98922703,98922704,62,284
98932186,98932187,62,286
98941667,98941668,62,287
98951628,98951628,62,287
98961107,98961108,62,287
98970588,98970588,62,287
98980063,98980063,62,287
98989562,98989562,62,287
98999571,98999571,62,287
99009052,99009053,62,287
99018529,99018529,62,287
99028009,99028009,62,287
99037492,99037492,62,287
99047473,99047473,62,287
99056954,99056955,62,287
99066434,99066435,62,287
99075918,99075919,62,287
99085396,99085396,62,288
99095308,99095308,62,288
99104789,99104790,62,288
99114268,99114269,62,288
99123748,99123748,62,288
99133224,99133225,62,288
99143285,99143286,62,288
99152769,99152769,62,288
99162247,99162248,62,288
99171730,99171730,62,288
99181210,99181211,62,288
99191233,99191233,62,288
99200711,99200712,62,288
99210193,99210193,62,288
99219671,99219672,62,288
99229173,99229173,62,288
