time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
528416,180.00,65,849,270,0,13,255,0
528568,180.00,65,849,271,0,13,255,0
528721,180.00,65,849,270,0,13,255,0
528873,180.00,65,849,270,0,13,255,0
529026,180.00,65,849,272,0,13,255,0
529178,180.00,65,849,270,0,13,255,0
529331,180.00,65,849,270,0,13,255,0
529483,180.00,65,849,272,0,13,255,0
529635,180.00,65,849,270,0,13,255,0
529788,180.00,65,849,270,0,13,255,0
529940,180.00,65,849,270,0,13,255,0
530093,180.00,65,849,270,0,12,255,0
530245,180.00,65,849,271,0,13,255,0
530398,180.00,65,849,270,0,13,255,0
530550,180.00,65,849,270,0,13,255,0
530703,180.00,65,849,270,0,13,255,0
530855,180.00,65,849,270,0,13,255,0
531007,180.00,65,849,271,0,13,255,0
531160,180.00,65,849,270,0,13,255,0
531312,180.00,65,849,272,0,13,255,0
531465,180.00,65,849,270,0,13,255,0
531617,180.00,65,849,270,0,13,255,0
531770,180.00,65,850,271,0,13,255,0
531922,180.00,65,849,271,0,13,255,0
532075,180.00,65,849,270,0,13,255,0
532227,180.00,65,849,271,0,13,255,0
532380,180.00,65,849,270,0,13,255,0
532532,180.00,65,848,272,0,13,255,0
532684,180.00,65,849,272,0,13,255,0
532837,180.00,65,849,270,0,13,255,0
532989,180.00,65,849,270,0,13,255,0
533142,180.00,65,849,272,0,14,255,0
533294,180.00,65,849,272,0,13,255,0
533447,180.00,65,849,270,0,13,255,0
533599,180.00,65,849,270,0,13,255,0
533752,180.00,65,849,271,0,13,255,0
533904,180.00,65,849,271,0,13,255,0
534057,180.00,65,849,270,0,13,255,0
534209,180.00,65,849,270,0,14,255,0
534361,180.00,65,849,271,0,13,255,0
534514,180.00,65,849,270,0,13,255,0
534666,180.00,65,849,271,0,13,255,0
534819,180.00,65,849,271,0,13,255,0
534971,180.00,65,849,272,0,13,255,0
535124,180.00,65,849,272,0,13,255,0
535276,180.00,65,849,270,0,13,255,0
535429,180.00,65,849,272,0,13,255,0
535581,180.00,65,850,272,0,13,255,0
535734,180.00,65,849,271,0,13,255,0
535886,180.00,65,849,272,0,13,255,0
536038,180.00,65,849,270,0,13,255,0
536191,180.00,65,849,270,0,13,255,0
536343,180.00,65,849,270,0,13,255,0
536496,180.00,65,849,270,0,13,255,0
536648,180.00,65,849,270,0,13,255,0
536801,180.00,65,849,272,0,13,255,0
536953,180.00,65,849,270,0,13,255,0
537106,180.00,65,849,272,0,13,255,0
537258,180.00,65,849,271,0,13,255,0
537410,180.00,65,849,272,0,13,255,0
537563,180.00,65,849,270,0,13,255,0
537715,180.00,65,849,270,0,13,255,0
537868,180.00,65,849,271,0,13,255,0
538020,180.00,65,849,272,0,13,255,0
538173,180.00,65,849,270,0,13,255,0
538325,180.00,65,849,272,0,13,255,0
538478,180.00,65,849,271,0,13,255,0
538630,180.00,65,849,272,0,13,255,0
538782,180.00,65,849,270,0,13,255,0
538935,180.00,65,849,272,0,13,255,0
539087,180.00,65,849,272,0,13,255,0
539240,180.00,65,849,270,0,13,255,0
539392,180.00,65,849,272,0,13,255,0
539545,180.00,65,849,272,0,13,255,0
539697,180.00,65,849,272,0,13,255,0
539850,180.00,65,849,273,0,13,255,0
540002,180.00,65,849,272,0,13,255,0
540155,180.00,65,849,271,0,13,255,0
540307,180.00,65,849,272,0,13,255,0
540459,180.00,65,849,272,0,14,255,0
540612,180.00,65,849,270,0,13,255,0
540764,180.00,65,849,272,0,13,255,0
540917,180.00,65,850,272,0,13,255,0
541069,180.00,65,849,272,0,13,255,0
541222,180.00,65,849,272,0,13,255,0
541374,180.00,65,849,271,0,13,255,0
541527,180.00,65,849,272,0,13,255,0
541679,180.00,65,849,272,0,12,255,0
541831,180.00,65,849,272,0,12,255,0
541984,180.00,65,849,272,0,13,255,0
542136,180.00,65,849,272,0,13,255,0
542289,180.00,65,849,272,0,13,255,0
542441,180.00,65,849,272,0,13,255,0
542594,180.00,65,849,272,0,13,255,0
542746,180.00,65,849,272,0,13,255,0
542899,180.00,65,849,271,0,13,255,0
543051,180.00,65,849,272,0,13,255,0
543204,180.00,65,850,272,0,13,255,0
543356,180.00,65,849,272,0,13,255,0
543508,180.00,65,849,272,0,13,255,0
