time,"flex sensor","actuator position, command","actuator position, measured",force,"Trial Number","Target Angle"
138.829,180.0,4.0,4.084880636604774,-22.76,0,0
139.282,180.0,4.0,4.021220159151193,-22.76,0,0
139.734,180.0,4.0,4.021220159151193,-22.76,0,0
140.186,180.0,4.0,4.063660477453581,-22.76,0,0
140.638,180.0,4.0,3.915119363395224,-22.76,0,0
141.09,180.0,4.0,4.0,-22.76,0,0
141.543,180.0,4.0,3.978779840848805,-22.85,0,0
141.995,180.0,4.0,3.9575596816976137,-22.68,0,0
142.447,180.0,4.0,3.915119363395224,-22.68,0,0
142.899,180.0,4.0,4.0,-22.76,0,0
143.351,180.0,4.0,3.978779840848805,-22.68,0,0
143.805,180.0,4.0,4.084880636604774,-22.59,0,0
144.257,180.0,4.0,4.021220159151193,-22.68,0,0
144.709,180.0,4.0,4.021220159151193,-22.68,0,0
145.161,180.0,4.0,3.9575596816976137,-22.76,0,0
145.614,180.0,4.0,4.021220159151193,-22.76,0,0
146.066,180.0,4.0,3.915119363395224,-22.68,0,0
146.518,180.0,4.0,3.9575596816976137,-22.68,0,0
146.97,180.0,4.0,3.978779840848805,-22.68,0,0
147.422,180.0,4.0,3.978779840848805,-22.68,0,0
147.875,180.0,4.0,3.9575596816976137,-22.5,0,0
148.327,180.0,4.0,4.021220159151193,-22.68,0,0
148.779,180.0,4.0,3.8938992042440326,-22.68,0,0
149.231,180.0,4.0,4.0,-22.68,0,0
149.684,180.0,4.0,4.042440318302388,-22.68,0,0
150.136,180.0,4.0,3.978779840848805,-22.59,0,0
150.589,180.0,4.0,3.978779840848805,-22.68,0,0
151.042,180.0,4.0,4.0,-22.59,0,0
151.494,180.0,4.0,3.915119363395224,-22.59,0,0
151.946,180.0,4.0,3.978779840848805,-22.59,0,0
152.398,180.0,4.0,4.063660477453581,-22.59,0,0
152.85,180.0,4.0,4.084880636604774,-22.59,0,0
153.303,180.0,4.0,4.127320954907162,-22.59,0,0
153.755,180.0,4.0,4.063660477453581,-22.59,0,0
154.207,180.0,4.0,4.021220159151193,-22.68,0,0
154.659,180.0,4.0,3.936339522546419,-22.76,0,0
155.111,180.0,4.0,4.084880636604774,-22.76,0,0
155.564,180.0,4.0,3.9575596816976137,-22.68,0,0
156.016,180.0,4.0,4.021220159151193,-22.68,0,0
156.468,180.0,4.0,4.042440318302388,-22.68,0,0
156.921,180.0,4.0,3.936339522546419,-22.68,0,0
157.373,180.0,4.0,4.106100795755967,-22.59,0,0
157.825,180.0,4.0,4.042440318302388,-22.59,0,0
158.279,180.0,4.0,3.915119363395224,-22.68,0,0
158.731,180.0,4.0,3.915119363395224,-22.68,0,0
159.183,180.0,4.0,4.021220159151193,-22.68,0,0
159.635,180.0,4.0,3.8938992042440326,-22.76,0,0
160.087,180.0,4.0,4.042440318302388,-22.68,0,0
160.54,177.0,4.213333333333333,4.042440318302388,-22.76,0,0
160.992,174.0,4.426666666666667,4.127320954907162,-22.68,0,0
161.444,168.0,4.8533333333333335,4.679045092838196,-22.5,0,0
161.896,167.0,4.8533333333333335,4.87002652519894,-22.5,0,0
162.348,165.0,5.066666666666666,4.8063660477453585,-22.5,0,0
162.801,159.0,5.28,5.0822281167108745,-22.32,0,0
163.253,159.0,5.28,5.209549071618037,-22.32,0,0
163.705,161.0,5.28,5.167108753315651,-22.32,0,0
164.158,165.0,5.066666666666666,5.188328912466844,-22.32,0,0
164.61,165.0,5.066666666666666,4.9973474801061,-22.41,0,0
165.062,165.0,5.066666666666666,4.954907161803714,-22.59,0,0
165.516,166.0,4.8533333333333335,5.0822281167108745,-22.5,0,0
165.968,166.0,4.8533333333333335,4.87002652519894,-22.41,0,0
166.42,163.0,5.066666666666666,4.933687002652519,-22.41,0,0
166.872,160.0,5.28,5.294429708222811,-22.15,0,0
167.325,158.0,5.493333333333333,4.954907161803714,-22.15,0,0
167.777,158.0,5.493333333333333,5.442970822281167,-22.06,0,0
168.229,158.0,5.493333333333333,5.442970822281167,-22.15,0,0
168.681,154.0,5.706666666666667,5.549071618037136,-21.97,0,0
169.133,154.0,5.706666666666667,5.655172413793103,-21.97,0,0
169.586,150.0,5.92,5.570291777188329,-21.88,0,0
170.038,150.0,5.92,5.63395225464191,-21.88,0,0
170.49,150.0,5.92,5.4641909814323615,-21.88,0,0
170.942,149.0,6.133333333333333,5.506631299734748,-21.88,0,0
171.394,148.0,6.133333333333333,5.570291777188329,-21.88,0,0
171.847,145.0,6.346666666666667,5.591511936339522,-21.88,0,0
172.299,144.0,6.346666666666667,6.419098143236074,-21.01,0,0
172.751,144.0,6.346666666666667,6.291777188328913,-20.92,0,0
173.203,144.0,6.346666666666667,6.376657824933687,-21.01,0,0
173.656,138.0,6.773333333333333,6.249336870026525,-21.01,0,0
174.108,137.0,6.773333333333333,6.4403183023872685,-20.57,0,0
174.561,136.0,6.986666666666666,6.907161803713528,-20.3,0,0
175.013,135.0,6.986666666666666,6.949602122015914,-20.39,0,0
175.466,135.0,6.986666666666666,6.970822281167109,-20.48,0,0
175.918,135.0,6.986666666666666,6.907161803713528,-20.48,0,0
176.371,132.0,7.2,6.949602122015914,-20.48,0,0
176.823,131.0,7.2,7.204244031830239,-20.3,0,0
177.275,128.0,7.413333333333334,7.416445623342176,-20.04,0,0
177.727,127.0,7.413333333333334,6.992042440318302,-20.04,0,0
178.179,125.0,7.626666666666667,7.50132625994695,-19.69,0,0
178.632,125.0,7.626666666666667,7.543766578249336,-19.69,0,0
179.084,121.0,7.84,7.564986737400531,-19.78,0,0
179.536,121.0,7.84,7.628647214854112,-19.6,0,0
179.988,120.0,7.84,7.7135278514588865,-19.78,0,0
180.44,117.0,8.053333333333335,7.862068965517242,-19.78,0,0
180.893,117.0,8.053333333333335,7.586206896551724,-19.69,0,0
181.345,117.0,8.053333333333335,7.925729442970823,-19.86,0,0
181.797,111.0,8.48,8.010610079575597,-19.51,0,0
182.249,111.0,8.48,8.20159151193634,-19.42,0,0
182.702,111.0,8.48,8.413793103448276,-19.51,0,0
183.154,105.0,8.906666666666666,8.647214854111406,-19.25,0,0
183.606,105.0,8.906666666666666,8.668435013262599,-19.25,0,0
184.058,101.0,9.120000000000001,8.456233421750664,-18.98,0,0
184.51,101.0,9.120000000000001,9.050397877984086,-18.72,0,0
184.963,100.0,9.333333333333332,9.092838196286472,-18.9,0,0
185.415,99.0,9.333333333333332,9.114058355437665,-18.72,0,0
185.867,99.0,9.333333333333332,8.923076923076923,-18.72,0,0
186.319,97.0,9.333333333333332,9.305039787798409,-18.72,0,0
186.771,97.0,9.333333333333332,9.241379310344827,-18.63,0,0
187.224,94.0,9.546666666666667,9.156498673740053,-18.63,0,0
187.676,93.0,9.76,9.538461538461538,-18.46,0,0
188.128,92.0,9.76,9.220159151193634,-18.54,0,0
188.58,91.0,9.76,9.6657824933687,-18.28,0,0
189.032,91.0,9.76,9.708222811671087,-18.02,0,0
189.485,90.0,9.973333333333333,9.750663129973475,-18.02,0,0
189.937,81.0,10.4,9.89920424403183,-17.49,0,0
190.389,75.0,10.826666666666668,10.153846153846153,-16.7,0,0
190.841,75.0,10.826666666666668,10.76923076923077,-16.35,0,0
191.293,74.0,11.04,11.023872679045093,-15.82,0,0
191.746,72.0,11.04,10.938992042440319,-16.08,0,0
192.198,71.0,11.04,11.12997347480106,-16.17,0,0
192.65,68.0,11.253333333333334,11.045092838196286,-16.35,0,0
193.103,67.0,11.466666666666667,10.684350132625994,-16.44,0,0
193.555,62.0,11.68,11.214854111405835,-16.17,0,0
194.007,61.0,11.893333333333334,11.384615384615385,-15.47,0,0
194.46,61.0,11.893333333333334,11.575596816976127,-15.56,0,0
194.912,58.0,11.893333333333334,11.46949602122016,-15.29,0,0
195.364,55.0,12.106666666666667,11.830238726790451,-15.29,0,0
195.817,54.0,12.32,11.511936339522546,-15.38,0,0
196.269,54.0,12.32,12.0,-15.12,0,0
