29666,0.00,179.00,47,952,247,139,939,253
29690,0.00,179.00,47,956,253,139,940,255
29713,0.00,179.00,47,955,253,139,942,255
29736,0.00,179.00,47,955,252,139,941,255
29759,0.00,179.00,47,954,252,139,935,255
29782,0.00,179.00,47,955,252,139,905,255
29805,0.00,179.00,47,955,252,139,871,258
29828,0.00,179.00,47,957,253,139,837,262
29851,0.00,179.00,47,955,252,139,804,265
29874,0.00,179.00,47,955,252,139,773,272
29897,0.00,179.00,47,955,252,139,740,279
29920,0.00,179.00,47,955,252,139,711,290
29943,0.00,179.00,47,954,252,139,683,298
29966,0.00,179.00,47,955,252,139,656,308
29989,0.00,179.00,47,953,252,139,628,315
30012,0.00,179.00,47,954,252,139,601,324
30035,0.00,179.00,47,954,252,139,577,334
30058,0.00,179.00,47,951,253,139,553,344
30081,0.00,179.00,47,954,252,139,529,354
30104,0.00,179.00,47,953,252,139,505,364
30127,0.00,179.00,47,954,252,139,484,372
30150,0.00,179.00,47,952,252,139,463,381
30173,0.00,179.00,47,954,252,139,444,393
30196,0.00,179.00,47,955,252,139,426,406
30219,0.00,179.00,47,954,252,139,407,418
30242,0.00,179.00,47,956,252,139,392,428
30265,0.00,179.00,47,953,252,139,374,437
30288,0.00,179.00,47,953,252,139,360,444
30311,0.00,179.00,47,953,254,139,345,453
30334,0.00,179.00,47,953,252,139,334,462
30357,0.00,179.00,47,955,252,139,321,468
30380,0.00,179.00,47,953,252,139,311,473
30403,0.00,179.00,47,953,252,139,300,476
30426,0.00,179.00,47,953,252,139,290,484
30449,0.00,179.00,47,953,252,139,283,491
30472,0.00,179.00,47,954,250,139,274,493
30495,0.00,179.00,47,953,251,139,266,496
30518,0.00,179.00,47,954,251,139,260,502
30541,0.00,179.00,47,952,251,139,253,505
30564,0.00,179.00,47,952,251,139,247,507
30587,0.00,179.00,47,953,251,139,245,513
30610,0.00,179.00,47,952,253,139,242,514
30633,0.00,178.00,48,953,252,138,239,514
30656,0.00,178.00,48,953,252,138,238,514
30679,0.00,179.00,47,954,252,139,235,514
30702,0.00,179.00,47,957,252,139,233,512
30725,0.00,179.00,47,955,252,139,233,514
30748,0.00,179.00,47,955,252,139,232,510
30771,0.00,179.00,47,956,252,139,234,510
30794,0.00,179.00,47,954,252,139,233,508
30817,0.00,179.00,47,956,252,139,231,505
30840,0.00,179.00,47,954,250,139,236,504
30863,0.00,179.00,47,955,248,139,234,505
30886,0.00,179.00,47,956,251,139,233,505
30909,0.00,179.00,47,955,251,139,234,507
30932,0.00,179.00,47,953,251,139,238,508
30955,0.00,179.00,47,952,251,139,239,507
30978,0.00,179.00,47,953,251,139,238,506
31001,0.00,179.00,47,957,251,139,231,509
31024,0.00,179.00,47,955,251,139,235,506
31047,0.00,179.00,47,956,251,139,232,506
31070,0.00,179.00,47,956,251,139,231,506
31093,0.00,179.00,47,956,254,139,234,506
31116,0.00,179.00,47,955,252,139,233,501
31139,0.00,179.00,47,953,252,139,232,504
31162,0.00,179.00,47,952,252,139,237,502
31185,0.00,179.00,47,953,252,139,237,499
31208,0.00,179.00,47,952,252,139,238,499
31231,0.00,179.00,47,951,252,139,238,500
31254,0.00,179.00,47,956,252,139,231,502
31277,0.00,179.00,47,955,251,139,233,501
31300,0.00,179.00,47,957,251,139,238,501
31323,0.00,179.00,47,957,251,139,244,494
31346,0.00,179.00,47,955,251,139,254,486
31369,0.00,179.00,47,956,251,139,264,480
31392,0.00,179.00,47,956,251,139,277,470
31415,0.00,179.00,47,956,250,139,287,461
31438,0.00,179.00,47,955,251,139,299,451
31461,0.00,179.00,47,955,251,139,313,440
31484,0.00,179.00,47,956,251,139,323,433
31507,0.00,179.00,47,956,251,139,337,426
31530,0.00,179.00,47,956,251,139,349,414
31553,0.00,179.00,47,955,251,139,360,405
31576,0.00,179.00,47,956,251,139,371,396
31599,0.00,179.00,47,956,255,139,378,391
31622,0.00,179.00,47,958,252,139,392,389
31645,0.00,179.00,47,956,254,139,399,385
31668,0.00,179.00,47,957,252,139,407,382
31691,0.00,179.00,47,955,252,139,415,376
31714,0.00,179.00,47,956,252,139,422,374
31737,0.00,179.00,47,956,252,139,429,371
31760,0.00,179.00,47,954,252,139,432,368
31783,0.00,179.00,47,956,253,139,438,368
31806,0.00,179.00,47,956,252,139,441,365
31829,0.00,179.00,47,956,254,139,447,362
31852,0.00,179.00,47,956,252,139,448,361
31875,0.00,179.00,47,955,253,139,451,361
31898,0.00,179.00,47,956,252,139,451,361
31921,0.00,179.00,47,956,252,139,453,358
31944,0.00,179.00,47,957,252,139,453,360
31967,0.00,179.00,47,955,252,139,452,360
31990,0.00,179.00,47,955,253,139,453,360
32013,0.00,179.00,47,955,253,139,454,359
32036,0.00,179.00,47,955,255,139,453,360
32059,0.00,179.00,47,956,253,139,454,358
32082,0.00,179.00,47,956,252,139,454,358
32105,0.00,179.00,47,958,255,139,453,358
32128,0.00,179.00,47,955,255,139,453,358
32151,0.00,179.00,47,956,254,139,452,359
32174,0.00,179.00,47,955,255,139,453,360
32197,0.00,179.00,47,956,255,139,454,358
32220,0.00,179.00,47,958,255,139,453,358
32243,0.00,179.00,47,956,253,139,452,360
32266,0.00,179.00,47,957,254,139,454,359
32289,0.00,179.00,47,956,255,139,453,360
32312,0.00,179.00,47,956,255,139,454,359
32335,0.00,179.00,47,955,253,139,452,358
32358,0.00,179.00,47,957,255,139,455,358
32381,0.00,179.00,47,955,252,139,452,360
32404,0.00,179.00,47,956,252,139,453,358
32427,0.00,179.00,47,956,252,139,453,358
32450,0.00,179.00,47,957,252,139,454,358
32473,0.00,179.00,47,957,252,139,454,358
32496,0.00,179.00,47,955,253,139,455,360
32519,0.00,179.00,47,956,252,139,454,360
32542,0.00,179.00,47,956,255,139,452,360
32565,0.00,179.00,47,956,255,139,452,360
32588,0.00,179.00,47,955,253,139,454,360
32611,0.00,179.00,47,956,252,139,453,360
32634,0.00,179.00,47,956,252,139,453,360
32657,0.00,179.00,47,956,252,139,454,360
32680,0.00,179.00,47,956,252,139,453,360
32703,0.00,179.00,47,955,252,139,454,359
32726,0.00,179.00,47,957,254,139,454,358
32749,0.00,179.00,47,956,252,139,454,359
32772,0.00,179.00,47,956,253,139,453,358
32795,0.00,179.00,47,955,252,139,454,358
32818,0.00,179.00,47,955,252,139,453,357
32841,0.00,179.00,47,956,252,139,454,357
32864,0.00,179.00,47,956,252,139,453,357
32887,0.00,179.00,47,955,252,139,453,357
32910,0.00,179.00,47,958,252,139,454,358
