t1,t2,command,measured,zero
124067812,124067812,86,253,0
124075111,124075111,86,253,0
124081254,124081255,86,252,0
124087398,124087399,86,252,0
124093549,124093550,86,252,0
124100499,124100500,86,252,0
124106646,124106647,86,252,0
124112795,124112795,86,254,0
124120103,124120103,86,254,0
124126248,124126248,86,253,0
124132395,124132396,86,252,0
124138541,124138542,86,252,0
124145507,124145507,86,254,0
124151653,124151653,86,255,0
124157801,124157802,86,255,0
124165014,124165015,86,255,0
124171163,124171163,86,253,0
124177311,124177312,86,252,0
124183459,124183459,86,252,0
124190330,124190330,86,252,0
124196480,124196481,86,254,0
124202626,124202627,86,255,0
124209818,124209819,86,255,0
124215968,124215969,86,253,0
124222115,124222115,86,254,0
124228258,124228258,86,254,0
124235149,124235149,86,253,0
124241292,124241292,86,252,0
124247438,124247438,86,252,0
124254630,124254631,86,252,0
124260778,124260779,86,254,0
124266925,124266926,86,253,0
124273071,124273072,86,253,0
124279927,124279927,86,254,0
124286072,124286073,86,255,0
124292220,124292221,86,255,0
124299385,124299386,86,255,0
124305535,124305535,86,253,0
124311682,124311683,86,254,0
124317831,124317831,86,254,0
124324698,124324698,86,253,0
124330846,124330846,86,252,0
124336994,124336994,86,252,0
124344249,124344250,86,252,0
124350394,124350395,86,252,0
124356546,124356546,86,252,0
124362695,124362695,86,252,0
124369522,124369522,86,252,0
124375676,124375676,86,252,0
124381824,124381825,86,254,0
124388998,124388998,86,254,0
124395149,124395150,86,253,0
124401296,124401296,86,252,0
124407442,124407442,86,252,0
124414398,124414399,86,252,0
124420545,124420545,86,252,0
124426690,124426691,86,252,0
124433858,124433859,86,252,0
124440007,124440007,86,252,0
124446154,124446155,86,252,0
124452297,124452297,86,252,0
124459180,124459180,86,252,0
124465324,124465325,86,252,0
124471471,124471472,86,252,0
124478677,124478677,86,252,0
124484824,124484824,86,252,0
124490972,124490973,86,252,0
124497124,124497125,86,252,0
124504045,124504046,86,252,0
124510192,124510193,86,254,0
124516340,124516340,86,255,0
124523510,124523511,86,255,0
124529656,124529657,86,253,0
124535811,124535812,86,252,0
124541961,124541962,86,252,0
124548860,124548861,86,250,0
124555012,124555012,86,251,0
124561158,124561159,86,249,0
124568410,124568411,86,249,0
124574564,124574565,86,250,0
124580711,124580712,86,251,0
124586857,124586858,86,251,0
124593785,124593785,86,251,0
124599933,124599934,86,253,0
124606082,124606083,86,252,0
124613253,124613253,86,252,0
124619399,124619399,86,254,0
124625547,124625547,86,255,0
124631693,124631693,86,255,0
124638543,124638543,86,255,0
124644689,124644689,86,255,0
124650837,124650837,86,253,0
124658019,124658019,86,253,0
124664166,124664167,86,252,0
124670311,124670312,86,252,0
124676460,124676461,86,252,0
124683388,124683389,86,252,0
124689536,124689536,86,252,0
124695684,124695685,86,252,0
124702884,124702885,86,252,0
124709031,124709031,86,252,0
124715182,124715183,86,252,0
124721328,124721329,86,252,0
124728232,124728233,86,254,0
124734382,124734382,86,253,0
124740529,124740529,86,254,0
124747770,124747771,86,254,0
124753920,124753921,86,253,0
124760069,124760070,86,254,0
124766216,124766216,86,254,0
124773117,124773117,86,253,0
124779265,124779266,86,252,0
124785414,124785414,86,252,0
124792620,124792620,86,252,0
124798769,124798770,86,254,0
124804917,124804918,86,253,0
124811063,124811063,86,253,0
124817976,124817976,86,252,0
124824125,124824126,86,252,0
124830269,124830269,86,254,0
124837427,124837427,86,254,0
124843571,124843572,86,255,0
124849722,124849722,86,255,0
124855873,124855873,86,255,0
124862691,124862691,86,255,0
124868837,124868838,86,255,0
124874990,124874991,86,255,0
124882159,124882159,86,255,0
124888305,124888306,86,253,0
124894457,124894457,86,252,0
124900607,124900608,86,252,0
124907482,124907482,86,252,0
124913628,124913629,86,252,0
124919778,124919778,86,252,0
124926952,124926952,86,252,0
124933100,124933100,86,252,0
124939245,124939246,86,252,0
124945393,124945393,86,252,0
124952300,124952301,86,254,0
124958447,124958447,86,253,0
124964596,124964596,86,254,0
124971841,124971841,86,254,0
124977986,124977986,86,256,0
124984132,124984132,86,256,0
124990279,124990280,86,256,0
124997184,124997184,86,256,0
125003329,125003330,86,256,0
125009477,125009478,86,256,0
125016796,125016796,86,256,0
125022942,125022942,86,256,0
125029087,125029088,86,254,0
125035235,125035235,86,254,0
125042224,125042225,86,253,0
125048366,125048366,86,252,0
125054517,125054518,86,252,0
125061717,125061718,86,252,0
125067863,125067863,86,254,0
125074014,125074014,86,255,0
125080162,125080163,86,255,0
125087083,125087084,86,255,0
125093231,125093231,86,255,0
125099380,125099381,86,255,0
125106578,125106578,86,255,0
125112732,125112732,86,255,0
125118881,125118882,86,255,0
125125031,125125032,86,255,0
125131918,125131918,86,255,0
125138065,125138065,86,255,0
125144215,125144215,86,255,0
125151383,125151385,86,255,0
125157533,125157533,86,255,0
125163682,125163683,86,255,0
125169831,125169832,86,255,0
125176676,125176676,86,255,0
125182825,125182826,86,255,0
125188972,125188973,86,255,0
125196303,125196303,86,255,0
125202450,125202450,86,255,0
125208597,125208597,86,255,0
125214748,125214749,86,255,0
125221567,125221568,86,255,0
125227714,125227715,86,255,0
125233864,125233864,86,255,0
125241028,125241029,86,255,0
125247179,125247180,86,255,0
125253328,125253328,86,255,0
125259475,125259475,86,255,0
125266295,125266295,86,255,0
125272443,125272443,86,256,0
125278588,125278589,86,257,0
125285755,125285755,86,257,0
125291906,125291907,86,256,0
125298051,125298052,86,256,0
125304202,125304203,86,256,0
125311015,125311015,86,256,0
125317166,125317166,86,257,0
125323312,125323313,86,257,0
125330624,125330625,86,257,0
125336772,125336773,86,257,0
125342920,125342920,86,256,0
125349069,125349069,86,256,0
125355886,125355886,86,257,0
125362034,125362034,86,259,0
125368179,125368179,86,260,0
125375341,125375341,86,260,0
125381487,125381488,86,259,0
125387634,125387635,86,260,0
125393785,125393785,86,260,0
125400660,125400661,86,260,0
125406807,125406807,86,262,0
125412955,125412956,86,263,0
125420117,125420117,86,263,0
125426262,125426263,86,263,0
125432411,125432412,86,262,0
125438556,125438557,86,262,0
125445423,125445423,86,261,0
125451572,125451573,86,262,0
125457721,125457721,86,263,0
125465027,125465027,86,263,0
125471174,125471174,86,263,0
125477319,125477319,86,263,0
125483466,125483467,86,263,0
125490279,125490280,86,263,0
125496425,125496426,86,265,0
125502572,125502573,86,264,0
125509731,125509732,86,264,0
125515883,125515883,86,264,0
125522029,125522029,86,264,0
125528175,125528175,86,264,0
125535102,125535102,86,264,0
125541248,125541249,86,265,0
125547394,125547394,86,266,0
125554625,125554626,86,266,0
125560769,125560769,86,266,0
125566915,125566915,86,266,0
125573062,125573063,86,266,0
125580021,125580022,86,266,0
125586166,125586167,86,266,0
125592311,125592311,86,267,0
125599554,125599555,86,267,0
125605703,125605703,86,267,0
125611847,125611848,86,268,0
125617992,125617993,86,268,0
125624919,125624920,86,270,0
125631065,125631066,86,271,0
125637209,125637209,86,271,0
125644367,125644367,86,271,0
125650512,125650513,86,271,0
125656659,125656659,86,271,0
125662806,125662807,86,271,0
125669694,125669695,86,273,0
125675842,125675842,86,274,0
125681987,125681987,86,274,0
125689153,125689153,86,274,0
125695299,125695300,86,276,0
125701446,125701447,86,275,0
125707593,125707593,86,275,0
125714482,125714483,86,276,0
125720627,125720627,86,277,0
125726772,125726773,86,279,0
125733946,125733947,86,279,0
125740098,125740098,86,280,0
125746243,125746244,86,280,0
125752392,125752393,86,280,0
125759278,125759278,86,280,0
125765422,125765423,86,280,0
125771570,125771570,86,280,0
125778735,125778736,86,280,0
125784879,125784880,86,280,0
125791026,125791027,86,280,0
125797175,125797176,86,280,0
125804087,125804088,86,281,0
125810231,125810231,86,281,0
125816377,125816377,86,281,0
125823603,125823603,86,281,0
125829750,125829751,86,282,0
125835897,125835898,86,282,0
125842041,125842042,86,282,0
125848856,125848856,86,282,0
125855005,125855005,86,282,0
125861149,125861150,86,282,0
125868365,125868366,86,282,0
125874513,125874514,86,282,0
125880661,125880662,86,284,0
125886806,125886806,86,284,0
125893625,125893625,86,285,0
125899770,125899771,86,285,0
125905917,125905917,86,285,0
125913078,125913079,86,285,0
125919225,125919225,86,285,0
125925371,125925372,86,287,0
125931520,125931520,86,287,0
125938336,125938337,86,288,0
125944480,125944481,86,288,0
125950626,125950627,86,288,0
125957868,125957869,86,288,0
125964015,125964015,86,290,0
125970161,125970163,87,291,0
125976307,125976307,87,291,0
125983276,125983277,87,291,0
125989422,125989423,87,291,0
125995571,125995572,87,291,0
126002789,126002789,87,291,0
126008934,126008934,87,293,0
126015083,126015084,87,294,0
126021227,126021228,87,294,0
126028128,126028128,87,294,0
126034275,126034276,87,294,0
126040422,126040422,87,294,0
126047616,126047617,87,294,0
126053764,126053764,87,294,0
126059910,126059910,87,294,0
126066057,126066057,87,294,0
126072963,126072964,87,295,0
126079108,126079109,87,295,0
126085252,126085253,87,295,0
126092416,126092417,87,295,0
126098562,126098563,87,295,0
126104708,126104709,87,296,0
126110855,126110856,87,296,0
126117717,126117718,87,296,0
126123860,126123861,87,295,0
126130005,126130006,87,295,0
126137250,126137251,87,295,0
126143395,126143395,87,295,0
126149543,126149543,87,296,0
126155692,126155693,87,296,0
126162578,126162578,87,298,0
126168722,126168722,87,299,0
126174870,126174870,87,299,0
126182078,126182079,87,299,0
126188222,126188222,87,299,0
126194371,126194372,87,299,0
126200515,126200515,87,299,0
126207335,126207336,87,299,0
126213478,126213479,87,299,0
126219622,126219622,87,298,0
126226900,126226901,87,298,0
126233043,126233044,87,299,0
126239186,126239187,87,299,0
126245344,126245345,87,299,0
126252157,126252158,87,299,0
126258300,126258301,87,299,0
126264445,126264445,87,301,0
126271655,126271655,87,301,0
126277802,126277803,87,302,0
126283944,126283945,87,302,0
126290090,126290091,87,302,0
126297001,126297002,87,301,0
126303146,126303146,87,302,0
126309290,126309291,87,302,0
126316539,126316539,87,302,0
126322686,126322687,87,302,0
126328833,126328834,87,302,0
126334983,126334984,87,302,0
126341860,126341861,87,302,0
126348006,126348007,87,302,0
126354159,126354160,87,302,0
126361409,126361409,87,302,0
126367554,126367555,87,301,0
126373701,126373701,87,302,0
126379848,126379849,87,302,0
126386661,126386661,87,304,0
126392807,126392807,87,303,0
126398952,126398953,87,303,0
126406212,126406213,87,303,0
126412356,126412357,87,301,0
126418499,126418500,87,300,0
126424645,126424646,87,300,0
126431463,126431463,87,298,0
126437608,126437609,87,297,0
126443752,126443752,87,296,0
126451015,126451016,87,296,0
126457163,126457163,87,294,0
126463304,126463305,87,293,0
126469453,126469454,87,293,0
126476268,126476268,87,291,0
126482415,126482415,87,288,0
126488559,126488559,87,285,0
126495773,126495774,87,285,0
126501917,126501918,87,283,0
126508064,126508065,87,280,0
126514212,126514212,87,280,0
126521062,126521063,87,277,0
126527205,126527206,87,274,0
126533351,126533351,87,271,0
126540518,126540518,87,271,0
126546666,126546666,87,270,0
126552817,126552818,87,268,0
126558965,126558965,87,268,0
126565874,126565874,87,266,0
126572021,126572022,87,265,0
126578170,126578170,87,264,0
126585406,126585407,87,264,0
126591553,126591554,87,264,0
126597705,126597705,87,262,0
126603851,126603851,87,262,0
126610704,126610705,87,261,0
126616853,126616853,87,261,0
126622998,126622998,87,259,0
126630158,126630158,87,259,0
126636307,126636307,87,260,0
126642451,126642451,87,259,0
126648596,126648597,87,259,0
126655550,126655551,87,258,0
126661700,126661700,87,257,0
126667847,126667847,87,256,0
126675007,126675008,87,256,0
126681156,126681156,87,256,0
126687303,126687303,87,257,0
126693452,126693452,87,257,0
