255,0.06
255,0.40
252,1.35
255,3.22
255,6.21
255,10.43
255,15.96
255,22.77
255,30.81
255,40.00
255,50.22
251,61.32
255,73.16
255,85.56
254,98.37
255,111.42
252,124.56
252,137.64
255,150.53
255,163.08
255,175.21
252,186.81
252,197.80
252,208.11
255,217.70
252,226.51
254,234.54
253,241.76
252,248.19
254,253.82
254,258.68
255,262.80
252,266.21
255,268.97
254,271.10
253,272.66
253,273.70
255,274.27
255,274.43
256,274.22
256,273.70
256,272.93
254,271.94
255,270.79
255,269.51
254,268.15
252,266.72
254,265.27
252,263.81
255,262.37
258,260.97
261,259.63
259,258.37
261,257.22
259,256.18
261,255.27
261,254.49
262,253.84
262,253.34
259,252.96
259,252.72
259,252.60
259,252.58
259,252.66
259,252.83
259,253.06
259,253.35
259,253.70
258,254.08
258,254.48
258,254.91
259,255.34
259,255.76
259,256.18
258,256.59
259,256.98
261,257.36
259,257.70
259,258.03
258,258.33
258,258.60
258,258.85
261,259.06
259,259.24
259,259.40
259,259.53
260,259.64
259,259.72
257,259.79
258,259.83
258,259.85
259,259.85
260,259.84
259,259.80
261,259.76
259,259.71
259,259.66
259,259.61
261,259.55
259,259.50
261,259.45
259,259.40
260,259.36
259,259.33
259,259.30
261,259.27
261,259.26
259,259.25
259,259.25
260,259.25
260,259.26
259,259.28
259,259.30
261,259.32
261,259.34
259,259.37
261,259.40
261,259.43
261,259.47
261,259.51
259,259.56
259,259.61
259,259.66
261,259.71
260,259.76
261,259.80
261,259.85
259,259.89
261,259.93
261,259.97
261,260.01
261,260.05
261,260.09
261,260.13
261,260.17
259,260.22
261,260.26
262,260.30
262,260.34
262,260.39
264,260.43
262,260.48
262,260.54
262,260.61
262,260.68
262,260.76
262,260.84
27106,2.00,0.08,260.92,756,0
27216,2.00,0.10,261.14,54,120
27326,2.00,0.13,261.49,70,48
27436,2.00,0.18,262.03,85,70
27547,2.00,0.24,262.78,99,85
27657,2.00,0.33,263.72,112,97
27767,2.00,0.42,264.81,125,109
27878,2.00,0.53,265.99,138,117
27988,2.00,0.63,267.20,151,133
28099,2.00,0.74,268.36,163,147
28209,2.00,0.83,269.46,176,157
28319,2.00,0.92,270.47,187,172
28430,2.00,1.00,271.40,198,184
