time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
55390,0.00,0.05,255.60,0,0,0
55446,0.00,0.06,255.63,0,0,0
55502,0.00,0.06,255.65,0,0,0
55558,0.00,0.06,255.67,0,0,0
55613,0.00,0.06,255.69,0,0,0
55669,0.00,0.06,255.70,0,0,0
55725,0.00,0.06,255.71,0,0,0
55781,0.00,0.06,255.71,0,0,0
55837,0.00,0.06,255.70,0,0,0
55892,0.00,0.06,255.67,0,0,0
55948,0.00,0.06,255.63,0,0,0
56004,0.00,0.05,255.56,0,0,0
56060,0.00,0.04,255.48,0,0,0
56116,0.00,0.03,255.37,0,0,0
56171,0.00,0.02,255.24,0,0,0
56227,0.00,0.00,255.10,0,0,0
56283,0.00,-0.00,254.96,0,0,0
56339,0.00,-0.02,254.81,0,0,0
56395,0.00,-0.03,254.67,0,0,0
56451,0.00,-0.04,254.54,0,0,0
56507,0.00,-0.05,254.41,0,0,0
56562,0.00,-0.06,254.29,1,0,0
56618,0.00,-0.07,254.18,1,0,0
56674,0.00,-0.08,254.08,1,0,0
56730,0.00,-0.09,253.98,2,0,0
56786,0.00,-0.10,253.90,2,0,0
56842,0.00,-0.10,253.84,2,0,0
56898,0.00,-0.11,253.79,2,0,0
56954,0.00,-0.11,253.76,3,0,0
57009,0.00,-0.11,253.75,3,0,0
57065,0.00,-0.11,253.75,3,0,0
57121,0.00,-0.11,253.77,3,0,0
57177,0.00,-0.11,253.80,3,0,0
57233,0.00,-0.10,253.84,3,0,0
57289,0.00,-0.10,253.90,3,0,0
57345,0.00,-0.09,253.96,3,0,0
57400,0.00,-0.09,254.03,4,0,0
57456,0.00,-0.08,254.10,4,0,0
57512,0.00,-0.07,254.18,4,0,0
57568,0.00,-0.06,254.27,4,0,0
57624,0.00,-0.06,254.37,4,0,0
57680,0.00,-0.05,254.47,3,0,0
57736,0.00,-0.04,254.58,3,0,0
57791,0.00,-0.03,254.70,3,0,0
57847,0.00,-0.02,254.83,3,0,0
57903,0.00,-0.00,254.96,2,0,0
57959,0.00,0.00,255.09,2,0,0
58015,0.00,0.02,255.22,2,0,0
58071,0.00,0.03,255.36,1,0,0
58127,0.00,0.04,255.51,1,0,0
58182,0.00,0.06,255.66,0,0,0
58238,0.00,0.07,255.81,0,0,0
58294,0.00,0.09,255.98,0,0,0
58350,0.00,0.10,256.14,0,0,0
58406,0.00,0.12,256.31,0,0,0
58462,0.00,0.13,256.47,0,0,0
58517,0.00,0.14,256.63,0,0,0
58573,0.00,0.16,256.78,0,1,0
58629,0.00,0.17,256.91,0,0,0
58685,0.00,0.18,257.04,0,0,0
58741,0.00,0.19,257.15,0,0,0
58796,0.00,0.20,257.25,0,0,0
58852,0.00,0.21,257.33,0,0,0
58908,0.00,0.21,257.40,0,0,0
58964,0.00,0.21,257.44,0,0,0
59020,0.00,0.22,257.47,0,0,0
59076,0.00,0.22,257.47,0,0,0
59131,0.00,0.22,257.45,0,0,0
59187,0.00,0.21,257.42,0,0,0
59243,0.00,0.21,257.36,0,0,0
59299,0.00,0.20,257.29,0,0,0
59355,0.00,0.19,257.20,0,0,0
59410,0.00,0.18,257.09,0,0,0
59466,0.00,0.17,256.98,0,0,0
59522,0.00,0.16,256.85,0,0,0
59578,0.00,0.15,256.73,0,0,0
59634,0.00,0.14,256.61,0,0,0
59690,0.00,0.13,256.49,0,0,0
59745,0.00,0.12,256.38,0,0,0
59801,0.00,0.11,256.30,0,0,0
59857,0.00,0.11,256.23,0,0,0
59913,0.00,0.11,256.20,0,0,0
59969,0.00,0.10,256.19,0,0,0
60024,0.00,0.11,256.21,0,0,0
60080,0.00,0.11,256.26,0,0,0
60136,0.00,0.12,256.33,0,0,0
60192,0.00,0.12,256.42,0,0,0
60248,0.00,0.13,256.54,0,0,0
60304,0.00,0.15,256.67,0,0,0
60359,0.00,0.16,256.83,0,0,0
60415,0.00,0.18,257.01,0,0,0
60471,0.00,0.19,257.20,0,0,0
60527,0.00,0.21,257.41,0,0,0
60583,0.00,0.23,257.62,0,0,0
60638,0.00,0.25,257.84,0,0,0
60694,0.00,0.27,258.05,0,0,0
60750,0.00,0.29,258.26,0,0,0
60806,0.00,0.30,258.45,0,0,0
60862,0.00,0.32,258.62,0,0,0
60918,0.00,0.33,258.77,0,0,0
60973,0.00,0.34,258.89,0,0,0
61029,0.00,0.35,258.98,0,0,0
61085,0.00,0.35,259.04,0,0,0
61141,0.00,0.36,259.06,0,0,0
61197,0.00,0.36,259.06,0,0,0
61252,0.00,0.35,259.03,0,0,0
61308,0.00,0.35,258.97,0,0,0
61364,0.00,0.34,258.89,0,0,0
61420,0.00,0.33,258.80,0,0,0
61476,0.00,0.33,258.70,0,0,0
61532,0.00,0.32,258.59,0,0,0
61587,0.00,0.31,258.49,0,0,0
61643,0.00,0.30,258.39,0,0,0
61699,0.00,0.29,258.30,0,0,0
61755,0.00,0.28,258.22,0,0,0
61811,0.00,0.28,258.15,0,0,0
61866,0.00,0.27,258.10,0,0,0
61922,0.00,0.27,258.07,0,0,0
61978,0.00,0.27,258.06,0,0,0
62034,0.00,0.27,258.09,0,0,0
62090,0.00,0.28,258.14,0,0,0
62146,0.00,0.28,258.23,0,0,0
62201,0.00,0.29,258.35,0,0,0
62257,0.00,0.31,258.50,0,0,0
62313,0.00,0.32,258.68,0,0,0
62369,0.00,0.34,258.88,0,0,0
62425,0.00,0.36,259.09,0,0,0
62480,0.00,0.38,259.31,0,0,0
62536,0.00,0.40,259.53,0,0,0
62592,0.00,0.42,259.74,0,0,0
62648,0.00,0.44,259.95,0,0,0
62704,0.00,0.45,260.14,0,0,0
62760,0.00,0.47,260.32,0,0,0
62815,0.00,0.48,260.48,0,0,0
62871,0.00,0.49,260.61,0,0,0
62927,0.00,0.50,260.73,0,0,0
62983,0.00,0.51,260.83,0,0,0
63039,0.00,0.52,260.92,0,0,0
63095,0.00,0.53,260.99,0,0,0
63150,0.00,0.53,261.05,0,0,0
63206,0.00,0.54,261.09,0,0,0
63262,0.00,0.54,261.11,0,0,0
63318,0.00,0.54,261.11,0,0,0
63374,0.00,0.53,261.08,0,1,0
63429,0.00,0.53,261.03,0,0,0
63485,0.00,0.52,260.94,0,0,0
63541,0.00,0.51,260.83,0,0,0
63597,0.00,0.50,260.68,0,0,0
63653,0.00,0.48,260.50,0,0,0
63708,0.00,0.47,260.29,0,0,0
63764,0.00,0.45,260.07,0,0,0
63820,0.00,0.42,259.83,0,0,0
63876,0.00,0.40,259.59,0,0,0
63932,0.00,0.38,259.34,0,0,0
63988,0.00,0.36,259.08,0,0,0
64043,0.00,0.34,258.83,0,0,0
64099,0.00,0.32,258.59,0,0,0
64155,0.00,0.29,258.35,0,0,0
64211,0.00,0.28,258.14,0,0,0
64267,0.00,0.26,257.94,0,0,0
64323,0.00,0.24,257.77,0,0,0
64378,0.00,0.23,257.61,0,0,0
64434,0.00,0.22,257.47,0,0,0
64490,0.00,0.21,257.35,0,0,0
64546,0.00,0.20,257.24,0,0,0
64602,0.00,0.19,257.13,0,0,0
64657,0.00,0.18,257.04,0,0,0
64713,0.00,0.17,256.94,0,0,0
64769,0.00,0.16,256.86,0,0,0
64825,0.00,0.16,256.79,0,0,0
64881,0.00,0.15,256.74,0,0,0
64937,0.00,0.15,256.70,0,0,0
64992,0.00,0.15,256.68,0,0,0
65048,0.00,0.15,256.67,0,0,0
65104,0.00,0.15,256.68,0,0,0
65160,0.00,0.15,256.69,0,0,0
65216,0.00,0.15,256.71,0,0,0
65271,0.00,0.15,256.73,0,0,0
65327,0.00,0.15,256.76,0,0,0
65383,0.00,0.16,256.78,0,0,0
65439,0.00,0.16,256.81,0,0,0
65495,0.00,0.16,256.84,0,0,0
65551,0.00,0.16,256.87,0,0,0
65606,0.00,0.17,256.89,0,0,0
65662,0.00,0.17,256.92,0,0,0
65718,0.00,0.17,256.95,0,0,0
65774,0.00,0.17,256.98,0,0,0
65830,0.00,0.18,257.02,0,0,0
65885,0.00,0.18,257.05,0,0,0
65941,0.00,0.18,257.08,0,0,0
65997,0.00,0.19,257.11,0,0,0
66053,0.00,0.19,257.14,0,0,0
66109,0.00,0.19,257.16,0,0,0
66165,0.00,0.19,257.17,0,0,0
66220,0.00,0.19,257.17,0,0,0
66276,0.00,0.19,257.16,0,0,0
66332,0.00,0.19,257.14,0,0,0
66388,0.00,0.19,257.11,0,0,0
66444,0.00,0.18,257.07,0,0,0
66499,0.00,0.18,257.03,0,0,0
66555,0.00,0.17,256.98,0,0,0
66611,0.00,0.17,256.92,0,0,0
66667,0.00,0.16,256.86,0,0,0
66723,0.00,0.16,256.80,0,0,0
66779,0.00,0.15,256.73,0,0,0
66834,0.00,0.15,256.66,0,0,0
66890,0.00,0.14,256.59,0,0,0
66946,0.00,0.13,256.52,0,0,0
67002,0.00,0.13,256.45,0,0,0
67058,0.00,0.12,256.39,0,0,0
67113,0.00,0.12,256.33,0,0,0
67169,0.00,0.11,256.27,0,0,0
67225,0.00,0.11,256.22,0,0,0
67281,0.00,0.10,256.16,0,0,0
67337,0.00,0.10,256.11,0,0,0
67393,0.00,0.09,256.04,0,0,0
67448,0.00,0.09,255.97,0,0,0
