26325,47,976,253
26477,47,975,252
26627,47,976,252
26777,47,976,251
26927,47,976,251
27077,47,976,251
27227,47,976,251
27377,47,977,251
27527,47,976,251
27677,47,977,251
27827,47,976,251
27977,47,976,251
28127,47,976,251
28277,47,975,253
28427,47,976,252
28577,47,976,252
28727,47,976,251
28877,47,976,251
29027,47,976,251
29177,47,977,251
29327,47,975,251
29477,47,977,252
29627,47,977,252
29777,47,977,254
29927,47,976,252
30077,47,976,252
30227,47,977,252
30377,47,976,251
30527,47,976,251
30677,47,976,251
30827,47,976,251
30977,47,976,251
31127,47,976,252
31277,48,975,251
31427,48,976,250
31577,48,976,251
31727,48,977,251
31877,48,977,251
32027,48,976,251
32177,48,976,251
32327,48,976,251
32477,48,976,251
32627,48,977,251
32777,48,976,255
32927,48,976,252
33077,48,976,252
33227,48,976,252
33377,48,976,252
33527,48,976,251
33677,48,976,251
33827,48,976,251
33977,48,976,252
34127,48,976,252
34277,48,976,252
34427,48,976,254
34577,48,976,252
34727,48,976,252
34877,48,976,251
35027,48,976,251
35177,48,976,251
35327,48,977,251
35477,48,976,251
35627,48,976,251
35777,48,976,251
35927,48,976,251
36077,48,976,251
36225,49,976,251
36377,49,977,250
36525,49,976,251
36677,49,976,251
36825,49,976,251
36977,49,976,250
37125,49,976,251
37277,49,976,250
37427,49,977,251
37577,49,976,251
37727,49,976,251
37877,49,976,250
38027,49,976,251
38177,49,976,251
38327,49,976,251
38475,49,976,251
38627,49,977,251
38775,49,976,251
38927,49,976,251
39075,49,977,251
39227,49,976,251
39375,49,976,251
39527,49,976,251
39677,49,977,251
39825,49,976,251
39977,49,976,251
40125,49,977,251
40277,49,976,250
40425,49,977,251
40577,49,976,251
40725,49,976,251
40877,49,976,251
41027,49,976,251
41177,49,976,251
41325,50,976,251
41477,50,976,249
41625,50,976,251
41777,50,977,249
41925,50,976,251
42077,50,975,251
42225,50,977,252
42377,50,977,252
42525,50,976,252
42677,50,976,252
42825,50,976,251
42977,50,976,251
43125,50,976,251
43277,50,977,251
43425,50,976,251
43577,50,975,251
43725,50,976,251
43877,50,976,251
44025,50,976,251
44177,50,976,251
44325,50,976,251
44477,50,976,251
44625,50,976,251
44777,50,977,251
44925,50,976,251
45077,50,976,251
45225,50,976,251
45377,50,977,254
45525,50,976,254
45677,50,976,252
45825,50,976,252
45977,50,976,252
46125,50,976,254
46275,51,977,255
46425,51,974,253
46575,51,973,254
46725,51,973,252
46875,51,973,255
47027,51,973,253
47177,51,973,255
47325,51,972,255
47477,51,973,254
47627,51,973,255
47777,51,972,255
47927,51,973,255
48077,51,972,255
48225,51,972,252
48377,51,973,252
48527,51,973,252
48677,51,972,252
48827,51,973,255
48977,51,973,255
49127,51,973,255
49277,51,973,255
49427,51,973,254
49575,51,973,252
49727,51,973,255
49875,51,972,253
50025,51,972,252
50175,51,973,252
50325,51,972,252
50475,51,973,252
50627,51,972,254
50777,51,974,252
50925,51,973,255
51077,51,973,252
51227,52,974,252
51377,52,972,252
51527,52,972,253
51677,52,973,252
51827,52,972,251
51977,52,972,252
52127,52,972,252
52277,52,972,252
52427,52,972,254
52577,52,972,252
52727,52,973,252
52877,52,973,252
53027,52,973,252
53177,52,973,252
53327,52,973,252
53477,52,972,252
53627,52,971,254
53777,52,972,252
53927,52,973,254
54077,52,973,252
54227,52,972,254
54377,52,973,252
54527,52,973,252
54677,52,972,252
54827,52,972,252
54977,52,973,252
55127,52,972,252
55277,52,972,255
55427,52,973,252
55577,52,972,252
55727,52,973,254
55877,52,972,252
56027,52,973,252
56177,52,972,252
56327,53,973,255
56475,53,973,255
56627,53,972,252
56777,53,972,255
56927,53,973,252
57075,53,972,255
57225,53,972,252
57377,53,973,252
57525,53,973,252
57677,53,973,252
57825,53,972,252
57975,53,973,252
58125,53,973,253
58277,53,973,253
58427,53,972,252
58577,53,972,255
58727,53,973,253
58877,53,972,252
59027,53,972,255
59177,53,973,254
59327,53,972,252
59477,53,972,255
59627,53,972,252
59775,53,972,254
59927,53,973,255
60075,53,973,255
60227,53,973,252
60377,53,972,255
60527,53,972,252
60675,53,973,254
60825,53,973,252
60977,53,972,252
61125,53,973,252
61277,54,972,255
61425,54,973,253
61577,54,973,254
61725,54,972,255
61877,54,973,255
62025,54,973,253
62177,54,973,253
62325,54,973,252
62477,54,973,252
