time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
27.506,180.0,0.0,21.038961038961038,-22.5,0,0,1
27.961,180.0,0.0,21.038961038961038,-22.5,0,0,1
28.416,180.0,0.0,21.038961038961038,-22.5,0,0,1
28.871,180.0,0.0,21.038961038961038,-22.5,0,0,1
29.326,180.0,0.0,21.038961038961038,-22.5,0,0,1
29.781,180.0,0.0,21.038961038961038,-22.5,0,0,1
30.236,180.0,0.0,21.038961038961038,-22.5,0,0,1
30.691,180.0,0.0,21.038961038961038,-22.5,0,0,1
31.146,180.0,0.0,21.017316017316016,-22.5,0,0,1
31.601,180.0,0.0,21.038961038961038,-22.5,0,0,1
32.056,180.0,0.0,21.038961038961038,-22.5,0,0,1
32.511,180.0,0.0,21.038961038961038,-22.5,0,0,1
32.966,180.0,0.0,21.038961038961038,-22.5,0,0,1
33.421,180.0,0.0,21.038961038961038,-22.5,0,0,1
33.876,180.0,0.0,21.038961038961038,-22.5,0,0,1
34.331,180.0,0.0,21.038961038961038,-22.5,0,0,1
34.786,180.0,0.0,21.038961038961038,-22.5,0,0,1
35.241,180.0,0.0,21.038961038961038,-22.5,0,0,1
35.696,180.0,0.0,21.038961038961038,-22.5,0,0,1
36.151,180.0,0.0,21.038961038961038,-22.5,0,0,1
36.606,180.0,0.0,21.038961038961038,-22.5,0,0,1
37.061,180.0,0.0,21.038961038961038,-22.5,0,0,1
37.516,180.0,0.0,21.038961038961038,-22.5,0,0,1
37.971,180.0,0.0,21.038961038961038,-22.5,0,0,1
38.426,180.0,0.0,21.038961038961038,-22.5,0,0,1
38.881,180.0,0.0,21.038961038961038,-22.5,0,0,1
39.336,180.0,0.0,0.17316017316017351,0.09,0,0,1
39.788,180.0,0.0,0.19480519480519476,0.09,0,0,1
40.241,180.0,0.0,0.216450216450216,0.09,0,0,1
40.693,179.0,0.21739130434782608,0.19480519480519476,0.09,0,0,1
41.145,176.0,0.6521739130434783,0.23809523809523725,0.09,0,0,1
41.597,172.0,1.0869565217391304,0.17316017316017351,0.09,0,0,1
42.05,165.0,2.1739130434782608,0.9307359307359313,0.09,0,0,1
42.502,160.0,2.8260869565217392,1.7316017316017316,0.09,0,0,1
42.954,156.0,3.4782608695652173,2.748917748917748,0.09,0,0,1
43.406,151.0,4.130434782608695,3.333333333333332,0.09,0,0,1
43.858,144.0,5.217391304347826,4.025974025974026,0.09,0,0,1
44.311,140.0,5.6521739130434785,4.567099567099566,0.09,0,0,1
44.763,135.0,6.521739130434782,5.454545454545455,0.09,0,0,1
45.215,131.0,6.956521739130435,5.930735930735931,0.09,0,0,1
45.667,126.0,7.608695652173913,6.926406926406926,0.09,0,0,1
46.119,119.0,8.695652173913043,7.965367965367966,0.09,0,0,1
46.572,115.0,9.347826086956522,8.354978354978355,0.09,0,0,1
47.024,113.0,9.565217391304348,8.831168831168831,0.09,0,0,1
47.476,108.0,10.217391304347826,9.285714285714286,0.09,0,0,1
47.928,106.0,10.652173913043478,10.0,0.09,0,0,1
48.381,99.0,11.521739130434783,11.017316017316018,0.09,0,0,1
48.833,95.0,12.173913043478262,11.277056277056277,0.09,0,0,1
49.285,93.0,12.391304347826088,11.991341991341992,0.09,0,0,1
49.737,84.0,13.695652173913043,12.943722943722943,0.09,0,0,1
50.189,82.0,13.91304347826087,13.463203463203463,0.09,0,0,1
50.642,75.0,15.0,14.134199134199134,0.09,0,0,1
51.094,69.0,15.869565217391305,15.043290043290042,0.09,0,0,1
51.546,69.0,15.869565217391305,15.627705627705627,0.09,0,0,1
51.998,66.0,16.304347826086957,15.562770562770563,0.09,0,0,1
52.45,63.0,16.73913043478261,16.038961038961038,0.09,0,0,1
52.903,61.0,16.956521739130434,16.73160173160173,0.09,0,0,1
53.355,56.0,17.608695652173914,17.48917748917749,0.09,0,0,1
53.807,54.0,18.043478260869566,17.662337662337663,0.09,0,0,1
54.259,49.0,18.695652173913043,17.92207792207792,0.09,0,0,1
54.711,45.0,19.347826086956523,19.025974025974026,0.09,0,0,1
55.164,41.0,19.782608695652176,19.675324675324674,0.09,0,0,1
55.616,40.0,20.0,19.89177489177489,0.09,0,0,1
56.068,40.0,20.0,19.913419913419915,0.09,0,0,1
56.52,40.0,20.0,19.956709956709958,0.09,0,0,1
56.973,41.0,19.782608695652176,19.89177489177489,0.09,0,0,1
57.425,47.0,18.91304347826087,19.935064935064936,0.09,0,0,1
57.877,49.0,18.695652173913043,19.913419913419915,0.09,0,0,1
58.329,54.0,18.043478260869566,19.11255411255411,0.09,0,0,1
58.781,58.0,17.391304347826086,18.441558441558442,0.09,0,0,1
59.234,63.0,16.73913043478261,18.00865800865801,0.09,0,0,1
59.686,67.0,16.08695652173913,17.251082251082252,0.09,0,0,1
60.138,72.0,15.434782608695652,16.515151515151516,0.09,0,0,1
60.59,76.0,14.782608695652174,15.930735930735931,0.09,0,0,1
61.042,80.0,14.347826086956522,15.173160173160174,0.09,0,0,1
61.495,89.0,13.043478260869565,14.264069264069263,0.09,0,0,1
61.947,93.0,12.391304347826088,13.506493506493506,0.09,0,0,1
62.399,102.0,11.08695652173913,12.056277056277057,0.09,0,0,1
62.851,106.0,10.652173913043478,11.731601731601732,0.09,0,0,1
63.303,111.0,9.782608695652174,11.125541125541126,0.09,0,0,1
63.756,111.0,9.782608695652174,10.367965367965368,0.09,0,0,1
64.208,111.0,9.782608695652174,10.367965367965368,0.09,0,0,1
64.66,114.0,9.347826086956522,9.913419913419913,0.09,0,0,1
65.112,118.0,8.91304347826087,9.891774891774892,0.09,0,0,1
65.565,125.0,7.826086956521739,8.917748917748918,0.09,0,0,1
66.017,127.0,7.608695652173913,8.29004329004329,0.09,0,0,1
66.469,133.0,6.739130434782608,7.683982683982684,0.09,0,0,1
66.921,138.0,6.086956521739131,6.991341991341992,0.09,0,0,1
67.373,140.0,5.6521739130434785,6.2987012987013,0.09,0,0,1
67.826,143.0,5.217391304347826,5.887445887445887,0.09,0,0,1
68.278,147.0,4.782608695652174,5.1731601731601735,0.09,0,0,1
68.73,149.0,4.3478260869565215,4.891774891774892,0.09,0,0,1
69.182,154.0,3.6956521739130435,4.112554112554113,0.09,0,0,1
69.634,156.0,3.4782608695652173,3.7662337662337677,0.09,0,0,1
70.087,163.0,2.391304347826087,2.8571428571428577,0.09,0,0,1
70.539,167.0,1.9565217391304348,2.597402597402599,0.09,0,0,1
70.991,171.0,1.3043478260869565,1.8398268398268414,0.09,0,0,1
71.443,176.0,0.6521739130434783,1.1038961038961048,0.09,0,0,1
71.896,180.0,0.0,0.7575757575757578,0.09,0,0,1
72.348,180.0,0.0,0.15151515151515227,0.09,0,0,1
72.8,180.0,0.0,0.12987012987013102,0.09,0,0,1
73.252,180.0,0.0,0.17316017316017351,0.09,0,0,1
73.704,176.0,0.6521739130434783,0.15151515151515227,0.09,0,0,1
74.157,172.0,1.0869565217391304,0.12987012987013102,0.09,0,0,1
74.609,165.0,2.1739130434782608,0.8225108225108215,0.09,0,0,1
75.061,165.0,2.1739130434782608,1.4069264069264058,0.09,0,0,1
75.513,164.0,2.391304347826087,1.3852813852813846,0.09,0,0,1
75.965,159.0,3.0434782608695654,2.0562770562770574,0.09,0,0,1
76.418,158.0,3.0434782608695654,2.2943722943722946,0.09,0,0,1
