time,flex sensor,"actuator position, command","actuator position, measured",force,"""Trial Number""","""Target Angle"""
262.298,180.0,4.0,3.872340425531913,-21.97,0,0
262.751,180.0,4.0,3.914893617021278,-21.88,0,0
263.203,180.0,4.0,3.9361702127659584,-21.88,0,0
263.656,180.0,4.0,3.8510638297872326,-21.97,0,0
264.108,180.0,4.0,3.872340425531913,-21.97,0,0
264.561,180.0,4.0,3.872340425531913,-21.97,0,0
265.014,180.0,4.0,3.8510638297872326,-21.97,0,0
265.468,180.0,4.0,3.8936170212765973,-22.06,0,0
265.92,180.0,4.0,3.9787234042553195,-21.97,0,0
266.373,180.0,4.0,3.872340425531913,-21.97,0,0
266.825,180.0,4.0,3.872340425531913,-21.88,0,0
267.278,180.0,4.0,3.872340425531913,-21.88,0,0
267.731,180.0,4.0,3.8085106382978715,-21.97,0,0
268.185,180.0,4.0,3.829787234042552,-22.06,0,0
268.637,180.0,4.0,3.8936170212765973,-22.06,0,0
269.09,179.0,4.0,3.829787234042552,-22.06,0,0
269.542,179.0,4.0,3.914893617021278,-21.97,0,0
269.995,179.0,4.0,3.9787234042553195,-21.97,0,0
270.448,177.0,4.213333333333333,3.957446808510639,-21.97,0,0
270.902,176.0,4.213333333333333,3.9361702127659584,-21.97,0,0
271.354,174.0,4.426666666666667,3.8936170212765973,-21.97,0,0
271.807,173.0,4.426666666666667,4.1914893617021285,-21.97,0,0
272.259,167.0,4.64,4.48936170212766,-21.97,0,0
272.712,160.0,5.066666666666666,4.723404255319149,-21.71,0,0
273.165,156.0,5.28,5.212765957446809,-21.71,0,0
273.619,154.0,5.493333333333333,5.063829787234043,-21.71,0,0
274.071,151.0,5.493333333333333,5.25531914893617,-21.71,0,0
274.524,145.0,5.92,5.446808510638299,-21.71,0,0
274.976,140.0,6.133333333333333,5.914893617021276,-21.8,0,0
275.429,138.0,6.346666666666667,5.74468085106383,-21.62,0,0
275.883,133.0,6.5600000000000005,6.148936170212766,-21.62,0,0
276.336,129.0,6.773333333333333,6.382978723404255,-21.62,0,0
276.788,125.0,6.986666666666666,6.702127659574469,-21.71,0,0
277.241,122.0,7.2,6.851063829787234,-21.62,0,0
277.693,118.0,7.413333333333334,7.0212765957446805,-21.62,0,0
278.146,111.0,7.626666666666667,7.574468085106384,-21.62,0,0
278.6,105.0,8.053333333333335,7.659574468085106,-21.62,0,0
279.053,99.0,8.266666666666666,7.851063829787234,-21.62,0,0
279.506,92.0,8.693333333333333,8.191489361702128,-21.45,0,0
279.958,89.0,8.906666666666666,8.829787234042554,-21.45,0,0
280.411,89.0,8.906666666666666,8.787234042553191,-21.62,0,0
280.864,85.0,9.120000000000001,8.680851063829786,-21.62,0,0
281.318,84.0,9.120000000000001,8.914893617021276,-21.53,0,0
281.771,80.0,9.333333333333332,9.042553191489361,-21.62,0,0
282.223,73.0,9.76,9.46808510638298,-21.45,0,0
282.676,69.0,9.973333333333333,9.361702127659575,-21.62,0,0
283.128,63.0,10.186666666666667,9.851063829787234,-21.62,0,0
283.582,63.0,10.186666666666667,10.0,-21.53,0,0
284.035,62.0,10.4,10.127659574468085,-21.45,0,0
284.488,59.0,10.4,10.23404255319149,-21.62,0,0
284.941,52.0,10.826666666666668,10.446808510638299,-21.53,0,0
285.393,51.0,10.826666666666668,10.76595744680851,-21.62,0,0
285.846,48.0,11.04,10.893617021276595,-21.62,0,0
286.299,44.0,11.253333333333334,10.97872340425532,-21.62,0,0
286.753,41.0,11.466666666666667,11.25531914893617,-21.62,0,0
287.206,40.0,11.466666666666667,11.212765957446809,-21.45,0,0
287.659,40.0,11.466666666666667,11.297872340425531,-21.45,0,0
288.111,40.0,11.466666666666667,11.25531914893617,-21.45,0,0
288.564,40.0,11.466666666666667,11.446808510638299,-21.45,0,0
289.017,40.0,11.466666666666667,11.404255319148936,-21.45,0,0
289.47,40.0,11.466666666666667,11.25531914893617,-21.45,0,0
289.923,40.0,11.466666666666667,11.297872340425531,-21.62,0,0
290.375,40.0,11.466666666666667,11.319148936170214,-22.06,0,0
290.828,40.0,11.466666666666667,11.404255319148936,-22.32,0,0
291.281,40.0,11.466666666666667,11.27659574468085,-22.32,0,0
291.734,40.0,11.466666666666667,11.46808510638298,-22.41,0,0
292.187,40.0,11.466666666666667,11.382978723404255,-22.41,0,0
292.639,40.0,11.466666666666667,11.297872340425531,-22.41,0,0
293.092,40.0,11.466666666666667,11.404255319148936,-22.41,0,0
293.545,40.0,11.466666666666667,11.340425531914894,-22.41,0,0
293.998,40.0,11.466666666666667,11.340425531914894,-22.41,0,0
294.45,40.0,11.466666666666667,11.382978723404255,-22.41,0,0
294.904,40.0,11.466666666666667,11.319148936170214,-22.41,0,0
295.357,40.0,11.466666666666667,11.297872340425531,-22.41,0,0
295.809,40.0,11.466666666666667,11.340425531914894,-22.41,0,0
296.262,40.0,11.466666666666667,11.46808510638298,-22.41,0,0
296.715,40.0,11.466666666666667,11.46808510638298,-22.41,0,0
297.168,40.0,11.466666666666667,11.382978723404255,-22.41,0,0
297.621,40.0,11.466666666666667,11.361702127659575,-22.5,0,0
298.073,40.0,11.466666666666667,11.297872340425531,-22.41,0,0
298.526,40.0,11.466666666666667,11.404255319148936,-22.15,0,0
298.98,40.0,11.466666666666667,11.361702127659575,-22.06,0,0
299.432,40.0,11.466666666666667,11.382978723404255,-21.88,0,0
299.885,40.0,11.466666666666667,11.297872340425531,-20.13,0,0
300.337,40.0,11.466666666666667,11.340425531914894,-22.06,0,0
300.79,40.0,11.466666666666667,11.382978723404255,-22.15,0,0
301.244,40.0,11.466666666666667,11.319148936170214,-22.06,0,0
301.696,40.0,11.466666666666667,11.319148936170214,-22.15,0,0
302.148,40.0,11.466666666666667,11.297872340425531,-22.15,0,0
302.601,40.0,11.466666666666667,11.404255319148936,-22.15,0,0
303.054,40.0,11.466666666666667,11.297872340425531,-22.15,0,0
303.507,40.0,11.466666666666667,11.27659574468085,-22.06,0,0
303.96,40.0,11.466666666666667,11.297872340425531,-22.15,0,0
304.412,40.0,11.466666666666667,11.382978723404255,-22.32,0,0
304.865,40.0,11.466666666666667,11.319148936170214,-22.41,0,0
305.318,40.0,11.466666666666667,11.404255319148936,-22.15,0,0
305.77,40.0,11.466666666666667,11.361702127659575,-22.24,0,0
306.223,40.0,11.466666666666667,11.340425531914894,-22.15,0,0
306.676,41.0,11.466666666666667,11.425531914893616,-22.15,0,0
307.129,45.0,11.253333333333334,11.340425531914894,-22.15,0,0
307.582,50.0,11.04,11.063829787234043,-22.41,0,0
308.034,57.0,10.613333333333333,8.48936170212766,-22.41,0,0
308.487,59.0,10.4,10.382978723404255,-22.41,0,0
308.94,63.0,10.186666666666667,10.404255319148936,-22.32,0,0
309.394,70.0,9.973333333333333,10.085106382978724,-22.32,0,0
309.846,74.0,9.76,9.680851063829786,-22.15,0,0
310.299,81.0,9.333333333333332,9.617021276595745,-22.24,0,0
310.751,87.0,8.906666666666666,8.957446808510639,-22.41,0,0
311.205,94.0,8.693333333333333,8.808510638297872,-22.41,0,0
311.657,96.0,8.48,8.46808510638298,-22.41,0,0
312.11,105.0,8.053333333333335,8.212765957446809,-22.41,0,0
312.562,112.0,7.626666666666667,7.680851063829786,-22.41,0,0
313.016,114.0,7.626666666666667,7.638297872340425,-22.41,0,0
313.468,116.0,7.413333333333334,7.340425531914894,-22.41,0,0
313.921,121.0,7.2,7.1914893617021285,-22.41,0,0
314.373,125.0,6.986666666666666,7.127659574468085,-22.41,0,0
314.827,130.0,6.773333333333333,6.914893617021276,-22.41,0,0
315.279,134.0,6.5600000000000005,6.531914893617021,-22.41,0,0
315.732,136.0,6.346666666666667,6.340425531914894,-22.41,0,0
316.184,139.0,6.133333333333333,6.127659574468085,-22.32,0,0
316.638,143.0,5.92,5.9787234042553195,-22.41,0,0
317.091,148.0,5.706666666666667,5.553191489361701,-22.41,0,0
317.543,152.0,5.493333333333333,5.680851063829786,-22.41,0,0
