time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
251,22.11,29.96,248.00,0
251,108.92,121.83,249.00,0
251,204.11,213.58,249.00,0
252,258.57,262.07,250.00,0
253,270.91,270.48,250.00,0
255,262.34,260.90,250.00,0
254,252.57,251.77,251.00,0
253,249.11,249.07,251.00,0
254,250.01,250.24,251.00,0
252,251.94,252.14,251.00,0
251,252.92,252.93,251.00,0
248,252.53,252.41,251.00,0
249,251.19,251.01,251.00,0
251,249.88,249.75,251.00,0
251,249.29,249.29,251.00,0
252,249.78,249.91,251.00,0
249,250.87,250.97,251.00,0
250,251.00,250.90,251.00,0
251,250.03,249.94,251.00,0
249,249.68,249.69,251.00,0
250,249.89,249.94,251.00,0
254,250.08,250.08,250.00,0
252,250.35,250.43,250.00,0
252,251.16,251.27,250.00,0
252,251.86,251.92,251.00,0
254,252.18,252.21,251.00,0
255,252.51,252.54,251.00,0
252,252.80,252.85,251.00,0
252,253.06,253.06,251.00,0
252,252.96,252.95,252.00,0
251,252.68,252.60,252.00,0
252,252.08,252.04,252.00,0
253,251.95,251.96,252.00,0
254,252.29,252.38,253.00,0
252,253.24,253.36,253.00,0
252,253.63,253.60,253.00,0
251,253.08,252.97,253.00,0
251,252.03,251.88,252.00,0
252,251.00,250.93,252.00,0
255,250.84,250.87,252.00,0
252,251.56,251.69,252.00,0
253,252.46,252.53,252.00,0
253,252.72,252.72,252.00,0
252,252.59,252.58,252.00,0
252,252.52,252.51,252.00,0
251,252.25,252.18,252.00,0
249,251.70,251.67,252.00,0
251,251.42,251.37,252.00,0
251,250.95,250.90,252.00,0
251,250.67,250.66,252.00,0
251,250.65,250.64,252.00,0
251,250.59,250.59,252.00,0
252,250.70,250.75,251.00,0
252,251.32,251.41,251.00,0
251,251.87,251.89,251.00,0
251,251.75,251.70,251.00,0
252,251.31,251.26,251.00,0
253,251.03,251.01,251.00,0
252,251.11,251.16,251.00,0
252,251.78,251.88,251.00,0
252,252.46,252.51,252.00,0
252,252.58,252.56,252.00,0
252,252.32,252.29,252.00,0
253,251.95,251.89,252.00,0
252,251.69,251.69,252.00,0
252,251.76,251.78,252.00,0
250,251.93,251.94,252.00,0
251,251.83,251.78,252.00,0
248,251.36,251.30,252.00,0
251,250.70,250.62,252.00,0
251,250.23,250.21,252.00,0
252,250.35,250.41,251.00,0
249,251.01,251.07,251.00,0
251,251.01,250.94,251.00,0
248,249.94,249.74,251.00,0
251,248.40,248.25,250.00,0
249,247.81,247.81,250.00,0
248,248.25,248.35,250.00,0
251,249.06,249.16,250.00,0
251,249.91,250.02,250.00,0
251,250.57,250.62,250.00,0
249,250.87,250.90,250.00,0
248,250.81,250.73,250.00,0
248,250.05,249.99,250.00,0
252,249.74,249.73,250.00,0
251,250.01,250.08,250.00,0
253,250.48,250.52,250.00,0
255,251.05,251.18,251.00,0
254,252.26,252.41,251.00,0
251,253.42,253.55,251.00,0
252,253.99,253.98,251.00,0
252,253.59,253.51,252.00,0
251,252.89,252.79,252.00,0
251,251.92,251.77,252.00,0
251,250.86,250.77,252.00,0
255,250.50,250.53,252.00,0
252,251.36,251.54,252.00,0
252,252.49,252.56,252.00,0
252,252.71,252.70,252.00,0
255,252.53,252.49,252.00,0
256,252.64,252.75,253.00,0
256,253.89,254.05,253.00,0
256,255.10,255.24,253.00,0
255,256.13,256.21,253.00,0
255,256.22,256.14,253.00,0
255,255.22,255.08,254.00,0
257,254.39,254.35,254.00,0
255,254.57,254.65,254.00,0
255,255.09,255.09,254.00,0
254,254.75,254.66,255.00,0
253,254.11,254.05,255.00,0
251,253.78,253.76,255.00,0
251,253.33,253.22,254.00,0
251,252.24,252.08,254.00,0
251,251.03,250.89,253.00,0
253,250.18,250.13,253.00,0
255,250.37,250.48,253.00,0
252,251.71,251.90,253.00,0
252,253.00,253.12,253.00,0
252,253.58,253.61,253.00,0
252,253.60,253.58,253.00,0
252,253.41,253.39,253.00,0
252,252.98,252.89,252.00,0
252,252.18,252.10,252.00,0
249,251.32,251.13,252.00,0
251,249.76,249.61,252.00,0
251,249.11,249.11,252.00,0
10,-0.35,0
20,-0.18,0
30,-0.26,0
40,0.00,0
50,-0.09,0
60,0.00,0
70,0.00,0
80,0.00,0
90,0.35,0
LIMIT =90,0.53,0
LIMIT =90,0.53,0
LIMIT =90,0.62,0
LIMIT =90,0.62,0
10,-0.09,0
20,-0.09,0
30,0.00,0
40,-0.09,0
50,0.26,0
60,-0.18,0
70,0.00,0
80,0.26,0
90,0.18,0
100,0.18,0
110,0.35,0
120,0.35,0
130,0.26,0
LIMIT =130,0.62,0
LIMIT =130,0.35,0
LIMIT =130,0.70,0
LIMIT =130,0.53,0
LIMIT =130,0.62,0
10,0.00,0
20,0.18,0
30,0.26,0
40,0.26,0
50,0.09,0
60,0.26,0
70,0.09,0
80,0.26,0
90,0.35,0
100,0.44,0
110,0.00,0
120,0.35,0
130,0.26,0
140,0.35,0
150,0.35,0
LIMIT =150,0.53,0
LIMIT =150,0.35,0
LIMIT =150,0.62,0
LIMIT =150,0.62,0
10,0.26,0
20,0.26,0
30,0.26,0
40,0.00,0
50,0.26,0
60,0.26,0
70,0.35,0
80,0.26,0
90,0.00,0
100,0.26,0
110,0.26,0
120,0.62,0
130,0.18,0
140,0.44,0
150,0.53,0
160,0.53,0
170,0.62,0
180,0.53,0
190,0.62,0
200,0.35,0
210,0.88,0
220,0.79,0
230,0.88,0
240,0.88,0
250,0.88,0
260,1.14,0
270,0.79,0
280,1.23,0
