time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
41251,180.00,65,811,263,0,13,-1,0
41402,180.00,65,810,263,0,13,-1,0
41554,180.00,65,810,262,0,13,-1,0
41705,180.00,65,810,261,0,13,-1,0
41857,180.00,65,810,261,0,13,-1,0
42008,180.00,65,810,261,0,13,-1,0
42160,180.00,65,810,261,0,13,-1,0
42311,180.00,65,811,261,0,13,-1,0
42463,180.00,65,810,261,0,13,-1,0
42614,180.00,65,810,261,0,13,-1,0
42766,180.00,65,810,261,0,13,-1,0
42917,180.00,65,810,261,0,13,-1,0
43069,180.00,65,811,261,0,13,-1,0
43220,180.00,65,810,261,0,13,-1,0
43372,180.00,65,810,261,0,13,-1,0
43523,180.00,65,810,261,0,13,-1,0
43675,180.00,65,810,260,0,12,-1,0
43826,180.00,65,810,260,0,13,-1,0
43977,180.00,65,810,260,0,13,-1,0
44129,180.00,65,810,260,0,13,-1,0
44280,180.00,65,810,260,0,13,-1,0
44432,180.00,65,810,260,0,13,-1,0
44583,180.00,65,810,262,0,13,-1,0
44735,180.00,65,810,261,0,12,-1,0
44886,180.00,65,810,261,0,13,-1,0
45038,180.00,120,810,263,0,13,-1,1
45189,180.00,120,718,267,0,13,-1,1
45341,180.00,120,489,305,0,11,-1,1
45492,180.00,120,392,330,0,10,-1,1
45644,180.00,120,392,330,0,10,-1,1
45795,180.00,120,397,330,0,11,-1,1
45947,180.00,120,395,331,0,10,-1,1
46098,180.00,120,391,331,0,10,-1,1
46250,180.00,120,392,328,0,10,-1,1
46401,180.00,120,392,329,0,10,-1,1
46552,180.00,120,392,329,0,11,-1,1
46704,180.00,120,390,328,0,10,-1,1
46855,180.00,120,392,327,0,10,-1,1
47007,180.00,120,392,327,0,10,-1,1
47158,180.00,120,391,325,0,10,-1,1
47310,180.00,120,391,321,0,10,-1,1
47461,180.00,120,392,317,0,10,-1,1
47613,180.00,120,392,315,0,10,-1,1
47764,180.00,120,392,315,0,10,-1,1
47916,180.00,120,392,317,0,11,-1,1
48067,180.00,120,392,317,0,10,-1,1
48219,180.00,120,392,315,0,11,-1,1
48370,180.00,120,391,317,0,10,-1,1
48522,180.00,120,392,317,0,10,-1,1
48673,180.00,120,392,315,0,10,-1,1
48825,180.00,120,391,316,0,10,-1,1
48976,180.00,120,392,317,0,10,-1,1
49128,180.00,120,392,317,0,10,-1,1
49279,180.00,120,392,317,0,10,-1,1
49430,180.00,120,391,318,0,11,-1,1
49582,180.00,120,391,318,0,10,-1,1
49733,180.00,120,392,318,0,10,-1,1
49885,180.00,120,392,318,0,10,-1,1
50036,180.00,120,392,317,0,9,-1,1
50188,180.00,120,392,317,0,10,-1,1
50339,180.00,120,392,317,0,10,-1,1
50491,180.00,120,392,318,0,10,-1,1
50642,180.00,120,392,318,0,10,-1,1
50794,180.00,120,391,318,0,10,-1,1
50945,180.00,120,392,318,0,10,-1,1
51097,180.00,65,392,318,0,10,-1,1
51248,180.00,65,568,286,0,12,-1,1
51400,180.00,65,769,262,0,13,-1,1
51551,180.00,65,825,261,0,13,-1,1
51703,180.00,65,823,260,0,13,-1,1
51854,180.00,65,808,260,0,13,-1,1
52005,180.00,65,808,260,0,14,-1,1
52157,180.00,65,808,260,0,13,-1,1
52308,180.00,65,808,260,0,13,-1,1
52460,180.00,65,808,261,0,13,-1,1
52611,180.00,65,808,261,0,13,-1,1
52763,180.00,65,807,261,0,13,-1,1
52914,180.00,65,808,263,0,13,-1,1
53066,180.00,65,807,262,0,13,-1,1
53217,180.00,65,808,261,0,13,-1,1
53369,180.00,65,808,261,0,13,-1,1
53520,180.00,65,808,261,0,13,-1,1
53672,180.00,65,808,261,0,13,-1,1
53823,180.00,65,808,261,0,13,-1,1
53975,180.00,65,808,261,0,13,-1,1
54126,180.00,95,808,261,0,13,-1,1
54278,180.00,95,808,261,0,13,-1,1
54429,180.00,95,711,266,0,13,-1,1
54581,180.00,95,584,281,0,12,-1,1
54732,180.00,95,584,282,0,12,-1,1
54883,180.00,95,584,283,0,12,-1,1
55035,180.00,95,587,282,0,12,-1,1
55186,180.00,95,583,282,0,12,-1,1
55338,180.00,95,583,282,0,12,-1,1
55489,180.00,95,583,282,0,12,-1,1
55641,180.00,95,583,282,0,12,-1,1
55792,180.00,95,583,282,0,12,-1,1
55944,180.00,95,583,282,0,12,-1,1
56095,180.00,95,583,282,0,12,-1,1
56247,180.00,95,583,282,0,12,-1,1
56398,180.00,95,583,282,0,12,-1,1
56550,180.00,95,583,282,0,12,-1,1
56701,180.00,95,582,282,0,12,-1,1
56853,180.00,95,583,283,0,12,-1,1
57004,180.00,95,582,282,0,12,-1,1
57156,180.00,95,582,284,0,12,-1,1
57307,180.00,95,583,282,0,12,-1,1
57458,180.00,95,583,284,0,12,-1,1
57610,180.00,95,583,282,0,12,-1,1
57761,180.00,95,582,282,0,13,-1,1
57913,180.00,95,582,282,0,12,-1,1
58064,180.00,95,583,282,0,12,-1,1
58216,180.00,95,583,282,0,13,-1,1
58367,180.00,95,583,282,0,12,-1,1
58519,180.00,95,582,284,0,12,-1,1
58670,180.00,95,583,282,0,12,-1,1
58822,180.00,95,583,282,0,12,-1,1
58973,180.00,95,582,282,0,12,-1,1
59125,180.00,95,583,282,0,12,-1,1
59276,180.00,95,582,282,0,14,-1,1
59428,180.00,95,583,282,0,12,-1,1
59579,180.00,95,583,282,0,12,-1,1
59731,180.00,95,583,282,0,13,-1,1
59882,180.00,95,582,282,0,13,-1,1
60033,180.00,65,583,282,0,12,-1,1
60185,180.00,65,597,281,0,12,-1,1
60336,180.00,65,759,264,0,13,-1,1
60488,180.00,65,811,261,0,13,-1,1
60639,180.00,65,814,260,0,13,-1,1
60791,180.00,65,806,260,0,13,-1,1
60942,180.00,65,807,260,0,13,-1,1
61094,180.00,65,806,260,0,13,-1,1
61245,180.00,65,807,260,0,13,-1,1
61397,180.00,65,807,260,0,13,-1,1
61548,180.00,65,806,260,0,13,-1,1
61700,180.00,65,806,260,0,13,-1,1
61851,180.00,65,806,260,0,13,-1,1
62003,180.00,65,807,260,0,13,-1,1
62154,180.00,65,806,260,0,13,-1,1
62306,180.00,65,806,260,0,13,-1,1
62457,180.00,65,806,260,0,13,-1,1
62609,180.00,65,807,260,0,13,-1,1
62760,180.00,65,807,260,0,13,-1,1
62911,180.00,65,806,260,0,13,-1,1
63063,180.00,65,806,260,0,13,-1,1
63214,180.00,65,807,258,0,13,-1,1
63366,180.00,65,807,260,0,13,-1,1
63517,180.00,65,807,260,0,13,-1,1
63669,180.00,65,806,258,0,13,-1,1
63820,180.00,65,806,259,0,13,-1,1
63972,180.00,65,806,259,0,13,-1,1
64123,180.00,65,806,258,0,13,-1,1
64275,180.00,117,806,258,0,13,-1,2
64426,180.00,117,806,260,0,13,-1,2
64578,180.00,117,717,263,0,13,-1,2
64729,180.00,117,481,296,0,11,-1,2
64881,180.00,117,412,318,0,11,-1,2
65032,180.00,117,406,318,0,11,-1,2
65184,180.00,117,407,318,0,11,-1,2
65335,180.00,117,407,318,0,11,-1,2
65487,180.00,117,405,318,0,11,-1,2
65638,180.00,117,405,315,0,11,-1,2
65790,180.00,117,405,315,0,11,-1,2
65941,180.00,117,405,315,0,11,-1,2
66092,180.00,117,405,315,0,11,-1,2
66244,180.00,117,405,315,0,11,-1,2
66395,180.00,117,404,315,0,11,-1,2
66547,180.00,117,405,315,0,11,-1,2
66698,180.00,117,405,315,0,11,-1,2
66850,180.00,117,405,315,0,11,-1,2
67001,180.00,117,405,314,0,11,-1,2
67153,180.00,117,405,314,0,10,-1,2
67304,180.00,117,405,314,0,11,-1,2
67456,180.00,117,405,314,0,11,-1,2
67607,180.00,117,405,314,0,11,-1,2
67759,180.00,117,405,314,0,10,-1,2
67910,180.00,117,405,312,0,11,-1,2
68062,180.00,117,405,314,0,11,-1,2
68213,180.00,117,405,314,0,10,-1,2
68365,180.00,117,406,313,0,10,-1,2
68516,180.00,117,405,314,0,11,-1,2
68668,180.00,117,405,314,0,11,-1,2
68819,180.00,117,405,314,0,11,-1,2
68971,180.00,117,405,314,0,10,-1,2
69122,180.00,117,405,314,0,11,-1,2
69273,180.00,117,405,314,0,10,-1,2
69425,180.00,117,405,314,0,11,-1,2
69576,180.00,117,405,314,0,11,-1,2
69728,180.00,117,405,313,0,11,-1,2
69879,180.00,117,405,314,0,10,-1,2
70031,180.00,117,405,314,0,10,-1,2
70182,180.00,117,405,312,0,10,-1,2
70334,180.00,65,405,312,0,10,-1,2
70485,180.00,65,582,283,0,12,-1,2
70637,180.00,65,771,264,0,13,-1,2
70788,180.00,65,819,262,0,13,-1,2
70940,180.00,65,820,262,0,13,-1,2
71091,180.00,65,806,261,0,13,-1,2
71243,180.00,65,806,262,0,13,-1,2
71394,180.00,65,806,263,0,13,-1,2
71546,180.00,65,807,263,0,13,-1,2
71697,180.00,65,807,261,0,13,-1,2
71848,180.00,65,806,261,0,13,-1,2
72000,180.00,65,806,261,0,13,-1,2
72151,180.00,65,806,261,0,13,-1,2
72303,180.00,65,807,261,0,13,-1,2
72454,180.00,65,806,261,0,13,-1,2
72606,180.00,65,806,261,0,13,-1,2
72757,180.00,65,807,261,0,13,-1,2
72909,180.00,65,807,261,0,13,-1,2
73060,180.00,65,807,260,0,13,-1,2
73212,180.00,65,806,260,0,13,-1,2
73363,180.00,95,806,260,0,13,-1,2
73515,180.00,95,802,260,0,13,-1,2
73666,180.00,95,638,273,0,13,-1,2
73818,180.00,95,579,282,0,12,-1,2
73969,180.00,95,580,282,0,13,-1,2
74121,180.00,95,577,282,0,12,-1,2
74272,180.00,95,577,282,0,12,-1,2
74423,180.00,95,578,283,0,12,-1,2
74575,180.00,95,577,282,0,12,-1,2
74726,180.00,95,578,283,0,12,-1,2
