47,977,0.00
48,976,0.00
49,974,-0.26
50,961,-0.18
51,961,-0.09
52,937,-0.26
53,929,-0.09
54,916,-0.18
55,910,-0.09
56,902,0.09
57,894,-0.18
58,883,0.09
59,877,0.09
60,866,0.09
61,851,0.53
62,845,0.44
63,832,0.97
64,831,0.97
65,813,1.49
66,802,1.76
67,798,2.02
68,779,2.20
69,773,2.55
70,766,2.37
71,751,2.99
72,748,3.16
73,733,3.43
255
ZERO_FORCE = 255
259
USER_MIN_FORCE_DATA = 259
294
USER_MAX_FORCE_DATA = 294
60
USER_MIN_ACTUATOR_COMMAND = 60
71
USER_MAX_ACTUATOR_COMMAND = 71
60
USER_MIN_ACTUATOR_AVG = 60
71
USER_MAX_ACTUATOR_AVG = 71
47,972,-0.18
48,972,-0.53
49,976,-0.70
50,953,0.00
51,964,-0.26
52,935,-0.35
53,927,-0.62
54,922,-0.62
55,915,-0.44
56,904,-0.53
57,894,-0.18
58,880,0.00
59,866,0.26
60,856,0.09
61,847,0.18
62,840,0.26
63,835,0.44
64,819,0.79
65,815,0.88
66,798,1.14
67,796,1.41
68,798,1.76
69,773,2.11
70,761,2.29
71,759,2.37
72,741,2.81
73,741,2.90
253
ZERO_FORCE = 253
256
USER_MIN_FORCE_DATA = 256
288
USER_MAX_FORCE_DATA = 288
59
USER_MIN_ACTUATOR_COMMAND = 59
71
USER_MAX_ACTUATOR_COMMAND = 71
59
USER_MIN_ACTUATOR_AVG = 59
71
USER_MAX_ACTUATOR_AVG = 71
47,976,-0.26
48,978,0.00
49,977,0.00
50,957,0.18
51,957,0.18
52,938,0.18
53,938,0.18
54,929,0.18
55,907,0.09
56,917,0.26
57,886,0.18
58,896,0.00
59,873,0.09
60,854,0.26
61,849,0.44
62,835,0.79
63,835,0.88
64,821,1.32
65,811,1.23
66,795,1.76
67,797,1.58
68,781,2.11
69,772,2.55
70,761,2.72
71,749,3.08
252
ZERO_FORCE = 252
260
USER_MIN_FORCE_DATA = 260
290
USER_MAX_FORCE_DATA = 290
59
USER_MIN_ACTUATOR_COMMAND = 59
69
USER_MAX_ACTUATOR_COMMAND = 69
59
USER_MIN_ACTUATOR_AVG = 59
70
USER_MAX_ACTUATOR_AVG = 70
