time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
2117896,180.00,47,979,255,0,987,236,1
2120048,180.00,120,957,255,0,987,236,1
2120201,180.00,120,743,273,0,986,230,1
2120353,180.00,120,533,300,0,986,226,1
2120506,180.00,120,366,318,0,986,231,1
2120658,180.00,120,370,315,0,985,229,1
2120811,180.00,120,365,315,0,986,229,1
2120963,180.00,120,369,312,0,986,231,1
2121116,180.00,120,365,313,0,984,231,1
2121268,180.00,120,368,312,0,986,231,1
2121420,180.00,120,370,312,0,985,231,1
2121573,180.00,120,367,309,0,986,231,1
2121725,180.00,120,373,312,0,985,229,1
2121878,180.00,120,347,314,0,986,228,1
2122030,180.00,120,323,320,0,986,228,1
2122183,180.00,120,313,323,0,985,228,1
2122335,180.00,120,310,322,0,986,228,1
2122487,180.00,120,317,323,0,985,228,1
2122640,180.00,120,310,321,0,986,228,1
2122792,180.00,120,316,321,0,986,228,1
2124945,180.00,47,235,335,0,986,231,1
2125097,180.00,47,235,335,0,986,228,1
2125250,180.00,47,297,330,0,985,231,1
2125402,180.00,47,588,282,0,986,234,1
2125555,180.00,47,833,264,0,986,235,1
2125707,180.00,47,979,256,0,986,236,1
2125859,180.00,47,979,256,0,986,236,1
2126012,180.00,47,979,256,0,986,236,1
2126164,180.00,47,979,256,0,986,236,1
2126317,180.00,47,979,256,0,986,239,1
2126469,180.00,47,979,256,0,986,239,1
2126622,180.00,47,982,256,0,985,239,1
2126774,180.00,47,979,256,0,986,237,1
2126927,180.00,47,981,255,0,986,236,1
2127079,180.00,47,982,255,0,985,236,1
2127231,180.00,47,978,255,0,986,236,1
2127384,180.00,47,978,255,0,986,236,1
2127536,180.00,47,979,255,0,985,236,1
2127689,180.00,47,978,255,0,986,236,1
2127841,180.00,47,978,255,0,986,236,1
2127994,180.00,47,978,255,0,986,234,1
2130146,180.00,80,976,253,0,986,237,1
2130299,180.00,80,761,271,0,986,232,1
2130451,180.00,80,717,276,0,986,232,1
2130603,180.00,80,717,274,0,986,228,1
2130756,180.00,80,717,275,0,986,231,1
2130908,180.00,80,717,273,0,986,230,1
2131061,180.00,80,720,275,0,985,231,1
2131213,180.00,80,717,274,0,986,231,1
2131366,180.00,80,697,276,0,986,230,1
2131518,180.00,80,680,276,0,986,231,1
2131670,180.00,80,673,277,0,986,231,1
2131823,180.00,80,675,276,0,986,230,1
2131975,180.00,80,672,278,0,986,228,1
2132128,180.00,80,671,278,0,986,231,1
2132280,180.00,80,654,279,0,986,228,1
2132433,180.00,80,655,281,0,986,228,1
2132585,180.00,80,654,279,0,986,229,1
2132738,180.00,80,654,279,0,986,228,1
2132890,180.00,80,654,278,0,986,229,1
2135042,180.00,47,654,279,0,987,231,1
2135195,180.00,47,654,279,0,986,231,1
2135347,180.00,47,664,277,0,986,228,1
2135500,180.00,47,882,259,0,986,235,1
2135652,180.00,47,979,256,0,986,235,1
2135805,180.00,47,980,253,0,986,235,1
2135957,180.00,47,980,252,0,986,235,1
2136109,180.00,47,980,252,0,986,235,1
2136262,180.00,47,981,252,0,986,235,1
2136414,180.00,47,979,252,0,986,237,1
2136567,180.00,47,982,255,0,986,236,1
2136719,180.00,47,981,252,0,986,236,1
2136872,180.00,47,981,252,0,986,236,1
2137024,180.00,47,980,252,0,985,238,1
2137177,180.00,47,979,252,0,986,236,1
2137329,180.00,47,980,252,0,986,236,1
2137481,180.00,47,979,254,0,986,236,1
2137634,180.00,47,979,252,0,986,236,1
2137786,180.00,47,979,252,0,986,238,1
2137939,180.00,47,979,252,0,986,239,1
2138091,180.00,47,980,252,0,986,239,1
2138244,180.00,47,979,254,0,986,236,1
2138396,180.00,47,979,255,0,986,236,1
2138549,180.00,47,979,252,0,986,236,1
2138701,180.00,47,979,252,0,986,236,1
2138853,180.00,47,979,252,0,986,236,1
2139006,180.00,47,979,253,0,987,235,1
2139158,180.00,47,980,252,0,986,232,1
2139311,180.00,47,980,254,0,986,235,1
2139463,180.00,47,979,252,0,986,235,1
2139616,180.00,47,979,252,0,986,232,1
2139768,180.00,47,979,252,0,986,232,1
2139921,180.00,47,979,252,0,986,235,1
2140073,180.00,47,980,252,0,986,233,1
2140226,180.00,47,978,252,0,986,235,1
2142378,180.00,80,980,252,0,986,235,2
2142531,180.00,80,938,254,0,986,236,2
2142683,180.00,80,741,271,0,986,232,2
2142836,180.00,80,701,275,0,986,229,2
2142988,180.00,80,703,275,0,986,231,2
2143140,180.00,80,700,273,0,986,231,2
2143293,180.00,80,701,275,0,986,229,2
2143445,180.00,80,691,275,0,986,228,2
2143598,180.00,80,676,278,0,986,229,2
2143750,180.00,80,673,277,0,986,228,2
2143903,180.00,80,672,278,0,986,230,2
2144055,180.00,80,672,276,0,986,228,2
2144207,180.00,80,660,278,0,985,228,2
2144360,180.00,80,656,280,0,986,228,2
2144512,180.00,80,656,279,0,986,228,2
2144665,180.00,80,656,279,0,986,228,2
2144817,180.00,80,656,279,0,986,228,2
2144970,180.00,80,655,279,0,986,229,2
2145122,180.00,80,656,279,0,987,228,2
2145275,180.00,80,656,279,0,986,228,2
2147427,180.00,47,656,280,0,986,228,2
2147579,180.00,47,656,279,0,986,228,2
2147732,180.00,47,756,269,0,986,231,2
2147884,180.00,47,978,256,0,986,235,2
2148037,180.00,47,980,255,0,986,236,2
2148189,180.00,47,991,253,0,985,236,2
2148342,180.00,47,980,253,0,986,235,2
2148494,180.00,47,980,255,0,986,235,2
2148647,180.00,47,981,252,0,985,235,2
2148799,180.00,47,979,252,0,986,235,2
2148951,180.00,47,984,252,0,985,235,2
2149104,180.00,47,980,252,0,986,235,2
2149256,180.00,47,983,252,0,985,235,2
2149409,180.00,47,979,252,0,985,235,2
2149561,180.00,47,979,252,0,986,235,2
2149714,180.00,47,979,252,0,986,235,2
2149866,180.00,47,979,252,0,986,235,2
2150018,180.00,47,979,252,0,986,235,2
2150171,180.00,47,979,255,0,986,235,2
2150323,180.00,47,979,255,0,986,235,2
2152476,180.00,115,979,252,0,986,236,2
2152628,180.00,115,806,261,0,986,232,2
2152781,180.00,115,589,288,0,986,228,2
2152933,180.00,115,415,311,0,986,228,2
2153086,180.00,115,417,311,0,985,230,2
2153238,180.00,115,414,311,0,986,231,2
2153390,180.00,115,420,309,0,986,228,2
2153543,180.00,115,414,309,0,986,231,2
2153695,180.00,115,418,308,0,986,231,2
2153848,180.00,115,418,308,0,985,228,2
2154000,180.00,115,409,308,0,987,228,2
2154153,180.00,115,381,315,0,986,231,2
2154305,180.00,115,365,317,0,986,228,2
