time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
163910,180.00,47,979,251,0,991,247,0
164062,180.00,47,979,251,0,991,247,0
164215,180.00,47,979,251,0,991,247,0
164367,180.00,47,978,251,0,991,247,0
164520,180.00,47,979,251,0,991,247,0
164672,180.00,47,979,251,0,991,247,0
164825,180.00,47,979,251,0,991,245,0
164977,180.00,47,978,255,0,990,244,0
165130,180.00,47,978,251,0,991,246,0
165282,180.00,47,979,251,0,991,244,0
165434,180.00,47,979,251,0,991,244,0
165587,180.00,47,979,251,0,990,246,0
165739,180.00,47,979,251,0,991,246,0
165892,180.00,47,979,251,0,991,245,0
166044,180.00,47,979,251,0,991,247,0
166197,180.00,47,979,251,0,991,247,0
166349,180.00,47,978,251,0,991,247,0
166502,180.00,47,979,248,0,991,247,0
166654,180.00,47,979,251,0,991,247,0
166807,180.00,47,978,248,0,991,247,0
166959,180.00,47,978,251,0,991,247,0
167112,180.00,47,978,251,0,990,247,0
167264,180.00,47,978,251,0,991,247,0
167416,180.00,47,979,255,0,991,253,0
167569,180.00,47,978,255,0,991,252,0
167721,180.00,47,978,256,0,991,255,0
167874,180.00,47,979,256,0,991,252,0
168026,180.00,47,979,257,0,991,255,0
168179,180.00,47,979,256,0,991,252,0
168331,180.00,47,978,253,0,991,250,0
168484,180.00,47,978,252,0,991,249,0
168636,180.00,47,979,252,0,991,248,0
168789,180.00,47,979,252,0,991,247,0
168941,180.00,47,979,251,0,991,247,0
169093,180.00,47,979,250,0,991,247,0
169246,180.00,47,978,251,0,991,247,0
169398,180.00,47,978,251,0,991,247,0
169551,180.00,47,979,251,0,990,246,0
169703,180.00,47,979,251,0,991,247,0
169856,180.00,47,978,251,0,991,247,0
170008,180.00,47,979,249,0,991,247,0
170161,180.00,47,978,251,0,991,245,0
170313,180.00,47,978,250,0,991,245,0
170466,180.00,47,978,251,0,991,247,0
170618,180.00,47,978,251,0,991,247,0
170771,180.00,47,979,251,0,991,244,0
170923,180.00,47,979,249,0,991,247,0
171076,180.00,47,978,251,0,991,247,0
171228,180.00,47,979,252,0,991,247,0
171380,180.00,47,979,252,0,990,247,0
171533,180.00,47,978,252,0,991,247,0
171685,180.00,47,978,252,0,991,251,0
171838,180.00,47,979,252,0,991,249,0
171990,180.00,47,978,252,0,991,251,0
172143,180.00,47,979,251,0,991,249,0
172295,180.00,47,978,251,0,990,248,0
172448,180.00,47,978,251,0,990,250,0
172600,180.00,47,978,251,0,991,251,0
172752,180.00,47,978,252,0,991,251,0
172905,180.00,47,979,252,0,991,249,0
173057,180.00,47,978,252,0,991,251,0
173210,180.00,47,978,255,0,991,252,0
173362,180.00,47,979,257,0,991,258,0
173515,180.00,47,979,257,0,991,258,0
173667,180.00,47,978,260,0,991,258,0
173820,180.00,47,979,263,0,991,263,0
173972,180.00,47,979,264,0,990,268,0
174125,180.00,47,979,264,0,991,268,0
174277,180.00,47,979,264,0,991,268,0
174430,180.00,47,979,264,0,991,269,0
174582,180.00,47,978,264,0,991,269,0
174734,180.00,47,979,264,0,991,270,0
174887,180.00,47,979,261,0,991,269,0
175039,180.00,47,978,261,0,991,267,0
175192,180.00,47,979,263,0,991,268,0
175344,180.00,47,979,262,0,991,270,0
175497,180.00,47,979,262,0,991,270,0
175649,180.00,47,978,263,0,991,270,0
175802,180.00,47,979,263,0,991,269,0
175954,180.00,47,978,262,0,991,269,0
176107,180.00,47,978,263,0,991,267,0
176259,180.00,47,979,260,0,991,262,0
176412,180.00,47,979,260,0,991,267,0
176564,180.00,47,978,263,0,991,266,0
176716,180.00,47,978,263,0,991,266,0
176869,180.00,47,979,263,0,990,269,0
177021,180.00,47,978,266,0,991,271,0
177174,180.00,47,979,269,0,991,272,0
177326,180.00,47,979,267,0,991,269,0
177479,180.00,47,979,266,0,991,271,0
177631,180.00,47,978,266,0,991,271,0
177784,180.00,47,979,266,0,991,271,0
177936,180.00,47,979,264,0,991,270,0
178089,180.00,47,979,262,0,991,266,0
178241,180.00,47,978,254,0,990,259,0
178394,180.00,47,979,255,0,991,258,0
178546,180.00,47,979,259,0,991,258,0
178698,180.00,47,978,261,0,991,259,0
178851,180.00,47,980,258,0,991,259,0
179003,180.00,47,979,263,0,991,263,0
179156,180.00,47,979,266,0,992,268,0
179308,180.00,47,978,264,0,991,266,0
179461,180.00,47,979,261,0,991,261,0
179613,180.00,47,978,261,0,991,260,0
179766,180.00,47,978,261,0,991,259,0
179918,180.00,47,978,260,0,991,261,0
180071,180.00,47,978,260,0,991,259,0
180223,180.00,47,978,259,0,990,256,0
180375,180.00,47,979,260,0,991,258,0
180528,180.00,47,979,258,0,991,258,0
180680,180.00,47,979,258,0,991,261,0
180833,180.00,47,978,258,0,991,261,0
180985,180.00,47,979,256,0,990,259,0
181138,180.00,47,979,256,0,991,259,0
181290,180.00,47,979,257,0,991,256,0
181443,180.00,47,978,256,0,991,256,0
181595,180.00,47,979,256,0,991,256,0
