47,979,0.00
48,975,-0.09
49,977,-0.09
50,963,0.00
51,946,0.00
52,941,0.00
53,952,0.09
54,924,0.09
55,934,0.09
56,901,0.09
57,895,0.00
58,880,0.00
59,877,0.00
60,857,0.09
61,854,0.18
62,837,0.44
63,851,0.26
64,816,0.97
65,833,0.70
66,797,1.23
67,791,1.32
68,779,1.85
69,779,1.85
70,770,2.46
71,750,2.90
72,756,3.34
73,736,3.43
74,743,4.13
75,708,4.48
76,709,4.31
77,696,4.92
78,682,5.01
79,703,5.45
80,696,5.80
81,667,6.06
82,668,6.15
255
ZERO_FORCE = 255
270
USER_MIN_FORCE_DATA = 270
325
USER_MAX_FORCE_DATA = 325
65
USER_MIN_ACTUATOR_COMMAND = 65
80
USER_MAX_ACTUATOR_COMMAND = 80
65
USER_MIN_ACTUATOR_AVG = 65
80
USER_MAX_ACTUATOR_AVG = 80
47,973,0.00
48,971,-0.09
49,977,-0.18
50,956,-0.09
51,956,0.00
52,936,0.09
53,959,-0.18
54,920,-0.18
55,918,0.09
56,906,0.00
57,917,0.00
58,880,-0.18
59,875,-0.18
60,864,0.00
61,858,-0.18
62,837,0.00
63,833,0.18
64,814,0.35
65,805,0.62
66,826,0.97
67,793,1.14
68,797,1.67
69,785,1.76
70,756,2.20
71,748,2.55
72,736,3.16
73,758,3.34
74,720,4.13
75,734,4.22
76,704,5.01
77,719,5.19
78,709,5.71
255
ZERO_FORCE = 255
263
USER_MIN_FORCE_DATA = 263
320
USER_MAX_FORCE_DATA = 320
64
USER_MIN_ACTUATOR_COMMAND = 64
76
USER_MAX_ACTUATOR_COMMAND = 76
64
USER_MIN_ACTUATOR_AVG = 64
78
USER_MAX_ACTUATOR_AVG = 78
47,977,0.09
48,981,0.09
49,977,0.09
50,958,0.26
51,968,0.09
52,939,0.09
53,934,0.18
54,918,0.18
55,914,0.26
56,901,0.09
57,889,0.09
58,879,0.09
59,876,0.26
60,860,0.18
61,852,0.26
62,842,0.26
63,829,0.18
64,817,0.70
65,812,0.62
66,801,1.23
67,786,1.14
68,787,1.23
69,771,1.93
70,752,2.02
71,749,2.64
72,740,3.16
73,743,3.25
74,754,3.78
75,720,3.87
76,699,4.31
77,693,4.83
78,695,5.36
256
ZERO_FORCE = 256
269
USER_MIN_FORCE_DATA = 269
316
USER_MAX_FORCE_DATA = 316
66
USER_MIN_ACTUATOR_COMMAND = 66
76
USER_MAX_ACTUATOR_COMMAND = 76
65
USER_MIN_ACTUATOR_AVG = 65
77
USER_MAX_ACTUATOR_AVG = 77
