time,setpoint,set-err,filteredRawForce,commandedActuatorPos,measuredActuatorPos,TrialCounter
91267,0.00,-0.00,-1.00,0,0,0
91322,0.00,-0.00,-1.00,0,0,0
91377,0.00,-0.00,-1.00,0,0,0
91432,0.00,-0.00,-1.00,0,0,0
91487,0.00,-0.00,-1.00,0,0,0
91542,0.00,-0.00,-1.00,0,0,0
91597,0.00,-0.00,-1.00,0,0,0
91652,0.00,-0.00,-1.00,0,0,0
91707,0.00,-0.00,-1.00,0,0,0
91762,0.00,-0.00,-1.00,0,0,0
91817,0.00,-0.00,-1.00,0,0,0
91872,0.00,-0.00,-1.00,0,0,0
91927,0.00,-0.00,-1.00,0,0,0
91982,0.00,-0.00,-1.00,0,0,0
92037,0.00,-0.00,-1.00,0,0,0
92092,0.00,-0.00,-1.00,0,0,0
92147,0.00,-0.00,-1.00,0,0,0
92202,0.00,-0.00,-1.00,0,0,0
92257,0.00,-0.00,-1.00,0,0,0
92312,0.00,-0.00,-1.00,0,0,0
92367,0.00,-0.00,-1.00,0,0,0
92422,0.00,-0.00,-1.00,0,0,0
92477,0.00,-0.00,-1.00,0,0,0
92532,0.00,-0.00,-1.00,0,0,0
92587,0.00,0.00,-1.00,0,0,0
92642,0.00,0.00,-1.00,0,0,0
92697,0.00,0.00,-1.00,0,0,0
92752,0.00,0.00,-1.00,0,0,0
92807,0.00,0.00,-1.00,0,0,0
92862,0.00,0.00,-1.00,0,0,0
92917,0.00,0.00,-1.00,0,0,0
92971,0.00,0.00,-1.00,0,0,0
93026,0.00,0.00,-1.00,0,0,0
93081,0.00,0.00,-1.00,0,0,0
93136,0.00,0.00,-1.00,0,0,0
93191,0.00,0.00,-1.00,0,0,0
93246,0.00,0.00,-1.00,0,0,0
93301,0.00,0.00,-1.00,0,0,0
93356,0.00,0.00,-1.00,0,0,0
93411,0.00,0.00,-1.00,0,0,0
93466,0.00,0.00,-1.00,0,0,0
93521,0.00,0.00,-1.00,0,0,0
93576,0.00,0.00,-1.00,0,0,0
93631,0.00,0.00,-1.00,0,0,0
93686,0.00,-0.00,-1.00,0,0,0
93741,0.00,-0.00,-1.00,0,0,0
93796,0.00,-0.00,-1.00,0,0,0
93851,0.00,-0.00,-1.00,0,0,0
93906,0.00,-0.00,-1.00,0,0,0
93960,0.00,-0.00,-1.00,0,0,0
94015,0.00,-0.00,-1.00,0,0,0
94070,0.00,-0.00,-1.00,0,0,0
94125,0.00,-0.00,-1.00,0,0,0
94180,0.00,-0.00,-1.00,0,0,0
94235,0.00,-0.00,-1.00,0,0,0
94290,0.00,-0.00,-1.00,0,0,0
94345,0.00,-0.00,-1.00,0,0,0
94400,0.00,-0.00,-1.00,0,0,0
94455,0.00,-0.00,-1.00,0,0,0
94510,0.00,-0.00,-1.00,0,0,0
94565,0.00,-0.00,-1.00,0,0,0
94620,0.00,-0.00,-1.00,0,0,0
94675,0.00,-0.00,-1.00,0,0,0
94730,0.00,-0.00,-1.00,0,0,0
94785,0.00,-0.00,-1.00,0,0,0
94840,0.00,-0.00,-1.00,0,0,0
94895,0.00,-0.00,-1.00,0,0,0
94950,0.00,-0.00,-1.00,0,0,0
95005,0.00,-0.00,-1.00,0,0,0
95060,0.00,-0.00,-1.00,0,0,0
95115,0.00,-0.00,-1.00,0,0,0
95170,0.00,-0.00,-1.00,0,0,0
95225,0.00,-0.00,-1.00,0,0,0
95280,0.00,-0.00,-1.00,0,0,0
95335,0.00,-0.00,-1.00,0,0,0
95390,0.00,-0.00,-1.00,0,0,0
95445,0.00,-0.00,-1.00,0,0,0
95500,0.00,-0.00,-1.00,0,0,0
95555,0.00,-0.00,-1.00,0,0,0
95610,0.00,-0.00,-1.00,0,0,0
95665,0.00,-0.00,-1.00,0,0,0
95720,0.00,-0.00,-1.00,0,0,0
95775,0.00,-0.00,-1.00,0,0,0
95830,0.00,-0.00,-1.00,0,0,0
95885,0.00,-0.00,-1.00,0,0,0
95940,0.00,-0.00,-1.00,0,0,0
95995,0.00,-0.00,-1.00,0,0,0
96050,0.00,-0.00,-1.00,0,0,0
96105,0.00,-0.00,-1.00,0,0,0
96160,0.00,-0.00,-1.00,0,0,0
96215,0.00,-0.00,-1.00,0,0,0
96270,0.00,-0.00,-1.00,0,0,0
96325,0.00,-0.00,-1.00,0,0,0
96380,0.00,-0.00,-1.00,0,0,0
96435,0.00,-0.00,-1.00,0,0,0
96490,0.00,-0.00,-1.00,0,0,0
96545,0.00,-0.00,-1.00,0,0,0
96600,0.00,-0.00,-1.00,0,0,0
96655,0.00,-0.00,-1.00,0,0,0
96710,0.00,-0.00,-1.00,0,0,0
96765,0.00,-0.00,-1.00,0,0,0
96820,0.00,-0.00,-1.00,0,0,0
96874,0.00,-0.00,-1.00,0,0,0
96929,0.00,-0.00,-1.00,0,0,0
96984,0.00,-0.00,-1.00,0,0,0
97039,0.00,-0.00,-1.00,0,0,0
97094,0.00,-0.00,-1.00,0,0,0
97149,0.00,-0.00,-1.00,0,0,0
97204,0.00,-0.00,-1.00,0,0,0
97259,0.00,-0.00,-1.00,0,0,0
97314,0.00,-0.00,-1.00,0,0,0
97369,0.00,-0.00,-1.00,0,0,0
97424,0.00,-0.00,-1.00,0,0,0
97479,0.00,-0.00,-1.00,0,0,0
97534,0.00,-0.00,-1.00,0,0,0
97589,0.00,-0.00,-1.00,0,0,0
97644,0.00,-0.00,-1.00,0,0,0
97699,0.00,-0.00,-1.00,0,0,0
97754,0.00,-0.00,-1.00,0,0,0
97809,0.00,-0.00,-1.00,0,0,0
97864,0.00,-0.00,-1.00,0,0,0
97919,0.00,-0.00,-1.00,0,0,0
97974,0.00,-0.00,-1.00,0,0,0
