time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle'
177.021,125.0,9.120000000000001,8.865869853917662,0.0,0,0
177.473,122.0,9.333333333333332,8.908366533864541,0.0,0,0
177.926,116.0,9.76,9.312084993359894,0.0,0,0
178.379,113.0,10.186666666666667,9.779548472775565,0.0,0,0
178.831,109.0,10.4,10.162018592297477,0.0,0,0
179.284,105.0,10.826666666666668,11.0332005312085,0.0,0,0
179.736,98.0,11.466666666666667,11.139442231075698,0.0,0,0
180.19,94.0,11.893333333333334,11.734395750332006,0.0,0,0
180.643,91.0,12.106666666666667,12.074369189907038,0.0,0,0
181.095,87.0,12.533333333333333,12.244355909694555,0.0,0,0
181.548,80.0,13.173333333333334,12.92430278884462,0.0,0,0
182.0,75.0,13.6,13.41301460823373,0.0,0,0
182.453,71.0,14.026666666666667,13.774236387782205,0.0,0,0
182.906,67.0,14.24,14.135458167330677,0.0,0,0
183.358,60.0,14.88,14.751660026560426,0.0,0,0
183.811,58.0,15.093333333333334,15.07038512616202,0.0,0,0
184.264,53.0,15.52,15.53784860557769,0.0,0,0
184.716,51.0,15.733333333333333,15.431606905710492,0.0,0,0
185.169,47.0,16.16,15.96281540504648,0.0,0,0
185.621,40.0,16.8,16.600265604249667,0.0,0,0
186.074,40.0,16.8,16.770252324037184,0.0,0,0
186.527,40.0,16.8,16.706507304116865,0.0,0,0
186.98,40.0,16.8,16.706507304116865,0.0,0,0
187.432,40.0,16.8,16.791500664010623,0.0,0,0
187.885,43.0,16.586666666666666,16.727755644090305,0.0,0,0
188.338,49.0,15.946666666666667,15.98406374501992,0.0,0,0
188.79,46.0,16.16,15.96281540504648,0.0,0,0
189.243,42.0,16.586666666666666,16.387782204515272,0.0,0,0
189.695,40.0,16.8,16.664010624169986,0.0,0,0
190.148,40.0,16.8,16.727755644090305,0.0,0,0
190.601,40.0,16.8,16.749003984063744,0.0,0,0
191.053,40.0,16.8,16.727755644090305,0.0,0,0
191.506,40.0,16.8,16.749003984063744,0.0,0,0
191.958,40.0,16.8,16.706507304116865,0.0,0,0
192.411,43.0,16.586666666666666,16.685258964143426,0.0,0,0
192.864,45.0,16.373333333333335,16.664010624169986,0.0,0,0
193.316,49.0,15.946666666666667,16.111553784860558,0.0,0,0
193.769,56.0,15.306666666666667,15.580345285524569,0.0,0,0
194.221,60.0,14.88,15.176626826029217,0.0,0,0
194.675,67.0,14.24,14.645418326693228,0.0,0,0
195.128,69.0,14.24,14.326693227091633,0.0,0,0
195.58,74.0,13.6,13.880478087649402,0.0,0,0
196.033,79.0,13.173333333333334,13.731739707835326,0.0,0,0
196.485,83.0,12.96,13.073041168658698,0.0,0,0
196.938,89.0,12.32,12.45683930942895,0.0,0,0
197.391,92.0,12.106666666666667,12.095617529880478,0.0,0,0
197.843,96.0,11.68,11.904382470119522,0.0,0,0
198.296,105.0,10.826666666666668,10.9269588313413,0.0,0,0
198.749,109.0,10.4,10.884462151394422,0.0,0,0
199.201,113.0,10.186666666666667,10.225763612217795,0.0,0,0
199.654,114.0,9.973333333333333,9.99203187250996,0.0,0,180
200.107,114.0,9.973333333333333,9.99203187250996,0.0,0,180
200.559,114.0,9.973333333333333,9.99203187250996,0.0,0,180
201.013,114.0,9.973333333333333,9.99203187250996,0.0,0,180
201.465,114.0,9.973333333333333,10.03452855245684,0.0,0,180
201.918,114.0,9.973333333333333,10.0132802124834,0.0,0,180
202.37,114.0,9.973333333333333,9.97078353253652,0.0,0,180
202.823,114.0,9.973333333333333,9.99203187250996,0.0,0,180
203.276,114.0,9.973333333333333,9.99203187250996,0.0,0,180
203.729,114.0,9.973333333333333,9.99203187250996,0.0,0,180
204.181,114.0,9.973333333333333,9.97078353253652,0.0,0,180
204.634,114.0,9.973333333333333,9.949535192563081,0.0,0,180
205.087,114.0,9.973333333333333,9.99203187250996,0.0,0,180
205.539,114.0,9.973333333333333,9.97078353253652,0.0,0,180
205.992,114.0,9.973333333333333,9.99203187250996,0.0,0,180
206.444,114.0,9.973333333333333,10.03452855245684,0.0,0,180
206.897,114.0,9.973333333333333,10.055776892430279,0.0,0,180
207.35,114.0,9.973333333333333,10.0132802124834,0.0,0,180
207.803,114.0,9.973333333333333,9.99203187250996,0.0,0,180
208.255,114.0,9.973333333333333,10.03452855245684,0.0,0,180
208.708,114.0,9.973333333333333,9.97078353253652,0.0,0,180
209.161,114.0,9.973333333333333,9.99203187250996,0.0,0,180
209.614,114.0,9.973333333333333,9.99203187250996,0.0,0,180
210.066,114.0,9.973333333333333,10.055776892430279,0.0,0,180
210.519,114.0,9.973333333333333,9.99203187250996,0.0,0,180
210.971,114.0,9.973333333333333,10.055776892430279,0.0,0,180
211.424,114.0,9.973333333333333,9.864541832669323,0.0,0,180
211.877,114.0,9.973333333333333,9.99203187250996,0.0,0,180
212.329,114.0,9.973333333333333,9.99203187250996,0.0,0,180
212.782,114.0,9.973333333333333,9.99203187250996,0.0,0,180
213.234,114.0,9.973333333333333,9.99203187250996,0.0,0,180
213.688,114.0,9.973333333333333,9.97078353253652,0.0,0,180
214.141,114.0,9.973333333333333,9.99203187250996,0.0,0,180
214.593,114.0,9.973333333333333,10.0132802124834,0.0,0,180
215.046,114.0,9.973333333333333,10.0132802124834,0.0,0,180
215.498,114.0,9.973333333333333,10.0132802124834,0.0,0,180
215.951,114.0,9.973333333333333,9.99203187250996,0.0,0,180
216.404,114.0,9.973333333333333,9.97078353253652,0.0,0,180
216.856,114.0,9.973333333333333,9.97078353253652,0.0,0,180
217.309,114.0,9.973333333333333,10.055776892430279,0.0,0,180
217.762,114.0,9.973333333333333,10.0132802124834,0.0,0,180
218.214,114.0,9.973333333333333,9.99203187250996,0.0,0,180
218.667,114.0,9.973333333333333,10.03452855245684,0.0,0,180
219.119,114.0,9.973333333333333,9.97078353253652,0.0,0,180
219.572,114.0,9.973333333333333,10.055776892430279,0.0,0,180
220.025,114.0,9.973333333333333,9.99203187250996,0.0,0,180
220.478,114.0,9.973333333333333,10.03452855245684,0.0,0,180
220.93,114.0,9.973333333333333,10.0132802124834,0.0,0,180
221.383,114.0,9.973333333333333,9.928286852589641,0.0,0,180
221.836,114.0,9.973333333333333,10.0132802124834,0.0,0,180
222.289,114.0,9.973333333333333,9.99203187250996,0.0,0,180
222.741,180.0,4.0,5.189907038512617,0.0,0,180
223.194,180.0,4.0,3.8725099601593627,0.0,0,180
223.646,180.0,4.0,4.127490039840637,0.0,0,180
224.099,180.0,4.0,3.9150066401062418,0.0,0,180
224.552,180.0,4.0,3.8300132802124836,0.0,0,180
225.004,180.0,4.0,3.9150066401062418,0.0,0,180
225.457,180.0,4.0,3.9362549800796813,0.0,0,180
225.909,180.0,4.0,3.9150066401062418,0.0,0,180
226.363,180.0,4.0,3.9787516600265604,0.0,0,180
226.815,180.0,4.0,3.9362549800796813,0.0,0,180
227.268,180.0,4.0,3.9362549800796813,0.0,0,180
227.72,180.0,4.0,3.9150066401062418,0.0,0,180
228.173,180.0,4.0,3.9362549800796813,0.0,0,180
228.626,180.0,4.0,3.8300132802124836,0.0,0,180
229.079,180.0,4.0,3.9150066401062418,0.0,0,180
229.531,180.0,4.0,3.9362549800796813,0.0,0,180
229.984,180.0,4.0,3.9787516600265604,0.0,0,180
230.437,180.0,4.0,3.9362549800796813,0.0,0,180
230.889,180.0,4.0,3.9787516600265604,0.0,0,180
231.342,180.0,4.0,3.9362549800796813,0.0,0,180
231.794,180.0,4.0,3.9150066401062418,0.0,0,180
232.248,180.0,4.0,3.9362549800796813,0.0,0,180
232.7,180.0,4.0,3.9362549800796813,0.0,0,180
233.153,180.0,4.0,3.9150066401062418,0.0,0,180
233.605,180.0,4.0,3.893758300132802,0.0,0,180
234.058,180.0,4.0,3.957503320053121,0.0,0,180
234.511,180.0,4.0,3.893758300132802,0.0,0,180
234.964,180.0,4.0,3.893758300132802,0.0,0,180
235.416,180.0,4.0,3.8725099601593627,0.0,0,180
235.869,180.0,4.0,3.9150066401062418,0.0,0,180
236.322,180.0,4.0,3.9362549800796813,0.0,0,180
236.774,180.0,4.0,3.9362549800796813,0.0,0,180
237.227,180.0,4.0,3.9362549800796813,0.0,0,180
237.679,180.0,4.0,3.9150066401062418,0.0,0,180
238.132,180.0,4.0,3.9362549800796813,0.0,0,180
238.585,180.0,4.0,3.9787516600265604,0.0,0,180
239.038,180.0,4.0,3.893758300132802,0.0,0,180
239.49,180.0,4.0,3.9150066401062418,0.0,0,180
239.943,180.0,4.0,3.9150066401062418,0.0,0,180
240.396,180.0,4.0,3.8725099601593627,0.0,0,180
240.849,180.0,4.0,3.9150066401062418,0.0,0,180
241.301,180.0,4.0,3.893758300132802,0.0,0,180
241.754,180.0,4.0,3.893758300132802,0.0,0,180
242.206,180.0,4.0,3.957503320053121,0.0,0,180
242.659,180.0,4.0,3.9150066401062418,0.0,0,180
243.112,180.0,4.0,3.8725099601593627,0.0,0,180
243.564,180.0,4.0,3.9787516600265604,0.0,0,180
244.017,180.0,4.0,3.9150066401062418,0.0,0,180
244.47,180.0,4.0,3.893758300132802,0.0,0,180
244.923,180.0,4.0,3.957503320053121,0.0,0,180
245.375,180.0,4.0,3.8725099601593627,0.0,0,180
245.828,180.0,4.0,3.893758300132802,0.0,0,180
246.28,180.0,4.0,3.957503320053121,0.0,0,180
246.734,180.0,4.0,4.02124833997344,0.0,0,180
247.186,180.0,4.0,3.893758300132802,0.0,0,180
247.639,180.0,4.0,3.8725099601593627,0.0,0,180
248.091,180.0,4.0,3.851261620185923,0.0,0,180
248.545,180.0,4.0,3.9150066401062418,0.0,0,180
248.997,180.0,4.0,3.851261620185923,0.0,0,180
249.45,180.0,4.0,3.9787516600265604,0.0,0,180
249.902,180.0,4.0,3.893758300132802,0.0,0,180
250.355,180.0,4.0,3.9150066401062418,0.0,0,180
250.808,180.0,4.0,3.9787516600265604,0.0,0,180
251.26,180.0,4.0,3.893758300132802,0.0,0,180
251.713,180.0,4.0,3.9362549800796813,0.0,0,180
252.165,180.0,4.0,3.9150066401062418,0.0,0,180
252.619,180.0,4.0,4.0,0.0,0,180
253.071,180.0,4.0,3.9150066401062418,0.0,0,180
253.524,180.0,4.0,3.893758300132802,0.0,0,180
253.976,180.0,4.0,3.851261620185923,0.0,0,180
254.429,180.0,4.0,3.893758300132802,0.0,0,180
254.882,180.0,4.0,3.9787516600265604,0.0,0,180
255.335,180.0,4.0,3.893758300132802,0.0,0,180
255.787,180.0,4.0,3.9362549800796813,0.0,0,180
256.24,180.0,4.0,3.9150066401062418,0.0,0,180
256.693,180.0,4.0,3.9150066401062418,0.0,0,180
257.146,180.0,4.0,3.893758300132802,0.0,0,180
257.598,180.0,4.0,3.9150066401062418,0.0,0,180
258.051,180.0,4.0,3.893758300132802,0.0,0,180
258.503,180.0,4.0,3.8725099601593627,0.0,0,180
258.957,180.0,4.0,3.893758300132802,0.0,0,180
259.409,180.0,4.0,3.893758300132802,0.0,0,180
259.862,180.0,4.0,3.9150066401062418,0.0,0,180
260.314,180.0,4.0,3.9150066401062418,0.0,0,180
260.768,180.0,4.0,3.9150066401062418,0.0,0,180
261.22,180.0,4.0,3.8725099601593627,0.0,0,180
261.673,180.0,4.0,3.8300132802124836,0.0,0,180
262.125,180.0,4.0,3.9150066401062418,0.0,0,180
262.578,180.0,4.0,3.893758300132802,0.0,0,180
263.031,180.0,4.0,3.9362549800796813,0.0,0,180
263.483,180.0,4.0,3.893758300132802,0.0,0,180
263.936,180.0,4.0,3.957503320053121,0.0,0,180
264.389,180.0,4.0,3.9150066401062418,0.0,0,180
264.842,180.0,4.0,3.893758300132802,0.0,0,180
265.294,180.0,4.0,3.9787516600265604,0.0,0,180
265.747,180.0,4.0,3.8725099601593627,0.0,0,180
266.199,180.0,4.0,3.893758300132802,0.0,0,180
266.652,180.0,4.0,3.9362549800796813,0.0,0,180
267.105,180.0,4.0,3.9362549800796813,0.0,0,180
267.558,180.0,4.0,3.9150066401062418,0.0,0,180
268.01,180.0,4.0,3.9787516600265604,0.0,0,180
268.463,180.0,4.0,3.9150066401062418,0.0,0,180
268.916,180.0,4.0,3.9787516600265604,0.0,0,180
269.369,180.0,4.0,3.9150066401062418,0.0,0,180
269.821,180.0,4.0,3.957503320053121,0.0,0,180
270.274,180.0,4.0,4.02124833997344,0.0,0,180
270.726,180.0,4.0,3.8725099601593627,0.0,0,180
271.179,180.0,4.0,3.893758300132802,0.0,0,180
271.632,180.0,4.0,3.9362549800796813,0.0,0,180
272.084,180.0,4.0,3.9150066401062418,0.0,0,180
272.537,180.0,4.0,3.9150066401062418,0.0,0,180
272.99,180.0,4.0,3.9150066401062418,0.0,0,180
273.443,180.0,4.0,3.9362549800796813,0.0,0,180
273.895,180.0,4.0,4.0,0.0,0,180
274.348,180.0,4.0,3.9362549800796813,0.0,0,180
274.8,180.0,4.0,3.957503320053121,0.0,0,180
275.254,180.0,4.0,3.9150066401062418,0.0,0,180
275.706,180.0,4.0,3.9787516600265604,0.0,0,180
276.159,180.0,4.0,3.9362549800796813,0.0,0,180
276.611,180.0,4.0,3.9150066401062418,0.0,0,180
277.064,180.0,4.0,3.851261620185923,0.0,0,180
277.517,180.0,4.0,3.957503320053121,0.0,0,180
277.969,180.0,4.0,3.893758300132802,0.0,0,180
278.422,180.0,4.0,3.8300132802124836,0.0,0,180
278.875,180.0,4.0,3.9362549800796813,0.0,0,180
279.328,180.0,4.0,3.9150066401062418,0.0,0,180
279.78,180.0,4.0,3.893758300132802,0.0,0,180
280.233,180.0,4.0,3.893758300132802,0.0,0,180
280.685,180.0,4.0,3.957503320053121,0.0,0,180
281.139,180.0,4.0,3.9150066401062418,0.0,0,180
281.591,180.0,4.0,3.9362549800796813,0.0,0,180
282.044,180.0,4.0,3.9362549800796813,0.0,0,180
282.496,180.0,4.0,3.851261620185923,0.0,0,180
282.949,180.0,4.0,3.893758300132802,0.0,0,180
283.402,180.0,4.0,3.9362549800796813,0.0,0,180
283.854,180.0,4.0,3.9150066401062418,0.0,0,180
284.307,180.0,4.0,3.9150066401062418,0.0,0,180
284.76,180.0,4.0,3.8300132802124836,0.0,0,180
285.212,180.0,4.0,3.851261620185923,0.0,0,180
285.665,180.0,4.0,3.9150066401062418,0.0,0,180
286.117,180.0,4.0,3.9150066401062418,0.0,0,180
286.57,180.0,4.0,3.893758300132802,0.0,0,180
287.022,180.0,4.0,3.957503320053121,0.0,0,180
287.476,180.0,4.0,3.9362549800796813,0.0,0,180
287.928,180.0,4.0,3.8725099601593627,0.0,0,180
288.381,180.0,4.0,3.9150066401062418,0.0,0,180
288.833,180.0,4.0,3.893758300132802,0.0,0,180
289.286,180.0,4.0,3.957503320053121,0.0,0,180
289.739,180.0,4.0,3.957503320053121,0.0,0,180
290.191,180.0,4.0,3.8725099601593627,0.0,0,180
290.644,180.0,4.0,3.9362549800796813,0.0,0,180
291.096,180.0,4.0,3.9150066401062418,0.0,0,180
291.55,180.0,4.0,3.9150066401062418,0.0,0,180
292.002,179.0,4.0,3.9150066401062418,0.0,0,180
292.455,177.0,4.213333333333333,3.957503320053121,0.0,0,180
292.907,171.0,4.8533333333333335,4.3612217795484725,0.0,0,180
293.36,164.0,5.493333333333333,5.2111553784860565,0.0,0,180
293.813,158.0,5.92,5.5936254980079685,0.0,0,180
294.265,149.0,6.773333333333333,6.146082337317397,0.0,0,180
294.718,145.0,7.2,6.783532536520584,0.0,0,180
295.171,138.0,7.84,7.633466135458168,0.0,0,180
295.624,136.0,8.053333333333335,7.7822045152722445,0.0,0,180
296.076,132.0,8.48,8.249667994687915,0.0,0,180
296.529,128.0,8.693333333333333,8.568393094289508,0.0,0,180
296.981,131.0,8.48,8.46215139442231,0.0,0,180
297.435,138.0,7.84,7.654714475431607,0.0,0,180
297.887,142.0,7.413333333333334,7.654714475431607,0.0,0,180
298.34,151.0,6.5600000000000005,6.677290836653386,0.0,0,180
298.792,155.0,6.346666666666667,6.379814077025232,0.0,0,180
299.245,162.0,5.706666666666667,5.721115537848606,0.0,0,180
299.698,166.0,5.28,5.04116865869854,0.0,0,180
300.151,171.0,4.8533333333333335,4.892430278884461,0.0,0,180
300.603,175.0,4.426666666666667,4.5524568393094285,0.0,0,180
301.056,179.0,4.0,4.1699867197875164,0.0,0,180
301.509,180.0,4.0,3.808764940239044,0.0,0,180
301.962,180.0,4.0,3.8725099601593627,0.0,0,180
302.414,180.0,4.0,3.808764940239044,0.0,0,180
302.867,180.0,4.0,3.851261620185923,0.0,0,180
303.319,180.0,4.0,3.7875166002656044,0.0,0,180
303.773,177.0,4.213333333333333,3.8725099601593627,0.0,0,180
304.225,176.0,4.426666666666667,4.02124833997344,0.0,0,180
304.678,179.0,4.0,3.7450199203187253,0.0,1,165
305.13,179.0,4.0,3.766268260292165,0.0,1,165
305.583,177.0,4.213333333333333,3.9787516600265604,0.0,1,165
306.036,177.0,4.213333333333333,4.233731739707835,0.0,1,165
306.488,170.0,4.8533333333333335,4.573705179282868,0.0,1,165
306.941,166.0,5.28,4.871181938911022,0.0,2,150
307.393,166.0,5.28,5.04116865869854,0.0,2,150
307.847,162.0,5.706666666666667,5.06241699867198,0.0,2,150
308.299,158.0,5.92,5.52988047808765,0.0,2,150
308.752,155.0,6.346666666666667,6.082337317397078,0.0,2,150
309.204,151.0,6.5600000000000005,6.146082337317397,0.0,2,150
309.657,151.0,6.5600000000000005,6.379814077025232,0.0,3,135
310.11,151.0,6.5600000000000005,6.231075697211155,0.0,3,135
310.563,148.0,6.986666666666666,6.9322709163346605,0.0,3,135
311.015,144.0,7.2,6.996015936254979,0.0,3,135
311.468,140.0,7.626666666666667,7.378486055776893,0.0,3,135
311.921,137.0,7.84,7.697211155378486,0.0,4,120
312.373,136.0,8.053333333333335,7.697211155378486,0.0,4,120
312.826,135.0,8.053333333333335,7.909694555112882,0.0,4,120
313.278,129.0,8.693333333333333,8.525896414342629,0.0,4,120
313.731,122.0,9.333333333333332,8.95086321381142,0.0,4,120
314.184,122.0,9.333333333333332,9.099601593625499,0.0,5,105
314.637,122.0,9.333333333333332,9.120849933598938,0.0,5,105
315.089,121.0,9.333333333333332,9.184594953519257,0.0,5,105
315.542,117.0,9.76,9.52456839309429,0.0,5,105
315.995,115.0,9.973333333333333,9.758300132802125,0.0,5,105
316.447,110.0,10.4,10.055776892430279,0.0,5,105
316.9,107.0,10.613333333333333,10.45949535192563,0.0,6,90
317.352,107.0,10.613333333333333,10.416998671978751,0.0,6,90
317.806,102.0,11.04,10.650730411686586,0.0,6,90
318.258,100.0,11.253333333333334,11.07569721115538,0.0,6,90
318.711,97.0,11.68,11.436918990703852,0.0,6,90
319.163,93.0,11.893333333333334,11.925630810092962,0.0,6,90
319.616,90.0,12.32,12.201859229747676,0.0,7,75
320.069,90.0,12.32,12.265604249667994,0.0,7,75
320.521,89.0,12.32,12.265604249667994,0.0,7,75
320.974,89.0,12.32,12.265604249667994,0.0,7,75
321.426,85.0,12.746666666666666,12.286852589641434,0.0,7,75
321.88,80.0,13.173333333333334,12.754316069057104,0.0,7,75
322.332,77.0,13.386666666666667,13.221779548472774,0.0,7,75
322.785,74.0,13.6,13.264276228419654,0.0,7,75
323.237,74.0,13.6,13.604249667994688,0.0,8,60
323.69,74.0,13.6,13.625498007968128,0.0,8,60
324.143,71.0,14.026666666666667,13.583001328021249,0.0,8,60
324.596,67.0,14.24,14.02921646746348,0.0,8,60
325.048,61.0,14.88,14.921646746347943,0.0,9,45
325.501,61.0,14.88,14.964143426294822,0.0,9,45
325.954,61.0,14.88,14.900398406374503,0.0,9,45
326.407,58.0,15.093333333333334,14.900398406374503,0.0,9,45
326.859,55.0,15.52,14.964143426294822,0.0,9,45
327.312,53.0,15.52,15.51660026560425,0.0,9,45
327.764,52.0,15.733333333333333,15.51660026560425,0.0,9,45
328.217,51.0,15.733333333333333,15.644090305444887,0.0,10,120
328.67,51.0,15.733333333333333,15.665338645418327,0.0,10,120
329.122,51.0,15.733333333333333,15.665338645418327,0.0,10,120
329.575,48.0,16.16,16.154050464807437,0.0,10,120
330.028,44.0,16.373333333333335,16.175298804780876,0.0,11,105
330.481,44.0,16.373333333333335,16.260292164674635,0.0,11,105
330.933,44.0,16.373333333333335,16.281540504648074,0.0,12,90
331.386,44.0,16.373333333333335,16.302788844621514,0.0,12,90
331.838,44.0,16.373333333333335,16.281540504648074,0.0,12,90
332.292,47.0,16.16,16.345285524568393,0.0,12,90
332.744,51.0,15.733333333333333,16.00531208499336,0.0,12,90
333.197,54.0,15.52,15.792828685258964,0.0,12,90
333.649,59.0,15.093333333333334,15.304116865869855,0.0,12,90
334.103,65.0,14.453333333333333,14.815405046480745,0.0,12,90
334.555,65.0,14.453333333333333,14.517928286852591,0.0,13,60
335.008,65.0,14.453333333333333,14.56042496679947,0.0,13,60
335.46,65.0,14.453333333333333,14.47543160690571,0.0,13,60
335.913,67.0,14.24,14.390438247011952,0.0,13,60
336.366,68.0,14.24,14.369189907038512,0.0,13,60
336.818,71.0,14.026666666666667,14.050464807436919,0.0,13,60
337.271,72.0,13.813333333333333,13.96547144754316,0.0,14,135
337.723,72.0,13.813333333333333,13.880478087649402,0.0,14,135
338.177,73.0,13.813333333333333,13.880478087649402,0.0,14,135
338.629,74.0,13.6,13.901726427622842,0.0,14,135
339.082,77.0,13.386666666666667,13.56175298804781,0.0,14,135
339.534,83.0,12.96,13.200531208499335,0.0,14,135
339.987,90.0,12.32,12.541832669322709,0.0,14,135
340.44,92.0,12.106666666666667,11.946879150066401,0.0,14,135
340.893,98.0,11.466666666666667,11.52191235059761,0.0,14,135
341.345,105.0,10.826666666666668,11.096945551128819,0.0,14,135
341.798,109.0,10.4,10.756972111553784,0.0,14,135
342.251,112.0,10.186666666666667,10.289508632138114,0.0,14,135
342.703,118.0,9.76,9.99203187250996,0.0,14,135
343.156,120.0,9.546666666666667,9.630810092961488,0.0,14,135
343.608,125.0,9.120000000000001,9.333333333333334,0.0,14,135
344.061,129.0,8.693333333333333,8.48339973439575,0.0,15,150
344.514,129.0,8.693333333333333,8.50464807436919,0.0,15,150
344.967,129.0,8.693333333333333,8.525896414342629,0.0,15,150
345.419,130.0,8.48,8.50464807436919,0.0,15,150
345.872,135.0,8.053333333333335,8.292164674634794,0.0,15,150
346.325,139.0,7.84,8.01593625498008,0.0,15,150
346.778,142.0,7.413333333333334,7.697211155378486,0.0,15,150
347.23,142.0,7.413333333333334,7.293492695883135,0.0,16,165
347.683,142.0,7.413333333333334,7.335989375830014,0.0,16,165
348.135,143.0,7.413333333333334,7.335989375830014,0.0,16,165
348.588,147.0,6.986666666666666,6.9322709163346605,0.0,16,165
349.041,150.0,6.773333333333333,6.7410358565737045,0.0,16,165
349.493,154.0,6.346666666666667,6.48605577689243,0.0,16,165
349.946,159.0,5.92,6.103585657370518,0.0,16,165
350.399,165.0,5.28,5.5936254980079685,0.0,17,180
350.852,165.0,5.28,5.168658698539177,0.0,17,180
351.304,168.0,5.066666666666666,5.168658698539177,0.0,17,180
351.757,169.0,5.066666666666666,4.998671978751659,0.0,17,180
352.209,171.0,4.8533333333333335,4.828685258964143,0.0,17,180
352.663,175.0,4.426666666666667,4.382470119521912,0.0,17,180
353.115,179.0,4.0,4.0,0.0,18,45
353.568,179.0,4.0,3.9150066401062418,0.0,18,45
354.02,176.0,4.426666666666667,4.403718459495352,0.0,18,45
354.474,173.0,4.64,4.382470119521912,0.0,18,45
354.926,169.0,5.066666666666666,4.446215139442231,0.0,18,45
355.379,164.0,5.493333333333333,5.189907038512617,0.0,18,45
355.831,158.0,5.92,5.487383798140771,0.0,18,45
356.284,155.0,6.346666666666667,5.9760956175298805,0.0,18,45
