time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
451.575,180.0,3.4782608695652173,-0.06458557588805292,-0.09,0,0,1
452.028,180.0,3.4782608695652173,-0.17222820236813874,0.0,0,0,1
452.48,180.0,3.4782608695652173,-0.08611410118406937,-0.09,0,0,1
452.933,180.0,3.4782608695652173,-0.08611410118406937,-0.09,0,0,1
453.386,180.0,3.4782608695652173,-0.12917115177610228,-0.35,0,0,1
453.838,180.0,3.4782608695652173,-0.10764262648008582,-0.09,0,0,1
454.291,180.0,3.4782608695652173,-0.06458557588805292,-0.44,0,0,1
454.743,180.0,3.4782608695652173,-0.06458557588805292,-0.26,0,0,1
455.195,180.0,3.4782608695652173,-0.17222820236813874,0.0,0,0,1
455.648,180.0,3.4782608695652173,0.0,0.0,0,0,1
456.1,176.0,3.4782608695652173,0.04305705059203291,0.0,0,0,1
456.553,175.0,3.4782608695652173,-0.10764262648008582,0.0,0,0,1
457.005,174.0,3.6956521739130435,-0.17222820236813874,0.0,0,0,1
457.458,168.0,3.6956521739130435,-0.12917115177610228,5.27,0,0,1
458.211,168.0,3.6956521739130435,0.021528525296016454,1.14,0,0,1
458.664,168.0,3.6956521739130435,3.7674919268030145,0.7,0,0,1
459.116,168.0,3.6956521739130435,3.5737351991388593,0.35,0,0,1
459.569,168.0,3.6956521739130435,3.48762109795479,0.35,0,0,1
460.022,168.0,3.6956521739130435,3.5952637244348757,0.44,0,0,1
460.474,165.0,3.6956521739130435,3.5091496232508064,0.35,0,0,1
460.926,162.0,3.9130434782608696,3.5952637244348757,0.62,0,0,1
461.38,159.0,3.9130434782608696,3.8966630785791168,0.7,0,0,1
461.832,158.0,3.9130434782608696,3.8105489773950474,0.88,0,0,1
462.284,156.0,3.9130434782608696,3.724434876210978,0.88,0,0,1
462.738,152.0,4.130434782608695,3.3584499461786876,0.79,0,0,1
463.19,145.0,4.130434782608695,3.982777179763186,1.05,0,0,1
463.642,145.0,4.130434782608695,3.982777179763186,1.14,0,0,1
464.095,142.0,4.3478260869565215,3.681377825618945,0.97,0,0,1
464.548,140.0,4.3478260869565215,4.155005382131325,1.32,0,0,1
465.0,137.0,4.3478260869565215,4.262648008611411,1.23,0,0,1
465.453,137.0,4.3478260869565215,4.219590958019376,1.23,0,0,1
465.905,137.0,4.3478260869565215,4.133476856835307,1.32,0,0,1
466.357,137.0,4.3478260869565215,4.3702906350914965,1.23,0,0,1
466.809,137.0,4.3478260869565215,4.11194833153929,1.23,0,0,1
467.262,137.0,4.3478260869565215,4.11194833153929,1.32,0,0,1
467.715,137.0,4.3478260869565215,4.198062432723358,1.23,0,0,1
468.167,134.0,4.3478260869565215,4.176533907427341,1.14,0,0,1
468.619,133.0,4.3478260869565215,4.327233584499462,1.23,0,0,1
469.072,126.0,4.565217391304348,4.327233584499462,1.58,0,0,1
469.525,121.0,4.565217391304348,3.939720129171153,1.58,0,0,1
469.977,117.0,4.782608695652174,4.585575888051668,1.76,0,0,1
470.429,115.0,4.782608695652174,4.391819160387513,2.11,0,0,1
470.881,108.0,5.0,4.693218514531754,1.93,0,0,1
471.334,106.0,5.0,4.8439181916038745,2.2,0,0,1
471.787,99.0,5.217391304347826,4.8439181916038745,2.37,0,0,1
472.239,97.0,5.217391304347826,4.80086114101184,2.37,0,0,1
472.692,95.0,5.217391304347826,4.994617868675995,2.64,0,0,1
473.145,90.0,5.217391304347826,5.059203444564048,2.99,0,0,1
473.597,811.0,3.4782608695652173,5.855758880516685,3.96,0,0,1
474.05,79.0,5.434782608695652,5.4467168998923565,3.25,0,0,1
