time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
119387,180.00,65,852,261,0,13,-1,0
119539,180.00,65,851,263,0,13,-1,0
119690,180.00,65,851,261,0,13,-1,0
119841,180.00,65,852,261,0,12,-1,0
119993,180.00,65,852,261,0,14,-1,0
120144,180.00,65,852,263,0,13,-1,0
120296,180.00,65,851,261,0,13,-1,0
120447,180.00,65,851,262,0,13,-1,0
120599,180.00,65,851,263,0,13,-1,0
120750,180.00,65,851,261,0,13,-1,0
120902,180.00,65,851,261,0,13,-1,0
121053,180.00,65,852,261,0,13,-1,0
121205,180.00,65,852,261,0,13,-1,0
121356,180.00,65,852,261,0,13,-1,0
121508,180.00,65,852,261,0,13,-1,0
121659,180.00,65,852,261,0,13,-1,0
121811,180.00,65,852,263,0,13,-1,0
121962,180.00,65,851,261,0,13,-1,0
122114,180.00,65,850,262,0,13,-1,0
122265,180.00,65,852,261,0,13,-1,0
122416,180.00,65,852,261,0,13,-1,0
122568,180.00,65,851,261,0,13,-1,0
122719,180.00,65,852,260,0,13,-1,0
122871,180.00,65,852,260,0,13,-1,0
123022,180.00,65,851,261,0,13,-1,0
123174,180.00,65,851,261,0,13,-1,0
123325,180.00,65,852,262,0,13,-1,0
123477,180.00,65,852,261,0,13,-1,0
123628,180.00,65,852,261,0,13,-1,0
123780,180.00,65,851,262,0,13,-1,0
123931,180.00,65,852,261,0,13,-1,0
124083,180.00,65,851,261,0,13,-1,0
124234,180.00,65,851,261,0,13,-1,0
124386,180.00,65,852,261,0,13,-1,0
124537,180.00,65,851,261,0,13,-1,0
124689,180.00,65,852,261,0,13,-1,0
124840,180.00,65,852,261,0,13,-1,0
124992,180.00,65,853,261,0,13,-1,0
125143,180.00,65,852,261,0,13,-1,0
125295,180.00,65,851,261,0,13,-1,0
125446,180.00,65,851,261,0,13,-1,0
125597,180.00,65,851,260,0,13,-1,0
125749,180.00,65,851,258,0,13,-1,0
125900,180.00,65,852,260,0,13,-1,0
126052,180.00,65,852,260,0,13,-1,0
126203,180.00,65,852,260,0,13,-1,0
126355,180.00,65,852,260,0,13,-1,0
126506,180.00,65,851,259,0,13,-1,0
126658,180.00,65,851,260,0,13,-1,0
126809,180.00,65,851,260,0,13,-1,0
126961,180.00,65,851,260,0,13,-1,0
127112,180.00,65,851,260,0,13,-1,0
127264,180.00,65,850,260,0,13,-1,0
127415,180.00,65,851,260,0,13,-1,0
127567,180.00,65,852,260,0,13,-1,0
127718,180.00,65,852,260,0,13,-1,0
127869,180.00,65,852,260,0,13,-1,0
128021,180.00,65,852,260,0,13,-1,0
128172,180.00,65,852,259,0,13,-1,0
128324,180.00,65,852,260,0,13,-1,0
128475,180.00,65,852,260,0,13,-1,0
128627,180.00,65,852,260,0,13,-1,0
128778,180.00,65,852,260,0,13,-1,0
128930,180.00,65,852,260,0,13,-1,0
129081,180.00,65,852,259,0,13,-1,0
129233,180.00,65,851,260,0,13,-1,0
129384,180.00,65,852,260,0,13,-1,0
129536,180.00,65,852,260,0,13,-1,0
129687,180.00,65,851,260,0,13,-1,0
129839,180.00,65,852,259,0,13,-1,0
129990,180.00,65,852,260,0,15,-1,0
130142,180.00,65,851,261,0,13,-1,0
130293,180.00,65,851,261,0,13,-1,0
130445,180.00,65,852,261,0,12,-1,0
130596,180.00,65,852,261,0,13,-1,0
130747,180.00,65,851,261,0,13,-1,0
130899,180.00,65,852,261,0,13,-1,0
131050,180.00,65,851,261,0,13,-1,0
131202,180.00,65,851,261,0,13,-1,0
131353,180.00,65,851,262,0,13,-1,0
131505,180.00,65,852,262,0,13,-1,0
131656,180.00,65,851,262,0,13,-1,0
131808,180.00,65,851,261,0,13,-1,0
131959,180.00,65,851,261,0,12,-1,0
132111,180.00,65,851,260,0,13,-1,0
132262,180.00,65,852,259,0,13,-1,0
132414,180.00,65,851,260,0,13,-1,0
132565,180.00,65,852,260,0,13,-1,0
132717,180.00,65,851,260,0,13,-1,0
132868,180.00,65,852,260,0,13,-1,0
133019,180.00,65,851,260,0,13,-1,0
133171,180.00,65,851,261,0,14,-1,0
133322,180.00,65,851,261,0,13,-1,0
133474,180.00,65,852,261,0,13,-1,0
133625,180.00,65,852,260,0,13,-1,0
133777,180.00,65,852,260,0,13,-1,0
133928,180.00,65,851,260,0,13,-1,0
134080,180.00,65,852,260,0,13,-1,0
134231,180.00,65,852,260,0,13,-1,0
134383,180.00,65,852,259,0,13,-1,0
134534,180.00,65,852,262,0,13,-1,0
134686,180.00,65,851,261,0,13,-1,0
134837,180.00,65,852,260,0,13,-1,0
136989,180.00,95,852,260,0,13,-1,0
137140,180.00,95,802,268,0,13,-1,0
137292,180.00,95,630,295,0,12,-1,0
137443,180.00,95,628,296,0,12,-1,0
137595,180.00,95,629,296,0,12,-1,0
137746,180.00,95,625,294,0,12,-1,0
137898,180.00,95,625,293,0,12,-1,0
138049,180.00,95,625,293,0,13,-1,0
138200,180.00,95,625,293,0,13,-1,0
138352,180.00,95,625,293,0,13,-1,0
138503,180.00,95,625,293,0,12,-1,0
138655,180.00,95,625,293,0,12,-1,0
138806,180.00,95,625,293,0,12,-1,0
138958,180.00,95,626,293,0,12,-1,0
139109,180.00,95,625,293,0,12,-1,0
139261,180.00,95,625,293,0,12,-1,0
139412,180.00,95,624,291,0,12,-1,0
139564,180.00,95,625,293,0,12,-1,0
139715,180.00,95,625,291,0,12,-1,0
139867,180.00,95,625,292,0,12,-1,0
140018,180.00,95,625,292,0,13,-1,0
140170,180.00,95,625,291,0,12,-1,0
140321,180.00,95,626,291,0,13,-1,0
140472,180.00,95,625,291,0,13,-1,0
140624,180.00,95,625,291,0,12,-1,0
140775,180.00,95,625,292,0,12,-1,0
140927,180.00,95,625,291,0,12,-1,0
141078,180.00,65,625,291,0,12,-1,0
143230,180.00,65,642,291,0,12,-1,0
143381,180.00,65,718,277,0,13,-1,0
143533,180.00,65,787,267,0,13,-1,0
143684,180.00,65,817,261,0,13,-1,0
143836,180.00,65,833,261,0,13,-1,0
143987,180.00,65,814,263,0,13,-1,0
144139,180.00,65,813,263,0,13,-1,0
146290,180.00,120,814,262,0,13,-1,0
146442,180.00,120,789,265,0,13,-1,0
146593,180.00,120,594,294,0,12,-1,0
146745,180.00,120,408,329,0,11,-1,0
146896,180.00,120,405,333,0,10,-1,0
147048,180.00,120,407,332,0,11,-1,0
147199,180.00,120,408,332,0,11,-1,0
147351,180.00,120,403,331,0,10,-1,0
147502,180.00,120,404,330,0,10,-1,0
147653,180.00,120,404,330,0,11,-1,0
147805,180.00,120,404,330,0,11,-1,0
147956,180.00,120,404,330,0,11,-1,0
148108,180.00,120,404,330,0,10,-1,0
148259,180.00,120,406,330,0,10,-1,0
148411,180.00,120,404,330,0,10,-1,0
148562,180.00,120,404,330,0,11,-1,0
148714,180.00,120,404,330,0,10,-1,0
148865,180.00,120,403,330,0,11,-1,0
149017,180.00,120,404,330,0,10,-1,0
149168,180.00,120,405,330,0,10,-1,0
149320,180.00,120,404,330,0,10,-1,0
149471,180.00,120,404,330,0,10,-1,0
149623,180.00,120,405,330,0,10,-1,0
149774,180.00,120,404,327,0,10,-1,0
149926,180.00,120,404,328,0,11,-1,0
150077,180.00,120,404,329,0,10,-1,0
150229,180.00,120,404,329,0,10,-1,0
150380,180.00,65,404,327,0,10,-1,1
152531,180.00,65,404,327,0,10,-1,1
152683,180.00,65,429,325,0,11,-1,1
152834,180.00,65,686,282,0,13,-1,1
152986,180.00,65,826,263,0,13,-1,1
153137,180.00,65,846,260,0,12,-1,1
153289,180.00,65,846,260,0,13,-1,1
153440,180.00,65,844,260,0,11,-1,1
153592,180.00,65,844,259,0,13,-1,1
153743,180.00,65,844,258,0,13,-1,1
153895,180.00,65,844,258,0,13,-1,1
154046,180.00,65,844,259,0,13,-1,1
154198,180.00,65,844,258,0,13,-1,1
154349,180.00,65,844,258,0,13,-1,1
154501,180.00,65,844,258,0,13,-1,1
154652,180.00,65,844,258,0,13,-1,1
154804,180.00,65,844,258,0,13,-1,1
154955,180.00,65,843,258,0,13,-1,1
155106,180.00,65,844,258,0,13,-1,1
155258,180.00,65,844,258,0,13,-1,1
155409,180.00,65,844,258,0,13,-1,1
155561,180.00,65,844,258,0,13,-1,1
155712,180.00,65,844,258,0,14,-1,1
155864,180.00,65,844,257,0,12,-1,1
156015,180.00,65,844,257,0,13,-1,1
156167,180.00,65,844,258,0,12,-1,1
156318,180.00,65,844,258,0,13,-1,1
156470,180.00,65,844,258,0,13,-1,1
156621,180.00,65,844,258,0,13,-1,1
156773,180.00,65,843,257,0,13,-1,1
156924,180.00,65,844,257,0,13,-1,1
157076,180.00,65,844,257,0,13,-1,1
157227,180.00,65,844,257,0,13,-1,1
157378,180.00,65,843,257,0,13,-1,1
157530,180.00,65,844,258,0,13,-1,1
157681,180.00,65,844,258,0,13,-1,1
157833,180.00,65,845,257,0,13,-1,1
157984,180.00,65,843,257,0,13,-1,1
158136,180.00,65,844,257,0,13,-1,1
158287,180.00,65,844,257,0,13,-1,1
158439,180.00,65,844,257,0,13,-1,1
158590,180.00,65,844,256,0,13,-1,1
158742,180.00,65,843,257,0,13,-1,1
158893,180.00,65,843,257,0,13,-1,1
159045,180.00,65,844,257,0,13,-1,1
159196,180.00,65,844,257,0,13,-1,1
