time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
3126.845,180.0,47.0,978.0,0.18,0.0,990.0,-0.97,0
3126.997,180.0,47.0,977.0,0.18,0.0,990.0,-0.97,0
3127.15,180.0,47.0,977.0,0.09,0.0,990.0,-0.97,0
3127.302,180.0,47.0,978.0,0.09,0.0,990.0,-0.79,0
3127.455,180.0,47.0,978.0,0.18,0.0,990.0,-0.88,0
3127.607,180.0,47.0,978.0,0.09,0.0,990.0,-0.97,0
3127.76,180.0,47.0,977.0,0.18,0.0,990.0,-0.97,0
3127.913,180.0,47.0,977.0,0.18,0.0,990.0,-0.97,0
3128.065,180.0,47.0,977.0,0.09,0.0,990.0,-0.97,0
3128.218,180.0,47.0,978.0,0.09,0.0,990.0,-0.97,0
3128.37,180.0,47.0,977.0,0.09,0.0,991.0,-0.97,0
3128.523,180.0,47.0,978.0,0.09,0.0,990.0,-0.88,0
3128.675,180.0,47.0,977.0,0.18,0.0,990.0,-0.97,0
3128.828,180.0,47.0,978.0,0.09,0.0,990.0,-0.97,0
3128.98,180.0,47.0,978.0,0.09,0.0,990.0,-0.97,0
3129.133,180.0,47.0,977.0,0.18,0.0,990.0,-0.97,0
3129.285,180.0,47.0,977.0,0.18,0.0,990.0,-0.88,0
3129.438,180.0,47.0,977.0,0.18,0.0,990.0,-0.7,0
3129.59,180.0,47.0,978.0,0.44,0.0,991.0,-0.62,0
3129.743,180.0,47.0,978.0,0.26,0.0,990.0,-0.62,0
3129.895,180.0,47.0,978.0,0.18,0.0,990.0,-0.62,0
3130.048,180.0,47.0,977.0,0.18,0.0,990.0,-0.7,0
3130.2,180.0,47.0,978.0,0.18,0.0,990.0,-0.7,1
3132.353,180.0,139.0,928.0,0.35,0.0,991.0,-0.97,1
3132.505,180.0,139.0,723.0,3.16,0.0,990.0,-0.97,1
3132.658,180.0,139.0,533.0,5.8,0.0,990.0,-0.97,1
3132.81,180.0,139.0,359.0,8.09,0.0,990.0,-0.97,1
3132.963,180.0,139.0,253.0,10.02,0.0,990.0,-1.32,1
3133.115,180.0,139.0,218.0,10.63,0.0,990.0,-1.14,1
3133.268,180.0,139.0,219.0,10.63,0.0,991.0,-1.32,1
3133.42,180.0,139.0,222.0,10.46,0.0,989.0,-1.32,1
3133.572,180.0,139.0,220.0,10.28,0.0,990.0,-1.14,1
3133.725,180.0,139.0,235.0,10.02,0.0,990.0,-1.32,1
3133.877,180.0,139.0,250.0,9.49,0.0,990.0,-1.32,1
3134.03,180.0,139.0,264.0,9.14,0.0,990.0,-1.32,1
3134.182,180.0,139.0,275.0,8.96,0.0,990.0,-1.32,1
3134.335,180.0,139.0,278.0,8.88,0.0,990.0,-1.32,1
3134.487,180.0,139.0,279.0,8.88,0.0,990.0,-1.32,1
3134.639,180.0,139.0,278.0,8.88,0.0,990.0,-1.32,1
3134.792,180.0,139.0,279.0,8.88,0.0,990.0,-1.32,1
3134.944,180.0,139.0,278.0,8.88,0.0,990.0,-1.14,1
3135.097,180.0,139.0,279.0,8.88,0.0,990.0,-1.32,1
3137.249,180.0,47.0,279.0,8.53,0.0,990.0,-1.32,1
3137.402,180.0,47.0,278.0,8.53,0.0,990.0,-1.32,1
3137.554,180.0,47.0,355.0,7.21,0.0,990.0,-1.32,1
3137.707,180.0,47.0,646.0,3.43,0.0,990.0,-1.05,1
3137.859,180.0,47.0,894.0,1.41,0.0,990.0,-1.05,1
3138.011,180.0,47.0,977.0,0.53,0.0,989.0,-1.05,1
3138.164,180.0,47.0,977.0,0.53,0.0,990.0,-1.05,1
3138.316,180.0,47.0,976.0,0.44,0.0,990.0,-1.05,1
3138.469,180.0,47.0,977.0,0.26,0.0,990.0,-1.05,1
3138.621,180.0,47.0,977.0,0.26,0.0,990.0,-1.05,1
