time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
3126845,180.00,47,978,257,0,990,244,0
3126997,180.00,47,977,257,0,990,244,0
3127150,180.00,47,977,256,0,990,244,0
3127302,180.00,47,978,256,0,990,246,0
3127455,180.00,47,978,257,0,990,245,0
3127607,180.00,47,978,256,0,990,244,0
3127760,180.00,47,977,257,0,990,244,0
3127913,180.00,47,977,257,0,990,244,0
3128065,180.00,47,977,256,0,990,244,0
3128218,180.00,47,978,256,0,990,244,0
3128370,180.00,47,977,256,0,991,244,0
3128523,180.00,47,978,256,0,990,245,0
3128675,180.00,47,977,257,0,990,244,0
3128828,180.00,47,978,256,0,990,244,0
3128980,180.00,47,978,256,0,990,244,0
3129133,180.00,47,977,257,0,990,244,0
3129285,180.00,47,977,257,0,990,245,0
3129438,180.00,47,977,257,0,990,247,0
3129590,180.00,47,978,260,0,991,248,0
3129743,180.00,47,978,258,0,990,248,0
3129895,180.00,47,978,257,0,990,248,0
3130048,180.00,47,977,257,0,990,247,0
3130200,180.00,47,978,257,0,990,247,1
3132353,180.00,139,928,259,0,991,244,1
3132505,180.00,139,723,291,0,990,244,1
3132658,180.00,139,533,321,0,990,244,1
3132810,180.00,139,359,347,0,990,244,1
3132963,180.00,139,253,369,0,990,240,1
3133115,180.00,139,218,376,0,990,242,1
3133268,180.00,139,219,376,0,991,240,1
3133420,180.00,139,222,374,0,989,240,1
3133572,180.00,139,220,372,0,990,242,1
3133725,180.00,139,235,369,0,990,240,1
3133877,180.00,139,250,363,0,990,240,1
3134030,180.00,139,264,359,0,990,240,1
3134182,180.00,139,275,357,0,990,240,1
3134335,180.00,139,278,356,0,990,240,1
3134487,180.00,139,279,356,0,990,240,1
3134639,180.00,139,278,356,0,990,240,1
3134792,180.00,139,279,356,0,990,240,1
3134944,180.00,139,278,356,0,990,242,1
3135097,180.00,139,279,356,0,990,240,1
3137249,180.00,47,279,352,0,990,240,1
3137402,180.00,47,278,352,0,990,240,1
3137554,180.00,47,355,337,0,990,240,1
3137707,180.00,47,646,294,0,990,243,1
3137859,180.00,47,894,271,0,990,243,1
3138011,180.00,47,977,261,0,989,243,1
3138164,180.00,47,977,261,0,990,243,1
3138316,180.00,47,976,260,0,990,243,1
3138469,180.00,47,977,258,0,990,243,1
3138621,180.00,47,977,258,0,990,243,1
3138774,180.00,47,976,258,0,990,243,1
3138926,180.00,47,977,258,0,990,243,1
3139078,180.00,47,977,258,0,990,243,1
3139231,180.00,47,977,258,0,990,243,1
3139383,180.00,47,976,258,0,990,243,1
3139536,180.00,47,977,258,0,991,243,1
3139688,180.00,47,976,258,0,990,243,1
3139841,180.00,47,976,258,0,991,243,1
3139993,180.00,47,976,258,0,990,243,1
3140146,180.00,47,977,258,0,991,243,1
3142298,180.00,112,976,257,0,990,244,1
3142451,180.00,112,904,262,0,990,244,1
3142603,180.00,112,687,291,0,990,244,1
3142755,180.00,112,470,321,0,991,240,1
3142908,180.00,112,454,324,0,991,241,1
3143060,180.00,112,458,322,0,990,240,1
3143213,180.00,112,454,321,0,990,242,1
3143365,180.00,112,454,321,0,990,241,1
3143518,180.00,112,453,321,0,990,240,1
3143670,180.00,112,453,321,0,990,243,1
3143822,180.00,112,453,321,0,990,243,1
3143975,180.00,112,454,321,0,990,243,1
3144127,180.00,112,453,321,0,990,243,1
3144280,180.00,112,454,321,0,990,243,1
3144432,180.00,112,454,321,0,990,240,1
3144585,180.00,112,454,320,0,990,240,1
3144737,180.00,112,453,320,0,990,242,1
3144890,180.00,112,453,320,0,990,240,1
3145042,180.00,112,454,319,0,990,243,1
3145194,180.00,112,454,319,0,990,242,1
3147347,180.00,47,455,320,0,990,240,1
3147499,180.00,47,659,291,0,990,243,1
3147652,180.00,47,898,266,0,990,243,1
3147804,180.00,47,978,258,0,990,246,1
3147957,180.00,47,975,258,0,990,244,1
3148109,180.00,47,978,258,0,990,244,1
3148262,180.00,47,978,258,0,990,244,1
3148414,180.00,47,978,257,0,990,244,1
3148567,180.00,47,977,257,0,990,244,1
3148719,180.00,47,977,257,0,990,244,1
3148872,180.00,47,978,256,0,990,243,1
3149024,180.00,47,978,257,0,990,243,1
3149176,180.00,47,978,256,0,990,243,1
3149329,180.00,47,977,256,0,990,243,1
3149482,180.00,47,977,257,0,990,243,1
3149634,180.00,47,977,257,0,990,243,1
3149786,180.00,47,978,257,0,990,243,1
3149939,180.00,47,977,256,0,990,243,1
3150091,180.00,47,977,257,0,990,243,1
3150244,180.00,47,978,256,0,990,244,1
3150396,180.00,47,978,256,0,990,244,1
3150549,180.00,47,978,256,0,990,244,1
3150702,180.00,47,977,256,0,990,244,1
3150854,180.00,47,978,256,0,990,244,1
3151007,180.00,47,977,256,0,990,244,1
3151159,180.00,47,978,257,0,990,244,1
3151311,180.00,47,978,256,0,990,244,1
3151464,180.00,47,978,256,0,990,244,1
3151616,180.00,47,978,256,0,990,244,1
3151769,180.00,47,978,256,0,991,244,1
3151921,180.00,47,978,256,0,990,244,1
3152074,180.00,47,978,256,0,990,244,1
3152226,180.00,47,978,256,0,990,244,1
3152379,180.00,47,978,257,0,990,247,1
3152531,180.00,47,977,256,0,991,246,1
3152684,180.00,47,978,256,0,989,244,1
3152836,180.00,47,978,256,0,990,244,1
3152989,180.00,47,978,256,0,990,244,1
3153141,180.00,47,978,256,0,990,247,1
3153294,180.00,47,978,257,0,990,246,1
3153446,180.00,47,978,256,0,991,247,1
