24619,253,254.39,253.25
24650,253,254.31,253.10
24681,252,254.23,252.44
24712,253,254.15,252.78
24743,252,254.07,252.31
24774,255,253.98,253.92
24805,254,253.90,253.97
24836,254,253.82,253.99
24867,252,253.74,252.80
24898,254,253.67,253.52
24929,255,253.60,254.40
24961,255,253.54,254.76
24992,255,253.49,254.90
25023,253,253.45,253.77
25054,255,253.42,254.50
25085,252,253.40,253.01
25116,254,253.39,253.60
25147,253,253.39,253.24
25178,252,253.39,252.50
25209,255,253.40,253.99
25240,255,253.41,254.60
25271,252,253.42,253.04
25302,252,253.43,252.42
25334,252,253.44,252.17
25365,255,253.45,253.86
25396,252,253.46,252.75
25427,254,253.47,253.50
25458,255,253.47,254.40
25489,255,253.47,254.76
25520,253,253.47,253.71
25551,255,253.48,254.48
25582,252,253.49,253.00
25613,252,253.50,252.40
25644,249,253.51,250.37
25675,255,253.51,253.14
25706,255,253.51,254.25
25738,252,253.50,252.91
25769,252,253.49,252.36
25800,251,253.47,251.55
25831,254,253.45,253.01
25862,252,253.42,252.41
25893,250,253.39,250.97
25924,251,253.35,250.99
25955,255,253.30,253.39
25986,252,253.24,252.56
26017,252,253.18,252.22
26048,254,253.12,253.29
26079,253,253.06,253.11
26110,252,253.00,252.45
26142,252,252.94,252.18
26173,252,252.88,252.07
26204,252,252.82,252.03
26235,252,252.77,252.01
26266,252,252.71,252.00
26297,252,252.66,252.00
26328,254,252.61,253.20
26359,254,252.56,253.68
26390,252,252.52,252.67
26421,252,252.48,252.27
26452,255,252.45,253.90
26483,255,252.43,254.56
26515,255,252.42,254.82
26546,255,252.42,254.93
26577,255,252.44,254.97
26608,252,252.47,253.19
26639,252,252.51,252.48
26670,255,252.57,253.99
26701,253,252.63,253.40
26732,252,252.69,252.56
26763,252,252.76,252.23
26794,252,252.83,252.09
26825,255,252.89,253.83
26856,255,252.95,254.53
26887,255,253.01,254.81
26919,257,253.07,256.12
26950,256,253.13,256.05
26981,256,253.20,256.02
27012,256,253.28,256.01
27043,256,253.37,256.00
27074,256,253.48,256.00
