t1,t2,command,measured,zero
60197542,60197542,49,255,0
60203687,60203688,49,255,0
60209832,60209832,49,253,0
60215979,60215980,49,253,0
60222124,60222125,49,253,0
60229066,60229066,49,252,0
60235215,60235216,49,252,0
60241357,60241358,49,254,0
60247779,60247780,49,254,0
60253929,60253929,49,254,0
60260073,60260073,49,256,0
60266217,60266218,49,256,0
60272361,60272362,49,257,0
60279610,60279610,49,257,0
60285751,60285752,49,257,0
60291898,60291898,49,256,0
60298043,60298043,49,256,0
60304189,60304189,49,256,0
60311148,60311149,49,254,0
60317288,60317289,49,254,0
60323435,60323436,49,253,0
60329797,60329798,49,253,0
60335944,60335945,49,253,0
60342088,60342089,49,252,0
60348231,60348232,49,252,0
60354379,60354379,49,254,0
60361646,60361646,49,254,0
60367789,60367790,49,254,0
60373940,60373941,49,255,0
60380087,60380088,49,255,0
60386234,60386234,49,255,0
60393047,60393048,49,255,0
60399193,60399193,49,255,0
60405337,60405338,49,253,0
60411634,60411634,49,253,0
60417783,60417783,49,253,0
60423931,60423932,49,252,0
60430078,60430078,49,252,0
60436226,60436226,49,254,0
60443523,60443524,49,254,0
60449669,60449670,49,254,0
60455819,60455819,49,255,0
60461964,60461965,49,255,0
60468109,60468110,49,255,0
60474922,60474923,49,255,0
60481069,60481070,49,255,0
60487214,60487215,49,256,0
60493617,60493618,49,256,0
60499764,60499765,49,256,0
60505911,60505911,49,258,0
60512059,60512059,49,258,0
60518204,60518204,49,258,0
60525358,60525359,49,258,0
60531510,60531511,49,258,0
60537657,60537657,49,258,0
60543803,60543804,49,258,0
60549952,60549952,49,258,0
60556834,60556834,49,258,0
60562979,60562980,49,258,0
60569128,60569129,49,258,0
60575460,60575461,49,258,0
60581608,60581608,49,258,0
60587756,60587756,49,258,0
60593908,60593909,49,258,0
60600054,60600054,49,258,0
60607275,60607276,49,258,0
60613422,60613422,49,258,0
60619570,60619570,49,258,0
60625715,60625715,49,258,0
60631863,60631863,49,258,0
60638795,60638795,49,258,0
60644940,60644940,49,258,0
60651086,60651086,49,257,0
60657479,60657480,49,257,0
60663625,60663625,49,257,0
60669776,60669777,49,257,0
60675922,60675922,49,257,0
60682067,60682068,49,257,0
60689263,60689264,49,257,0
60695404,60695405,49,257,0
60701548,60701549,49,256,0
60707692,60707692,49,256,0
60713837,60713838,49,256,0
60720820,60720821,49,258,0
60726965,60726965,49,258,0
60733112,60733112,49,257,0
60739440,60739440,49,257,0
60745584,60745585,49,257,0
60751732,60751733,49,257,0
60757879,60757879,49,257,0
60764027,60764028,49,257,0
60771307,60771307,49,257,0
60777452,60777453,49,257,0
60783599,60783599,49,257,0
60789746,60789747,49,257,0
60795896,60795896,49,257,0
60802795,60802796,49,257,0
60808944,60808944,49,257,0
60815095,60815095,49,257,0
60821412,60821413,49,257,0
60827559,60827560,49,257,0
60833709,60833709,49,256,0
60839853,60839854,49,256,0
60846001,60846001,49,257,0
60853159,60853159,49,257,0
60859307,60859308,49,257,0
60865456,60865457,49,257,0
60871603,60871603,49,257,0
60877747,60877747,49,257,0
60884690,60884691,49,257,0
60890834,60890835,49,257,0
60896983,60896984,49,256,0
60903379,60903379,49,256,0
60909528,60909529,49,256,0
60915674,60915674,49,257,0
60921819,60921820,49,257,0
60927964,60927964,49,256,0
60935122,60935122,49,256,0
60941268,60941269,49,256,0
60947410,60947410,49,256,0
60953560,60953560,49,256,0
60959705,60959705,49,256,0
60966560,60966561,49,256,0
60972708,60972708,49,256,0
60978854,60978854,49,256,0
60985188,60985188,49,256,0
60991341,60991342,49,256,0
60997487,60997487,49,256,0
61003635,61003635,49,256,0
61009783,61009783,49,257,0
61016949,61016949,49,257,0
61023095,61023095,49,257,0
61029242,61029243,49,257,0
61035388,61035389,49,257,0
61041538,61041539,49,256,0
61048788,61048788,49,256,0
61054944,61054945,49,256,0
61061094,61061094,49,256,0
61067240,61067240,49,256,0
61073387,61073387,49,256,0
61080198,61080198,49,256,0
61086343,61086344,49,256,0
61092490,61092490,49,257,0
61098794,61098795,49,257,0
61104939,61104939,49,257,0
61111085,61111086,49,256,0
61117230,61117230,49,256,0
61123374,61123375,49,256,0
61130642,61130642,49,256,0
61136812,61136812,49,256,0
61142956,61142956,49,256,0
61149102,61149103,49,256,0
61155252,61155253,49,256,0
61162410,61162411,49,256,0
61168556,61168556,49,256,0
61174710,61174711,49,257,0
61180858,61180859,49,257,0
61187008,61187008,49,257,0
61193912,61193913,49,256,0
61200059,61200060,49,256,0
61206209,61206209,49,257,0
61212598,61212598,49,257,0
61218744,61218745,49,257,0
61224890,61224891,49,257,0
61231038,61231039,49,257,0
61237187,61237187,49,256,0
61244465,61244465,49,256,0
61250612,61250612,49,256,0
61256760,61256760,49,256,0
61262904,61262905,49,256,0
61269049,61269049,49,256,0
61275992,61275992,49,257,0
61282139,61282139,49,257,0
61288280,61288281,49,256,0
61294647,61294647,49,256,0
61300826,61300827,49,256,0
61306975,61306975,49,257,0
61313123,61313123,49,257,0
61319268,61319269,49,257,0
61326423,61326423,49,257,0
61332567,61332568,49,257,0
61338714,61338714,49,257,0
61344859,61344860,49,257,0
61351005,61351005,49,257,0
61357845,61357845,49,259,0
61363995,61363996,49,259,0
61370141,61370142,49,258,0
61376470,61376470,49,258,0
61382617,61382618,49,258,0
61388765,61388765,49,259,0
61394912,61394913,49,259,0
61401056,61401056,49,258,0
61408252,61408252,49,258,0
61414402,61414403,49,258,0
61420549,61420550,49,259,0
61426695,61426696,49,259,0
61432840,61432841,49,259,0
61439654,61439654,49,258,0
61445798,61445798,49,258,0
61451947,61451948,49,258,0
61458355,61458356,49,258,0
61464499,61464500,49,258,0
61470647,61470648,49,258,0
61476791,61476792,49,258,0
61482935,61482936,49,258,0
61490096,61490097,49,258,0
61496240,61496240,49,258,0
61502382,61502383,49,257,0
61508528,61508528,49,257,0
61514675,61514676,49,257,0
61521597,61521597,49,257,0
61527740,61527741,49,257,0
61533891,61533891,49,257,0
61540185,61540186,49,257,0
61546330,61546330,49,257,0
61552478,61552478,49,257,0
61558625,61558625,49,257,0
61564771,61564771,49,257,0
61571929,61571930,49,257,0
61578074,61578074,49,257,0
61584222,61584223,49,256,0
61590366,61590366,49,256,0
61596513,61596513,49,256,0
61603375,61603375,49,258,0
61609521,61609522,49,258,0
61615671,61615671,49,257,0
61621978,61621979,49,257,0
61628123,61628123,49,257,0
61634273,61634273,49,256,0
61640418,61640419,49,256,0
61646566,61646566,49,257,0
61653834,61653834,49,257,0
61659979,61659980,49,257,0
61666129,61666130,49,257,0
61672272,61672272,49,257,0
61678418,61678418,49,257,0
61685343,61685343,49,257,0
61691490,61691491,49,257,0
61697636,61697637,49,259,0
61704017,61704017,49,259,0
61710162,61710162,49,259,0
61716307,61716307,49,257,0
61722450,61722451,49,257,0
61728592,61728592,49,257,0
61735898,61735899,49,257,0
61742045,61742045,49,257,0
61748191,61748191,49,257,0
61754338,61754339,49,257,0
61760482,61760483,49,257,0
61767328,61767328,49,257,0
61773478,61773478,49,257,0
61779624,61779625,49,257,0
61786022,61786022,49,257,0
61792169,61792169,49,257,0
61798314,61798314,49,256,0
61804463,61804464,49,256,0
61810609,61810610,49,258,0
61817847,61817848,49,258,0
61823993,61823994,49,258,0
61830140,61830141,49,257,0
61836286,61836287,49,257,0
61842431,61842432,49,257,0
61849410,61849411,49,256,0
61855558,61855559,49,256,0
61861703,61861704,49,256,0
61868001,61868001,49,256,0
61874151,61874152,49,256,0
61880296,61880296,49,257,0
61886439,61886439,49,257,0
61892582,61892583,49,257,0
61899866,61899868,50,257,0
61906013,61906013,50,257,0
61912162,61912163,50,256,0
61918306,61918306,50,256,0
61924451,61924452,50,256,0
61931370,61931371,50,256,0
61937513,61937513,50,256,0
61943660,61943660,50,257,0
61950091,61950091,50,257,0
61956237,61956237,50,257,0
61962377,61962377,50,256,0
61968524,61968524,50,256,0
61974675,61974676,50,256,0
61981956,61981957,50,256,0
61988104,61988104,50,256,0
61994254,61994255,50,256,0
62000399,62000400,50,256,0
62006547,62006548,50,256,0
62013465,62013466,50,256,0
62019612,62019613,50,256,0
62025759,62025760,50,256,0
62032100,62032101,50,256,0
62038244,62038244,50,256,0
62044387,62044387,50,256,0
62050533,62050534,50,256,0
62056680,62056680,50,256,0
62063938,62063939,50,256,0
62070084,62070085,50,256,0
62076233,62076233,50,256,0
62082377,62082377,50,256,0
62088522,62088523,50,256,0
62095468,62095469,50,257,0
62101615,62101616,50,257,0
62107761,62107762,50,257,0
62114084,62114084,50,257,0
