time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
2816234,180.00,47,977,255,0,990,245,0
2816387,180.00,47,978,255,0,991,247,0
2816539,180.00,47,979,255,0,990,244,0
2816691,180.00,47,978,254,0,990,246,0
2816844,180.00,47,978,255,0,990,245,0
2816996,180.00,47,978,255,0,990,247,0
2817149,180.00,47,978,255,0,990,244,0
2817301,180.00,47,978,255,0,990,244,0
2817454,180.00,47,979,255,0,990,245,0
2817606,180.00,47,978,255,0,991,247,0
2817759,180.00,47,978,255,0,991,245,0
2817911,180.00,47,978,255,0,990,244,0
2818064,180.00,47,978,254,0,990,244,0
2818216,180.00,47,979,255,0,991,246,0
2818369,180.00,47,979,255,0,991,246,0
2818521,180.00,47,978,255,0,990,246,0
2818674,180.00,47,978,255,0,990,244,0
2818826,180.00,47,978,255,0,990,244,0
2818978,180.00,47,979,254,0,991,245,0
2819131,180.00,47,978,255,0,990,244,0
2819283,180.00,47,979,255,0,990,244,0
2819436,180.00,47,978,255,0,990,247,0
2819588,180.00,47,978,255,0,990,247,0
2819741,180.00,47,978,255,0,990,244,0
2819893,180.00,47,979,257,0,991,244,0
2822046,180.00,120,978,255,0,990,247,1
2822198,180.00,120,912,258,0,991,247,1
2822351,180.00,120,699,293,0,990,244,1
2822503,180.00,120,496,321,0,990,243,1
2822656,180.00,120,403,338,0,991,243,1
2822808,180.00,120,409,335,0,990,241,1
2822960,180.00,120,402,335,0,990,243,1
2823113,180.00,120,404,335,0,990,243,1
2823265,180.00,120,403,334,0,990,243,1
2823418,180.00,120,403,334,0,990,243,1
2823570,180.00,120,404,332,0,990,243,1
2823723,180.00,120,402,333,0,990,243,1
2823875,180.00,120,403,332,0,991,243,1
2824027,180.00,120,403,332,0,990,243,1
2824180,180.00,120,403,334,0,990,243,1
2824332,180.00,120,403,332,0,990,243,1
2824485,180.00,120,403,334,0,990,243,1
2824637,180.00,120,403,334,0,990,243,1
2824790,180.00,120,403,332,0,991,243,1
2824942,180.00,120,403,332,0,990,243,1
2827095,180.00,47,403,330,0,991,243,1
2827247,180.00,47,541,311,0,990,243,1
2827399,180.00,47,794,271,0,990,243,1
2827552,180.00,47,981,258,0,990,243,1
2827704,180.00,47,980,257,0,990,243,1
2827857,180.00,47,978,256,0,990,244,1
2828009,180.00,47,979,256,0,990,246,1
2828162,180.00,47,978,257,0,990,244,1
2828314,180.00,47,979,256,0,990,244,1
2828467,180.00,47,978,256,0,990,244,1
2828619,180.00,47,978,256,0,990,244,1
2828771,180.00,47,978,256,0,990,244,1
2828924,180.00,47,978,256,0,990,244,1
2829076,180.00,47,979,256,0,990,244,1
2829229,180.00,47,979,256,0,990,244,1
2829381,180.00,47,978,255,0,991,244,1
2829534,180.00,47,979,255,0,990,244,1
2829686,180.00,47,978,255,0,990,244,1
2829839,180.00,47,979,255,0,990,244,1
2829991,180.00,47,979,253,0,991,246,1
2832143,180.00,90,978,255,0,990,244,1
2832296,180.00,90,846,264,0,990,244,1
2832448,180.00,90,673,290,0,991,244,1
2832601,180.00,90,675,293,0,989,243,1
2832753,180.00,90,665,293,0,990,243,1
2832906,180.00,90,670,292,0,990,243,1
2833058,180.00,90,665,293,0,990,243,1
2833210,180.00,90,665,292,0,990,243,1
2833363,180.00,90,665,292,0,990,243,1
2833515,180.00,90,664,292,0,990,243,1
2833668,180.00,90,665,291,0,990,240,1
2833820,180.00,90,665,291,0,990,240,1
2833973,180.00,90,665,291,0,990,240,1
2834125,180.00,90,665,291,0,990,240,1
2834278,180.00,90,664,291,0,990,242,1
2834430,180.00,90,665,291,0,991,241,1
2834582,180.00,90,665,291,0,990,242,1
2834735,180.00,90,665,291,0,991,242,1
2834887,180.00,90,664,291,0,990,240,1
2835040,180.00,90,665,291,0,990,241,1
2837192,180.00,47,665,290,0,990,244,1
2837345,180.00,47,868,266,0,990,244,1
2837497,180.00,47,981,256,0,990,244,1
2837650,180.00,47,980,256,0,991,244,1
2837802,180.00,47,981,256,0,990,244,1
2837955,180.00,47,980,256,0,991,244,1
2838107,180.00,47,980,256,0,990,244,1
2838259,180.00,47,980,256,0,990,246,1
2838412,180.00,47,980,255,0,990,245,1
2838564,180.00,47,979,253,0,990,244,1
2838717,180.00,47,979,255,0,990,247,1
2838869,180.00,47,980,255,0,990,244,1
2839022,180.00,47,980,255,0,990,245,1
2839174,180.00,47,979,252,0,990,244,1
2839326,180.00,47,979,255,0,990,246,1
2839479,180.00,47,980,255,0,990,244,1
2839631,180.00,47,980,252,0,990,246,1
2839784,180.00,47,980,255,0,990,247,1
2839936,180.00,47,980,253,0,990,244,1
2840089,180.00,47,979,255,0,990,244,1
2840241,180.00,47,980,255,0,991,245,1
2840394,180.00,47,979,255,0,990,245,1
2840546,180.00,47,980,253,0,991,244,1
2840699,180.00,47,980,253,0,991,245,1
2840851,180.00,47,980,255,0,990,244,1
2841003,180.00,47,979,252,0,990,244,1
2841156,180.00,47,980,255,0,990,244,1
2841308,180.00,47,980,254,0,990,244,1
2841461,180.00,47,979,253,0,990,244,1
2841613,180.00,47,980,255,0,990,246,1
2841766,180.00,47,979,253,0,990,244,1
2841918,180.00,47,980,254,0,990,246,1
2842071,180.00,47,980,252,0,990,247,1
2842223,180.00,47,980,252,0,990,244,1
2842376,180.00,47,980,255,0,990,244,1
2842528,180.00,47,979,254,0,991,245,1
2842681,180.00,47,980,255,0,990,244,1
2842833,180.00,47,980,254,0,989,244,1
2842986,180.00,47,980,254,0,990,244,1
2843138,180.00,47,979,252,0,991,247,1
2843290,180.00,47,979,255,0,991,244,1
