time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark'
395.568,180.0,4.3478260869565215,4.401709401709402,0.53,0,180,0.5
396.02,180.0,4.3478260869565215,4.380341880341881,0.53,0,180,0.5
396.472,180.0,4.3478260869565215,4.380341880341881,0.62,0,180,0.5
396.925,180.0,4.3478260869565215,4.316239316239317,0.53,0,180,0.5
397.377,180.0,4.3478260869565215,4.316239316239317,0.7,0,180,0.5
397.83,180.0,4.3478260869565215,4.294871794871796,0.79,0,180,0.5
398.283,180.0,4.3478260869565215,7.542735042735043,0.62,0,180,0.5
398.735,180.0,4.3478260869565215,4.658119658119658,0.53,0,180,0.5
399.187,180.0,4.3478260869565215,4.594017094017094,0.7,0,180,0.5
399.639,180.0,4.3478260869565215,4.572649572649572,0.79,0,180,0.5
400.091,180.0,4.3478260869565215,4.722222222222221,0.88,0,180,0.5
400.544,180.0,4.3478260869565215,5.085470085470085,0.88,0,180,0.5
400.997,180.0,4.3478260869565215,4.316239316239317,0.62,0,180,0.5
401.449,180.0,4.3478260869565215,9.209401709401709,0.53,0,180,0.5
401.902,180.0,4.3478260869565215,4.273504273504274,0.62,0,180,0.5
402.354,180.0,4.3478260869565215,4.337606837606838,0.62,0,180,0.5
402.807,180.0,4.3478260869565215,4.316239316239317,0.53,0,180,0.5
403.259,180.0,4.3478260869565215,7.264957264957266,0.53,0,180,0.5
403.711,180.0,4.3478260869565215,4.294871794871796,0.44,0,180,0.5
404.163,180.0,4.3478260869565215,4.337606837606838,0.62,0,180,0.5
404.615,180.0,4.3478260869565215,4.294871794871796,0.62,0,180,0.5
405.068,180.0,4.3478260869565215,5.47008547008547,0.53,0,180,0.5
405.52,180.0,4.3478260869565215,5.17094017094017,0.62,0,180,0.5
405.973,180.0,4.3478260869565215,4.401709401709402,0.62,0,180,0.5
406.425,180.0,4.3478260869565215,4.23076923076923,0.7,0,180,0.5
406.878,180.0,4.3478260869565215,4.316239316239317,0.7,0,180,0.5
407.331,180.0,4.3478260869565215,4.273504273504274,0.62,0,180,0.5
407.783,180.0,4.3478260869565215,4.3589743589743595,0.62,0,180,0.5
408.235,180.0,4.3478260869565215,4.294871794871796,0.7,0,180,0.5
408.687,180.0,4.3478260869565215,4.337606837606838,0.7,0,180,0.5
409.14,180.0,4.3478260869565215,4.380341880341881,0.7,0,180,0.5
409.592,180.0,4.3478260869565215,4.316239316239317,0.7,0,180,0.5
410.044,180.0,4.3478260869565215,4.294871794871796,0.88,0,180,0.5
410.496,180.0,4.3478260869565215,4.337606837606838,0.7,0,180,0.5
410.949,180.0,4.3478260869565215,4.380341880341881,0.88,0,180,0.5
411.401,180.0,4.3478260869565215,4.337606837606838,0.62,0,180,0.5
411.854,180.0,4.3478260869565215,4.3589743589743595,0.88,0,180,0.5
412.307,180.0,4.3478260869565215,4.273504273504274,0.79,0,180,0.5
412.759,180.0,4.3478260869565215,4.252136752136753,0.7,0,180,0.5
413.211,180.0,4.3478260869565215,4.316239316239317,0.79,0,180,0.5
413.663,180.0,4.3478260869565215,4.337606837606838,0.79,0,180,0.5
414.116,180.0,4.3478260869565215,4.294871794871796,0.79,0,180,0.5
414.568,180.0,4.3478260869565215,4.316239316239317,0.62,0,180,0.5
415.021,165.0,4.782608695652174,4.487179487179487,0.88,1,165,0.5
415.474,165.0,4.782608695652174,4.7008547008547,1.05,1,165,0.5
415.926,165.0,4.782608695652174,4.743589743589743,0.88,1,165,0.5
416.378,165.0,4.782608695652174,4.743589743589743,0.88,1,165,0.5
416.83,165.0,4.782608695652174,4.743589743589743,1.14,1,165,0.5
417.283,165.0,4.782608695652174,4.679487179487179,0.97,1,165,0.5
417.735,165.0,4.782608695652174,4.743589743589743,1.05,1,165,0.5
418.188,165.0,4.782608695652174,4.722222222222221,0.97,1,165,0.5
418.64,165.0,4.782608695652174,4.679487179487179,1.05,1,165,0.5
419.093,165.0,4.782608695652174,4.658119658119658,0.88,1,165,0.5
419.545,165.0,4.782608695652174,4.722222222222221,1.05,1,165,0.5
419.998,165.0,4.782608695652174,4.722222222222221,0.97,1,165,0.5
420.45,165.0,4.782608695652174,4.658119658119658,0.97,1,165,0.5
420.902,165.0,4.782608695652174,4.7008547008547,0.88,1,165,0.5
421.354,165.0,4.782608695652174,4.679487179487179,1.05,1,165,0.5
421.806,165.0,4.782608695652174,4.7008547008547,1.14,1,165,0.5
422.259,165.0,4.782608695652174,4.658119658119658,0.88,1,165,0.5
422.712,165.0,4.782608695652174,4.679487179487179,0.79,1,165,0.5
423.165,165.0,4.782608695652174,4.679487179487179,0.79,1,165,0.5
423.617,165.0,4.782608695652174,4.764957264957266,0.97,1,165,0.5
424.069,165.0,4.782608695652174,4.722222222222221,0.7,1,165,0.5
