time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
387.169,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
387.321,180.0,60.0,893.0,0.44,0.0,989.0,0.35,0
387.474,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
387.626,180.0,60.0,893.0,0.44,0.0,989.0,0.09,0
387.779,180.0,60.0,892.0,0.44,0.0,989.0,0.18,0
387.931,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
388.084,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
388.236,180.0,60.0,893.0,0.44,0.0,989.0,0.35,0
388.389,180.0,60.0,892.0,0.44,0.0,989.0,0.35,0
388.541,180.0,60.0,893.0,0.53,0.0,989.0,0.26,0
388.693,180.0,60.0,892.0,0.44,0.0,990.0,0.09,0
388.846,180.0,60.0,893.0,0.44,0.0,989.0,0.09,0
388.998,180.0,60.0,893.0,0.53,0.0,989.0,0.09,0
389.151,180.0,60.0,892.0,0.44,0.0,989.0,0.18,0
389.303,180.0,60.0,893.0,0.53,0.0,989.0,0.09,0
389.456,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
389.608,180.0,60.0,893.0,0.44,0.0,989.0,0.09,0
389.761,180.0,60.0,893.0,0.53,0.0,989.0,0.35,0
389.913,180.0,60.0,892.0,0.44,0.0,989.0,0.35,0
390.066,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
390.218,180.0,60.0,893.0,0.44,0.0,989.0,0.0,0
390.371,180.0,60.0,893.0,0.44,0.0,989.0,0.0,0
390.523,180.0,60.0,893.0,0.44,0.0,989.0,0.0,0
390.676,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
390.828,180.0,60.0,893.0,0.53,0.0,989.0,0.0,0
390.981,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
391.133,180.0,60.0,893.0,0.53,0.0,989.0,0.0,0
391.286,180.0,60.0,892.0,0.53,0.0,989.0,0.0,0
391.438,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
391.591,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
391.743,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
391.896,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
392.048,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
392.2,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
392.353,180.0,60.0,893.0,0.53,0.0,989.0,0.09,0
392.505,180.0,60.0,893.0,0.53,0.0,989.0,0.09,0
392.658,180.0,60.0,893.0,0.44,0.0,989.0,0.0,0
392.81,180.0,60.0,892.0,0.53,0.0,990.0,0.0,0
392.963,180.0,60.0,892.0,0.53,0.0,989.0,-0.26,0
393.115,180.0,60.0,892.0,0.53,0.0,989.0,0.0,0
393.268,180.0,60.0,893.0,0.53,0.0,989.0,0.0,0
393.42,180.0,60.0,893.0,0.44,0.0,989.0,0.0,0
393.573,180.0,60.0,892.0,0.53,0.0,989.0,0.0,0
393.725,180.0,60.0,892.0,0.44,0.0,989.0,-0.09,0
393.878,180.0,60.0,893.0,0.44,0.0,989.0,0.0,0
394.03,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
394.183,180.0,60.0,892.0,0.53,0.0,989.0,0.0,0
394.335,180.0,60.0,892.0,0.53,0.0,989.0,0.0,0
394.488,180.0,60.0,893.0,0.44,0.0,989.0,0.0,0
394.64,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
394.793,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
394.945,180.0,60.0,892.0,0.53,0.0,989.0,0.0,0
395.098,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
395.25,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
395.403,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
395.555,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
395.708,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
395.86,180.0,60.0,893.0,0.44,0.0,989.0,0.09,0
396.012,180.0,60.0,892.0,0.53,0.0,989.0,0.09,0
396.165,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
396.317,180.0,60.0,892.0,0.44,0.0,989.0,0.0,0
396.47,180.0,60.0,893.0,0.53,0.0,989.0,0.09,0
396.622,180.0,60.0,893.0,0.44,0.0,989.0,0.09,0
396.775,180.0,60.0,892.0,0.44,0.0,989.0,0.09,0
396.927,180.0,60.0,893.0,0.44,0.0,989.0,0.09,0
397.08,180.0,60.0,893.0,0.44,0.0,989.0,0.09,0
397.232,180.0,60.0,893.0,0.44,0.0,989.0,0.26,0
397.385,180.0,95.0,892.0,0.44,0.0,989.0,0.0,1
399.537,180.0,95.0,834.0,0.79,0.0,989.0,-0.26,1
399.69,180.0,95.0,650.0,5.1,0.0,989.0,-0.26,1
399.842,180.0,95.0,639.0,5.62,0.0,989.0,-0.26,1
399.994,180.0,95.0,643.0,5.36,0.0,989.0,-0.35,1
400.147,180.0,95.0,639.0,5.36,0.0,990.0,-0.35,1
400.299,180.0,95.0,640.0,5.36,0.0,989.0,-0.62,1
400.452,180.0,95.0,637.0,5.36,0.0,989.0,-0.35,1
400.604,180.0,95.0,638.0,5.36,0.0,989.0,-0.35,1
400.757,180.0,95.0,639.0,5.54,0.0,989.0,-0.35,1
400.909,180.0,95.0,638.0,5.45,0.0,989.0,-0.62,1
401.062,180.0,95.0,637.0,5.54,0.0,989.0,-0.35,1
401.214,180.0,95.0,638.0,5.36,0.0,989.0,-0.35,1
401.366,180.0,95.0,638.0,5.27,0.0,989.0,-0.35,1
401.519,180.0,95.0,638.0,5.27,0.0,989.0,-0.35,1
401.671,180.0,95.0,638.0,5.27,0.0,989.0,-0.35,1
401.824,180.0,95.0,638.0,5.27,0.0,988.0,-0.44,1
401.976,180.0,95.0,638.0,5.19,0.0,989.0,-0.35,1
402.129,180.0,95.0,638.0,5.27,0.0,989.0,-0.35,1
402.281,180.0,95.0,638.0,5.27,0.0,989.0,-0.35,1
404.434,180.0,60.0,638.0,5.19,0.0,989.0,-0.35,1
404.586,180.0,60.0,684.0,4.57,0.0,989.0,-0.35,1
404.738,180.0,60.0,831.0,1.23,0.0,989.0,0.0,1
404.891,180.0,60.0,876.0,0.62,0.0,989.0,0.0,1
405.043,180.0,60.0,874.0,0.62,0.0,989.0,-0.26,1
405.196,180.0,60.0,872.0,0.7,0.0,989.0,0.0,1
405.348,180.0,60.0,868.0,0.79,0.0,989.0,0.0,1
405.501,180.0,60.0,868.0,0.79,0.0,989.0,0.0,1
405.653,180.0,60.0,870.0,0.79,0.0,989.0,0.0,1
405.806,180.0,60.0,868.0,0.79,0.0,989.0,-0.09,1
405.958,180.0,60.0,868.0,0.79,0.0,989.0,0.0,1
406.11,180.0,60.0,868.0,0.79,0.0,989.0,0.0,1
406.263,180.0,60.0,868.0,0.79,0.0,989.0,0.0,1
406.415,180.0,60.0,868.0,0.79,0.0,989.0,0.0,1
406.568,180.0,60.0,868.0,0.62,0.0,989.0,0.0,1
406.72,180.0,60.0,868.0,0.79,0.0,989.0,0.0,1
406.873,180.0,60.0,868.0,0.7,0.0,989.0,0.0,1
407.025,180.0,60.0,868.0,0.62,0.0,989.0,0.09,1
407.178,180.0,60.0,868.0,0.62,0.0,989.0,0.09,1
407.33,180.0,60.0,868.0,0.7,0.0,989.0,0.09,1
409.483,180.0,130.0,868.0,0.62,0.0,989.0,0.0,1
409.635,180.0,130.0,765.0,1.76,0.0,989.0,-0.26,1
409.788,180.0,130.0,585.0,6.5,0.0,988.0,-0.26,1
409.94,180.0,130.0,439.0,9.58,0.0,989.0,-0.62,1
410.093,180.0,130.0,366.0,11.78,0.0,989.0,-0.62,1
410.245,180.0,130.0,317.0,12.92,0.0,990.0,-0.62,1
410.397,180.0,130.0,319.0,13.01,0.0,990.0,-0.62,1
410.55,180.0,130.0,321.0,12.74,0.0,989.0,-0.88,1
410.702,180.0,130.0,317.0,12.74,0.0,989.0,-0.7,1
410.855,180.0,130.0,325.0,12.66,0.0,989.0,-0.7,1
411.007,180.0,130.0,350.0,11.51,0.0,989.0,-0.53,1
411.16,180.0,130.0,414.0,9.58,0.0,989.0,-0.53,1
411.312,180.0,130.0,456.0,8.26,0.0,989.0,-0.44,1
411.464,180.0,130.0,476.0,7.91,0.0,989.0,-0.44,1
411.617,180.0,130.0,478.0,7.82,0.0,990.0,-0.35,1
411.769,180.0,130.0,478.0,7.82,0.0,989.0,-0.35,1
411.922,180.0,130.0,477.0,7.82,0.0,989.0,-0.35,1
412.074,180.0,130.0,477.0,7.82,0.0,989.0,-0.35,1
412.227,180.0,130.0,477.0,7.82,0.0,989.0,-0.62,1
412.379,180.0,130.0,477.0,7.82,0.0,989.0,-0.62,1
414.532,180.0,60.0,477.0,7.82,0.0,989.0,-0.35,1
414.684,180.0,60.0,665.0,4.39,0.0,989.0,-0.18,1
414.836,180.0,60.0,852.0,0.97,0.0,989.0,0.0,1
414.989,180.0,60.0,904.0,0.44,0.0,989.0,0.0,1
415.141,180.0,60.0,899.0,0.44,0.0,989.0,0.0,1
415.294,180.0,60.0,890.0,0.53,0.0,989.0,0.0,1
415.446,180.0,60.0,886.0,0.44,0.0,989.0,0.0,1
415.599,180.0,60.0,883.0,0.44,0.0,989.0,0.0,1
415.751,180.0,60.0,882.0,0.53,0.0,989.0,0.0,1
415.904,180.0,60.0,882.0,0.44,0.0,989.0,0.09,1
416.056,180.0,60.0,882.0,0.44,0.0,989.0,0.09,1
416.209,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
416.361,180.0,60.0,881.0,0.44,0.0,989.0,0.35,1
416.514,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
416.666,180.0,60.0,881.0,0.53,0.0,989.0,0.09,1
416.819,180.0,60.0,882.0,0.44,0.0,989.0,0.09,1
416.971,180.0,60.0,881.0,0.53,0.0,989.0,0.09,1
417.124,180.0,60.0,881.0,0.44,0.0,989.0,0.0,1
417.276,180.0,60.0,881.0,0.44,0.0,990.0,0.0,1
417.429,180.0,60.0,881.0,0.53,0.0,989.0,0.0,1
417.581,180.0,60.0,881.0,0.44,0.0,989.0,0.0,1
417.734,180.0,60.0,881.0,0.44,0.0,989.0,0.0,1
417.886,180.0,60.0,881.0,0.44,0.0,989.0,0.26,1
418.038,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
418.191,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
418.343,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
418.496,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
418.648,180.0,60.0,881.0,0.53,0.0,989.0,0.26,1
418.801,180.0,60.0,881.0,0.53,0.0,989.0,0.09,1
418.953,180.0,60.0,882.0,0.53,0.0,989.0,0.09,1
419.106,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
419.258,180.0,60.0,881.0,0.44,0.0,989.0,0.35,1
419.411,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
419.563,180.0,60.0,882.0,0.53,0.0,989.0,0.09,1
419.716,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
419.868,180.0,60.0,881.0,0.44,0.0,989.0,0.18,1
420.021,180.0,60.0,881.0,0.44,0.0,989.0,0.26,1
420.173,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
420.326,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
420.478,180.0,60.0,881.0,0.53,0.0,989.0,0.09,1
420.63,180.0,60.0,881.0,0.44,0.0,990.0,0.09,1
420.783,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
420.935,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
421.088,180.0,60.0,881.0,0.53,0.0,989.0,0.09,1
421.24,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
421.393,180.0,60.0,881.0,0.53,0.0,989.0,0.09,1
421.545,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
421.698,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
421.85,180.0,60.0,881.0,0.44,0.0,989.0,0.18,1
422.003,180.0,60.0,881.0,0.44,0.0,989.0,0.09,1
422.155,180.0,60.0,880.0,0.44,0.0,989.0,0.09,1
424.308,180.0,130.0,881.0,0.44,0.0,989.0,0.09,2
424.46,180.0,130.0,818.0,0.88,0.0,989.0,0.09,2
424.612,180.0,130.0,622.0,5.1,0.0,989.0,-0.26,2
424.765,180.0,130.0,458.0,8.88,0.0,988.0,-0.35,2
424.917,180.0,130.0,367.0,11.34,0.0,989.0,-0.62,2
425.07,180.0,130.0,320.0,12.83,0.0,990.0,-0.62,2
425.222,180.0,130.0,322.0,13.01,0.0,989.0,-0.79,2
425.375,180.0,130.0,317.0,12.83,0.0,990.0,-0.7,2
425.527,180.0,130.0,321.0,12.74,0.0,990.0,-0.7,2
