time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
862474,180.00,47,980,257,0,987,262,0
862626,180.00,47,980,257,0,988,262,0
862779,180.00,47,980,257,0,987,261,0
862931,180.00,47,980,257,0,988,259,0
863084,180.00,47,980,257,0,987,261,0
863236,180.00,47,980,257,0,987,261,0
863389,180.00,47,980,256,0,988,259,0
863541,180.00,47,981,257,0,988,261,0
863694,180.00,47,980,257,0,987,261,0
863846,180.00,47,980,257,0,988,261,0
863999,180.00,47,980,257,0,987,261,0
864151,180.00,47,980,257,0,988,259,0
864304,180.00,47,980,257,0,988,259,0
864456,180.00,47,980,256,0,988,261,0
864609,180.00,47,980,257,0,987,259,0
864761,180.00,47,980,257,0,988,259,0
864914,180.00,47,980,257,0,988,259,0
865066,180.00,47,980,257,0,987,259,0
865219,180.00,47,980,257,0,987,259,0
865371,180.00,47,980,257,0,987,259,0
865523,180.00,47,980,257,0,988,259,0
865676,180.00,47,980,257,0,988,259,0
865829,180.00,80,980,259,0,987,261,1
867981,180.00,80,945,262,0,988,261,1
868133,180.00,80,769,301,0,988,262,1
868286,180.00,80,769,302,0,988,262,1
868438,180.00,80,765,301,0,988,262,1
868591,180.00,80,766,302,0,988,262,1
868743,180.00,80,766,302,0,987,262,1
868896,180.00,80,751,302,0,988,260,1
869048,180.00,80,750,300,0,987,259,1
869200,180.00,80,745,300,0,988,259,1
869353,180.00,80,748,298,0,988,257,1
869505,180.00,80,739,297,0,988,256,1
869658,180.00,80,729,299,0,988,256,1
869810,180.00,80,713,302,0,987,256,1
869963,180.00,80,708,302,0,988,256,1
870115,180.00,80,713,301,0,988,256,1
870268,180.00,80,707,302,0,988,256,1
870420,180.00,80,688,305,0,988,258,1
870572,180.00,80,678,308,0,987,256,1
870725,180.00,80,673,308,0,988,256,1
872877,180.00,47,654,311,0,987,256,1
873030,180.00,47,654,311,0,988,255,1
873182,180.00,47,720,304,0,987,255,1
873335,180.00,47,945,265,0,987,257,1
873487,180.00,47,980,258,0,982,256,1
873639,180.00,47,980,258,0,988,256,1
873792,180.00,47,980,259,0,988,256,1
873944,180.00,47,981,258,0,987,258,1
874097,180.00,47,980,258,0,988,257,1
874249,180.00,47,981,258,0,988,258,1
874402,180.00,47,980,258,0,981,256,1
874554,180.00,47,981,258,0,988,256,1
874707,180.00,47,981,257,0,988,256,1
874859,180.00,47,985,257,0,987,256,1
875012,180.00,47,979,257,0,987,256,1
875164,180.00,47,980,257,0,988,257,1
875317,180.00,47,980,257,0,988,257,1
875469,180.00,47,980,257,0,988,256,1
875622,180.00,47,980,257,0,987,256,1
875774,180.00,47,980,257,0,987,258,1
877926,180.00,120,980,257,0,988,257,1
878079,180.00,120,832,274,0,988,256,1
878231,180.00,120,639,317,0,988,258,1
878384,180.00,120,466,349,0,988,256,1
878536,180.00,120,413,359,0,988,256,1
878689,180.00,120,417,357,0,987,257,1
878841,180.00,120,413,356,0,988,256,1
878994,180.00,120,420,353,0,987,256,1
879146,180.00,120,413,354,0,988,255,1
879298,180.00,120,418,355,0,988,255,1
879451,180.00,120,419,355,0,987,255,1
879603,180.00,120,413,353,0,988,255,1
879756,180.00,120,421,352,0,987,256,1
879908,180.00,120,414,350,0,988,256,1
880061,180.00,120,418,351,0,987,256,1
880213,180.00,120,426,349,0,987,256,1
880366,180.00,120,427,347,0,987,255,1
880518,180.00,120,426,347,0,987,255,1
880670,180.00,120,426,347,0,987,255,1
880823,180.00,120,426,347,0,988,255,1
882975,180.00,47,426,346,0,987,255,1
883128,180.00,47,668,310,0,987,255,1
883280,180.00,47,912,270,0,988,255,1
883433,180.00,47,979,259,0,988,256,1
883585,180.00,47,979,260,0,987,256,1
883738,180.00,47,979,258,0,988,256,1
883890,180.00,47,979,258,0,988,256,1
884042,180.00,47,981,258,0,988,256,1
884195,180.00,47,979,258,0,987,256,1
884347,180.00,47,980,258,0,988,256,1
884500,180.00,47,979,258,0,990,256,1
884652,180.00,47,979,258,0,988,256,1
884805,180.00,47,979,258,0,988,256,1
884957,180.00,47,979,258,0,987,256,1
885110,180.00,47,979,257,0,987,256,1
885262,180.00,47,979,257,0,988,256,1
885415,180.00,47,979,257,0,988,256,1
885567,180.00,47,979,257,0,988,256,1
885720,180.00,47,979,257,0,988,256,1
