time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
531944,180.00,67,844,263,0,986,247,0
532097,180.00,67,844,261,0,985,247,0
532249,180.00,67,844,262,0,986,245,0
532402,180.00,67,844,263,0,986,247,0
532554,180.00,67,843,262,0,986,247,0
532707,180.00,67,844,263,0,985,247,0
532859,180.00,67,844,263,0,985,247,0
533012,180.00,67,844,265,0,986,247,0
533164,180.00,67,844,264,0,985,245,0
533317,180.00,67,844,265,0,986,247,0
533469,180.00,67,844,264,0,985,251,0
533622,180.00,67,845,266,0,986,255,0
533774,180.00,67,845,270,0,986,255,0
533927,180.00,67,844,270,0,986,256,0
534079,180.00,67,844,270,0,985,256,0
534232,180.00,67,844,274,0,986,258,0
534384,180.00,67,844,274,0,986,260,0
534537,180.00,67,845,271,0,986,256,0
534689,180.00,67,845,267,0,985,255,0
534841,180.00,67,844,269,0,986,252,0
534994,180.00,67,844,267,0,985,249,0
535146,180.00,67,844,268,0,986,249,0
535299,180.00,67,844,271,0,986,248,0
535451,180.00,67,844,270,0,986,251,0
535604,180.00,67,845,277,0,986,251,0
535756,180.00,67,844,281,0,986,257,0
535909,180.00,67,845,282,0,985,261,0
536061,180.00,67,845,284,0,985,265,0
536214,180.00,67,845,290,0,986,268,0
536366,180.00,67,846,291,0,986,266,0
536519,180.00,67,846,285,0,985,266,0
536671,180.00,67,846,287,0,986,265,0
536824,180.00,67,846,289,0,985,265,0
536976,180.00,67,848,291,0,986,268,0
537129,180.00,67,846,279,0,987,262,0
537281,180.00,67,846,278,0,986,261,0
537434,180.00,67,846,284,0,986,261,0
537586,180.00,67,847,296,0,985,269,0
537739,180.00,67,847,302,0,986,278,0
537891,180.00,67,846,310,0,986,281,0
538043,180.00,67,846,314,0,986,285,0
538196,180.00,67,847,310,0,987,282,0
538348,180.00,67,846,300,0,986,279,0
538501,180.00,67,846,294,0,985,268,0
538653,180.00,67,847,283,0,986,261,0
538806,180.00,67,847,282,0,986,258,0
538958,180.00,67,846,279,0,986,256,0
539111,180.00,67,846,279,0,986,258,0
539263,180.00,67,846,279,0,986,256,0
539416,180.00,67,846,279,0,986,256,0
539568,180.00,67,846,279,0,984,256,0
539721,180.00,67,846,279,0,986,258,0
539873,180.00,67,845,279,0,986,258,0
540025,180.00,67,845,281,0,986,261,0
540178,180.00,67,844,290,0,986,264,0
540330,180.00,67,843,296,0,985,268,0
540483,180.00,67,845,300,0,986,274,0
540635,180.00,67,845,302,0,986,278,0
540788,180.00,67,845,306,0,986,283,0
540940,180.00,67,845,304,0,986,279,0
541093,180.00,67,846,283,0,986,266,0
541245,180.00,67,846,279,0,986,259,0
541398,180.00,67,846,279,0,986,257,0
541550,180.00,67,846,281,0,986,260,0
541703,180.00,67,846,283,0,986,259,0
541855,180.00,67,846,284,0,986,259,0
542008,180.00,67,846,284,0,986,259,0
542160,180.00,67,846,285,0,986,262,0
542313,180.00,67,845,283,0,986,260,0
542465,180.00,67,846,286,0,986,265,0
542617,180.00,67,846,302,0,986,280,0
542770,180.00,67,846,308,0,986,284,0
542922,180.00,67,847,311,0,986,285,0
