t1,t2,command,measured,zero
60100044,60100044,54,256,0
60106187,60106188,54,256,0
60112538,60112538,54,256,0
60118677,60118677,54,256,0
60124817,60124817,54,256,0
60130958,60130958,54,256,0
60137097,60137098,54,257,0
60144252,60144252,54,257,0
60150396,60150397,54,257,0
60156536,60156536,54,257,0
60162678,60162678,54,257,0
60168817,60168818,54,257,0
60175759,60175759,54,257,0
60181897,60181897,54,257,0
60188039,60188039,54,257,0
60194396,60194396,54,257,0
60200556,60200557,54,257,0
60206693,60206693,54,257,0
60212833,60212833,54,257,0
60218972,60218973,54,259,0
60226196,60226196,54,259,0
60232335,60232336,54,259,0
60238471,60238472,54,260,0
60244608,60244609,54,260,0
60250751,60250751,54,260,0
60257688,60257688,54,259,0
60263825,60263826,54,259,0
60269970,60269970,54,260,0
60276393,60276393,54,260,0
60282532,60282533,54,260,0
60288671,60288671,54,259,0
60294811,60294812,54,259,0
60300951,60300952,54,257,0
60308106,60308107,54,257,0
60314245,60314245,54,257,0
60320384,60320384,54,257,0
60326522,60326523,54,257,0
60332664,60332664,54,257,0
60339593,60339593,54,257,0
60345731,60345732,54,257,0
60351872,60351873,54,257,0
60358208,60358208,54,257,0
60364347,60364347,54,257,0
60370486,60370487,54,257,0
60376623,60376624,54,257,0
60382762,60382763,54,259,0
60389996,60389996,54,259,0
60396132,60396133,54,259,0
60402270,60402271,54,260,0
60408409,60408409,54,260,0
60414544,60414545,54,260,0
60421446,60421446,54,260,0
60427585,60427586,54,260,0
60433721,60433722,54,259,0
60440121,60440121,54,259,0
60446262,60446263,54,259,0
60452405,60452406,54,258,0
60458541,60458542,54,258,0
60464680,60464681,54,259,0
60471832,60471833,54,259,0
60477972,60477972,54,259,0
60484108,60484108,54,258,0
60490254,60490255,54,258,0
60496395,60496396,54,258,0
60503360,60503360,54,258,0
60509501,60509502,54,258,0
60515641,60515642,54,259,0
60522002,60522003,54,259,0
60528146,60528146,54,259,0
60534285,60534286,54,258,0
60540429,60540429,54,258,0
60546568,60546569,54,258,0
60553751,60553751,54,258,0
60559890,60559891,54,258,0
60566031,60566032,54,259,0
60572172,60572173,54,259,0
60578311,60578311,54,259,0
60585119,60585119,54,260,0
60591262,60591263,54,260,0
60597399,60597400,54,259,0
60603815,60603816,54,259,0
60609956,60609957,54,259,0
60616095,60616096,54,260,0
60622234,60622235,54,260,0
60628373,60628374,54,260,0
60635525,60635526,54,260,0
60641663,60641664,54,260,0
60647804,60647805,54,259,0
60653943,60653943,54,259,0
60660084,60660084,54,259,0
60666895,60666895,54,258,0
60673037,60673037,54,258,0
60679176,60679176,54,259,0
60685629,60685629,54,259,0
60691813,60691813,54,259,0
60697953,60697954,54,260,0
60704094,60704094,54,260,0
60710240,60710241,54,259,0
60717528,60717529,54,259,0
60723667,60723668,54,259,0
60729811,60729812,54,258,0
60735951,60735952,54,258,0
60742090,60742091,54,258,0
60748958,60748959,54,258,0
60755098,60755099,54,258,0
60761236,60761236,54,258,0
60767632,60767632,54,258,0
60773772,60773772,54,258,0
60779915,60779915,54,259,0
60786054,60786055,54,259,0
60792197,60792198,54,258,0
60799401,60799402,54,258,0
60805539,60805539,54,258,0
60811681,60811682,54,259,0
60817819,60817820,54,259,0
60823956,60823956,54,259,0
60830852,60830852,54,258,0
60836994,60836994,54,258,0
60843136,60843137,54,258,0
60849470,60849471,54,258,0
60855607,60855608,54,258,0
60861744,60861745,54,257,0
60867888,60867889,54,257,0
60874027,60874028,54,259,0
60881183,60881183,54,259,0
60887322,60887322,54,259,0
60893460,60893460,54,260,0
60899596,60899596,54,260,0
60905738,60905738,54,260,0
60912663,60912664,54,259,0
60918800,60918801,54,259,0
60924941,60924941,54,260,0
60931328,60931329,54,260,0
60937467,60937468,54,260,0
60943603,60943604,54,260,0
60949744,60949745,54,260,0
60955882,60955883,54,260,0
60963074,60963074,54,260,0
60969213,60969213,54,260,0
60975354,60975355,54,260,0
60981491,60981491,54,260,0
60987629,60987630,54,260,0
60994565,60994565,54,259,0
61000700,61000700,54,259,0
61006839,61006839,54,258,0
61013203,61013203,54,258,0
61019341,61019342,54,258,0
61025478,61025479,54,258,0
61031616,61031617,54,258,0
61037760,61037760,54,257,0
61044958,61044958,54,257,0
61051101,61051102,54,257,0
61057244,61057244,54,257,0
61063388,61063388,54,257,0
61069532,61069532,54,257,0
61076424,61076425,54,259,0
61082563,61082563,54,259,0
61088706,61088706,54,258,0
61095041,61095042,54,258,0
61101208,61101209,54,258,0
61107353,61107354,54,259,0
61113493,61113494,54,259,0
61119634,61119635,54,258,0
61126874,61126875,54,258,0
61133018,61133018,54,258,0
61139160,61139161,54,258,0
61145300,61145301,54,258,0
61151442,61151443,54,258,0
61158259,61158259,54,258,0
61164401,61164401,54,258,0
61170544,61170545,54,258,0
61176924,61176925,54,258,0
61183062,61183062,54,258,0
61189204,61189205,54,257,0
61195348,61195348,54,257,0
61201489,61201489,54,256,0
61208750,61208750,54,256,0
61214894,61214894,54,256,0
61221037,61221038,54,257,0
61227181,61227182,54,257,0
61233323,61233324,54,257,0
61240216,61240216,54,257,0
61246359,61246359,54,257,0
61252500,61252501,54,259,0
61258812,61258812,54,259,0
61264958,61264959,54,259,0
61271104,61271104,54,258,0
61277246,61277246,54,258,0
61283388,61283388,54,258,0
61290705,61290706,54,258,0
61296848,61296849,54,258,0
61302988,61302988,54,257,0
61309131,61309132,54,257,0
61315273,61315273,54,257,0
61322065,61322066,54,257,0
61328210,61328210,54,257,0
61334351,61334352,54,257,0
61340756,61340757,54,257,0
61346897,61346897,54,257,0
61353039,61353040,54,259,0
61359181,61359181,54,259,0
61365323,61365323,54,258,0
61372627,61372627,54,258,0
61378764,61378764,54,258,0
61384900,61384901,54,258,0
61391041,61391042,54,258,0
61397179,61397179,54,258,0
61404039,61404039,54,258,0
61410182,61410183,54,258,0
61416324,61416324,54,258,0
61422690,61422691,54,258,0
61428830,61428831,54,258,0
61434969,61434969,54,258,0
61441106,61441106,54,258,0
61447245,61447246,54,258,0
61454400,61454400,54,258,0
61460538,61460538,54,258,0
61466678,61466679,54,258,0
61472820,61472821,54,258,0
61478959,61478959,54,258,0
61485880,61485880,54,257,0
61492024,61492025,54,257,0
61498166,61498167,54,257,0
61504455,61504455,54,257,0
61510626,61510627,54,257,0
61516769,61516770,54,257,0
61522910,61522911,54,257,0
61529051,61529051,54,257,0
61536258,61536258,54,257,0
61542401,61542402,54,257,0
61548544,61548544,54,257,0
61554690,61554690,54,257,0
61560833,61560833,54,257,0
61567762,61567763,54,257,0
61573903,61573904,54,257,0
61580047,61580047,54,259,0
61586376,61586376,54,259,0
61592520,61592520,54,259,0
61598658,61598659,54,258,0
61604798,61604799,54,258,0
61610943,61610943,54,258,0
61618102,61618103,54,258,0
61624241,61624242,54,258,0
61630386,61630387,54,258,0
61636525,61636526,54,258,0
61642666,61642667,54,258,0
61649543,61649544,54,258,0
61655683,61655683,54,258,0
