t1,t2,command,measured,zero
127250380,127250380,48,254,0
127256528,127256529,48,254,0
127262677,127262678,48,254,0
127269542,127269543,48,255,0
127275692,127275693,48,255,0
127281844,127281844,48,256,0
127288139,127288139,48,256,0
127294288,127294288,48,256,0
127300434,127300435,48,257,0
127306589,127306589,48,257,0
127312737,127312737,48,256,0
127320056,127320057,48,256,0
127326208,127326209,48,256,0
127332355,127332356,48,257,0
127338505,127338506,48,257,0
127344659,127344659,48,257,0
127351558,127351558,48,256,0
127357705,127357705,48,256,0
127363858,127363859,48,256,0
127370141,127370141,48,256,0
127376309,127376310,48,256,0
127382460,127382461,48,256,0
127388612,127388613,48,256,0
127394762,127394763,48,254,0
127401951,127401951,48,254,0
127408099,127408100,48,254,0
127414247,127414247,48,255,0
127420396,127420396,48,255,0
127426548,127426548,48,255,0
127433436,127433437,48,255,0
127439584,127439584,48,255,0
127445736,127445736,48,253,0
127452173,127452174,48,253,0
127458320,127458320,48,253,0
127464474,127464475,48,252,0
127470624,127470625,48,252,0
127476777,127476777,48,254,0
127484038,127484039,48,254,0
127490186,127490187,48,254,0
127496334,127496335,48,255,0
127502484,127502484,48,255,0
127508635,127508635,48,255,0
127515510,127515510,48,255,0
127521660,127521661,48,255,0
127527810,127527811,48,255,0
127534089,127534090,48,255,0
127540237,127540237,48,255,0
127546386,127546387,48,253,0
127552532,127552533,48,253,0
127558680,127558681,48,252,0
127565934,127565935,48,252,0
127572085,127572086,48,252,0
127578235,127578236,48,252,0
127584387,127584388,48,252,0
127590535,127590536,48,254,0
127597742,127597742,48,254,0
127603893,127603893,48,254,0
127610040,127610040,48,253,0
127616190,127616190,48,253,0
127622338,127622339,48,253,0
127629303,127629303,48,250,0
127635452,127635452,48,250,0
127641603,127641604,48,253,0
127648002,127648003,48,253,0
127654151,127654151,48,253,0
127660299,127660299,48,254,0
127666449,127666449,48,254,0
127672596,127672597,48,256,0
127679811,127679811,48,256,0
127685959,127685960,48,256,0
127692108,127692109,48,256,0
127698256,127698257,48,256,0
127704406,127704407,48,256,0
127711237,127711237,48,256,0
127717384,127717385,48,256,0
127723539,127723540,48,256,0
127729811,127729811,48,256,0
127735961,127735961,48,256,0
127742113,127742114,48,254,0
127748259,127748260,48,254,0
127754405,127754406,48,255,0
127761698,127761698,48,255,0
127767845,127767846,48,255,0
127773994,127773995,48,256,0
127780145,127780146,48,256,0
127786297,127786297,48,256,0
127793379,127793381,48,256,0
127799531,127799532,48,256,0
127805686,127805686,48,257,0
127811838,127811838,48,257,0
127817985,127817986,48,257,0
127824957,127824957,48,257,0
127831107,127831107,48,257,0
127837256,127837257,48,256,0
127843545,127843546,48,256,0
127849696,127849697,48,256,0
127855845,127855846,48,256,0
127861998,127861998,48,256,0
127868147,127868148,48,256,0
127875423,127875424,48,256,0
127881574,127881574,48,256,0
127887723,127887724,48,256,0
127893873,127893873,48,256,0
127900022,127900023,48,256,0
127906955,127906956,48,257,0
127913103,127913104,48,257,0
127919254,127919254,48,257,0
127925576,127925577,48,257,0
127931724,127931725,48,257,0
127937873,127937873,48,256,0
127944026,127944027,48,256,0
127950180,127950180,48,256,0
127957406,127957407,48,256,0
127963559,127963560,48,256,0
127969708,127969709,48,256,0
127975860,127975860,48,256,0
127982015,127982015,48,256,0
127988891,127988891,48,257,0
127995043,127995044,48,257,0
128001195,128001195,48,256,0
128007561,128007562,48,256,0
128013735,128013735,48,256,0
128019886,128019886,48,256,0
128026039,128026039,48,256,0
128032189,128032190,48,257,0
128039396,128039396,48,257,0
128045547,128045547,48,257,0
128051698,128051699,48,257,0
128057846,128057846,48,257,0
128063998,128063998,48,257,0
128071085,128071086,48,257,0
128077233,128077233,48,257,0
128083385,128083385,48,257,0
128089534,128089534,48,257,0
128095682,128095683,48,257,0
128102624,128102624,48,257,0
128108772,128108773,48,257,0
128114920,128114921,48,257,0
128121277,128121277,48,257,0
128127448,128127448,48,257,0
128133599,128133599,48,256,0
128139746,128139746,48,256,0
128145897,128145898,48,257,0
128153059,128153059,48,257,0
128159208,128159208,48,257,0
128165358,128165359,48,257,0
128171510,128171510,48,257,0
128177659,128177659,48,257,0
128184534,128184535,48,259,0
128190685,128190686,48,259,0
128196838,128196839,48,258,0
128203116,128203116,48,258,0
128209265,128209265,48,258,0
128215414,128215415,48,257,0
128221568,128221569,48,257,0
128227717,128227718,48,257,0
128235038,128235039,48,257,0
128241191,128241192,48,257,0
128247338,128247339,48,257,0
128253487,128253488,48,257,0
128259638,128259638,48,257,0
128266729,128266729,48,257,0
128272883,128272883,48,257,0
128279034,128279034,48,257,0
128285187,128285188,48,257,0
128291334,128291334,48,257,0
128298164,128298164,48,256,0
128304317,128304317,48,256,0
128310468,128310469,48,256,0
128316859,128316859,48,256,0
128323009,128323009,48,256,0
128329160,128329160,48,257,0
128335308,128335309,48,257,0
128341458,128341459,48,256,0
128348761,128348762,48,256,0
128354911,128354911,48,256,0
128361061,128361062,48,256,0
128367212,128367213,48,256,0
128373359,128373360,48,256,0
128380176,128380176,48,256,0
128386325,128386325,48,256,0
128392474,128392475,48,257,0
128398811,128398811,48,257,0
128404967,128404968,48,257,0
128411118,128411119,48,256,0
128417268,128417268,48,256,0
128423420,128423421,48,256,0
128430521,128430521,48,256,0
128436669,128436670,48,256,0
128442821,128442821,48,257,0
128448973,128448974,48,257,0
128455123,128455123,48,257,0
128462371,128462372,48,257,0
128468523,128468524,48,257,0
128474672,128474673,48,256,0
128480821,128480821,48,256,0
128486972,128486973,48,256,0
128493785,128493785,48,257,0
128499934,128499935,48,257,0
128506085,128506085,48,256,0
128512422,128512422,48,256,0
128518604,128518604,48,256,0
128524756,128524757,48,256,0
128530904,128530905,48,256,0
128537053,128537054,48,256,0
128544319,128544320,48,256,0
128550468,128550469,48,256,0
128556616,128556616,48,256,0
128562766,128562767,48,256,0
128568915,128568916,48,256,0
128576249,128576249,48,256,0
128582398,128582399,48,256,0
128588550,128588550,48,257,0
128594700,128594700,48,257,0
128600849,128600849,48,257,0
128607667,128607668,48,256,0
128613816,128613817,48,256,0
128619969,128619970,48,257,0
128626416,128626417,48,257,0
128632580,128632580,48,257,0
128638730,128638731,48,257,0
128644884,128644884,48,257,0
128651036,128651036,48,257,0
128658283,128658283,48,257,0
128664433,128664434,48,257,0
128670582,128670583,48,257,0
128676734,128676734,48,257,0
128682885,128682885,48,257,0
128689854,128689854,48,256,0
128696002,128696002,48,256,0
128702152,128702153,48,256,0
128708501,128708502,48,256,0
128714650,128714650,48,256,0
128720800,128720800,48,256,0
128726950,128726951,48,256,0
128733098,128733099,48,257,0
128740348,128740349,48,257,0
128746499,128746500,48,257,0
128752645,128752646,48,257,0
128758797,128758798,48,257,0
128764953,128764954,48,257,0
128771751,128771751,48,257,0
128777900,128777901,48,257,0
128784056,128784057,48,257,0
128790410,128790411,48,257,0
128796560,128796561,48,257,0
128802712,128802712,48,256,0
128808861,128808862,48,256,0
128815013,128815014,48,256,0
128822295,128822295,48,256,0
128828447,128828448,48,256,0
128834597,128834598,48,257,0
128840747,128840748,48,257,0
128846899,128846901,49,257,0
128853700,128853700,49,257,0
128859849,128859850,49,257,0
128865999,128866000,49,257,0
128872286,128872286,49,257,0
128878464,128878464,49,257,0
128884618,128884619,49,257,0
128890769,128890770,49,257,0
128896919,128896919,49,257,0
128904110,128904111,49,257,0
128910261,128910262,49,257,0
128916407,128916407,49,257,0
128922557,128922557,49,257,0
128928706,128928706,49,257,0
128935503,128935503,49,256,0
128941654,128941654,49,256,0
128947802,128947803,49,256,0
128954166,128954167,49,256,0
128960316,128960317,49,256,0
128966467,128966468,49,256,0
128972615,128972616,49,256,0
128978765,128978765,49,257,0
128985958,128985959,49,257,0
128992109,128992110,49,257,0
128998258,128998258,49,256,0
129004411,129004412,49,256,0
129010563,129010563,49,256,0
129017376,129017376,49,256,0
129023529,129023530,49,256,0
129029679,129029679,49,256,0
129035996,129035997,49,256,0
129042150,129042151,49,256,0
129048299,129048300,49,257,0
129054448,129054449,49,257,0
129060599,129060599,49,256,0
129067818,129067818,49,256,0
129073968,129073968,49,256,0
129080119,129080120,49,256,0
129086272,129086272,49,256,0
129092419,129092420,49,256,0
129099355,129099356,49,257,0
129105504,129105505,49,257,0
129111651,129111652,49,256,0
129118037,129118038,49,256,0
129124189,129124190,49,256,0
129130338,129130339,49,256,0
129136488,129136488,49,256,0
129142638,129142639,49,257,0
129149919,129149920,49,257,0
129156071,129156071,49,257,0
129162221,129162222,49,256,0
129168371,129168371,49,256,0
129174520,129174521,49,256,0
129181453,129181453,49,256,0
129187601,129187602,49,256,0
129193752,129193752,49,256,0
129200054,129200055,49,256,0
129206203,129206203,49,256,0
129212349,129212350,49,256,0
129218500,129218500,49,256,0
129224655,129224656,49,256,0
129231811,129231812,49,256,0
129237961,129237962,49,256,0
129244117,129244118,49,254,0
129250265,129250266,49,254,0
129256413,129256413,49,254,0
129263224,129263225,49,255,0
129269373,129269374,49,255,0
129275526,129275527,49,256,0
129281798,129281799,49,256,0
129287945,129287945,49,256,0
129294095,129294096,49,257,0
129300245,129300246,49,257,0
129306395,129306395,49,256,0
129313613,129313614,49,256,0
129319761,129319761,49,256,0
129325910,129325911,49,256,0
129332059,129332060,49,256,0
129338205,129338206,49,256,0
129345038,129345039,49,257,0
129351185,129351186,49,257,0
129357328,129357329,49,254,0
129363721,129363721,49,254,0
129369867,129369868,49,254,0
129376014,129376015,49,255,0
129382166,129382167,49,255,0
129388311,129388312,49,253,0
129395485,129395486,49,253,0
129401639,129401640,49,253,0
129407785,129407786,49,254,0
129413934,129413934,49,254,0
129420083,129420084,49,254,0
129426934,129426935,49,253,0
129433083,129433084,49,253,0
129439233,129439233,49,254,0
129445587,129445587,49,254,0
129451733,129451734,49,254,0
129457879,129457879,49,253,0
129464031,129464031,49,253,0
129470181,129470182,49,252,0
129477522,129477522,49,252,0
129483674,129483674,49,252,0
129489823,129489824,49,254,0
129495970,129495971,49,254,0
129502121,129502121,49,254,0
129509049,129509049,49,255,0
129515196,129515196,49,255,0
129521341,129521342,49,256,0
129527641,129527641,49,256,0
129533790,129533791,49,256,0
129539938,129539939,49,256,0
129546088,129546088,49,256,0
129552234,129552235,49,256,0
129559472,129559472,49,256,0
129565620,129565621,49,256,0
129571770,129571770,49,256,0
129577920,129577920,49,256,0
129584073,129584073,49,256,0
129590865,129590866,49,256,0
129597015,129597015,49,256,0
129603167,129603168,49,256,0
129609469,129609469,49,256,0
129615620,129615620,49,256,0
129621770,129621770,49,256,0
129627916,129627917,49,256,0
129634066,129634066,49,257,0
129641171,129641171,49,257,0
129647316,129647317,49,257,0
129653463,129653463,49,256,0
129659612,129659612,49,256,0
129665763,129665763,49,256,0
129673030,129673031,49,256,0
129679182,129679183,49,256,0
129685329,129685330,49,256,0
129691480,129691480,49,256,0
129697626,129697627,49,256,0
129704445,129704445,49,257,0
129710593,129710593,49,257,0
129716747,129716747,49,257,0
129723023,129723024,49,257,0
129729172,129729173,49,257,0
129735319,129735320,49,256,0
129741470,129741471,49,256,0
129747618,129747618,49,257,0
129754822,129754823,49,257,0
129760968,129760969,49,257,0
129767117,129767118,49,256,0
129773263,129773263,49,256,0
129779408,129779408,49,256,0
129786304,129786305,49,256,0
129792454,129792455,49,256,0
129798604,129798604,49,257,0
129804914,129804915,49,257,0
129811068,129811069,49,257,0
129817218,129817218,49,257,0
129823365,129823365,49,257,0
129829518,129829519,49,256,0
129836708,129836708,49,256,0
129842858,129842859,49,256,0
129849009,129849010,49,256,0
129855159,129855160,49,256,0
129861307,129861307,49,256,0
129868201,129868202,49,256,0
129874349,129874350,49,256,0
129880497,129880498,49,256,0
129886877,129886878,49,256,0
129893026,129893027,49,256,0
129899178,129899178,49,257,0
129905323,129905323,49,257,0
129911470,129911471,49,256,0
129918625,129918625,49,256,0
129924781,129924781,49,256,0
129930929,129930929,49,257,0
129937076,129937076,49,257,0
129943226,129943227,49,257,0
129950158,129950159,49,257,0
129956302,129956303,49,257,0
129962451,129962452,49,256,0
129968797,129968797,49,256,0
129974942,129974943,49,256,0
129981091,129981091,49,256,0
129987239,129987240,49,256,0
129993386,129993386,49,257,0
130000695,130000695,49,257,0
130006843,130006843,49,257,0
130012988,130012988,49,256,0
130019135,130019136,49,256,0
130025286,130025286,49,256,0
130032100,130032101,49,257,0
130038246,130038246,49,257,0
130044397,130044398,49,256,0
130050741,130050741,49,256,0
130056887,130056888,49,256,0
130063037,130063037,49,256,0
130069184,130069184,49,256,0
130075330,130075331,49,257,0
130082572,130082573,49,257,0
130088722,130088722,49,257,0
130094871,130094872,49,257,0
130101018,130101018,49,257,0
130107168,130107168,49,257,0
130113984,130113985,49,257,0
130120131,130120132,49,257,0
130126279,130126280,49,257,0
130132686,130132687,49,257,0
130138844,130138844,49,257,0
130144996,130144997,49,257,0
130151141,130151141,49,257,0
130157285,130157286,49,259,0
130164483,130164484,49,259,0
130170630,130170631,49,259,0
130176775,130176776,49,258,0
130182923,130182924,49,258,0
130189071,130189072,49,258,0
130195887,130195887,49,259,0
130202040,130202041,49,259,0
130208187,130208188,49,258,0
130214524,130214524,49,258,0
130220672,130220673,49,258,0
130226823,130226823,49,258,0
130232969,130232970,49,258,0
130239119,130239119,49,258,0
130246455,130246455,49,258,0
130252601,130252601,49,258,0
130258747,130258748,49,258,0
130264898,130264898,49,258,0
130271047,130271047,49,258,0
130277867,130277867,49,258,0
130284018,130284019,49,258,0
130290166,130290167,49,258,0
130296559,130296559,49,258,0
130302710,130302711,49,258,0
130308858,130308859,49,259,0
130315006,130315007,49,259,0
130321155,130321156,49,258,0
130328399,130328400,49,258,0
130334546,130334546,49,258,0
130340694,130340694,49,259,0
130346845,130346845,49,259,0
130352991,130352991,49,259,0
130359883,130359883,49,258,0
130366031,130366032,49,258,0
130372178,130372179,49,258,0
130378511,130378511,49,258,0
130384662,130384663,49,258,0
130390812,130390812,49,259,0
130396959,130396959,49,259,0
130403111,130403111,49,258,0
130410341,130410341,49,258,0
130416491,130416491,49,258,0
130422640,130422640,49,258,0
130428784,130428785,49,258,0
130434933,130434934,49,258,0
130441804,130441804,49,258,0
130447947,130447948,49,258,0
130454095,130454095,49,258,0
130460501,130460502,49,258,0
130466655,130466656,49,258,0
130472803,130472803,49,258,0
130478949,130478949,49,258,0
130485103,130485103,49,258,0
130492343,130492344,49,258,0
130498491,130498491,49,258,0
130504642,130504642,49,258,0
130510788,130510789,49,258,0
130516931,130516932,49,258,0
130523898,130523898,49,258,0
130530045,130530046,49,258,0
130536194,130536194,49,258,0
130542531,130542531,49,258,0
130548718,130548719,49,258,0
130554864,130554865,49,259,0
130561012,130561013,49,259,0
130567160,130567161,49,258,0
130574350,130574351,49,258,0
130580502,130580503,49,258,0
130586651,130586651,49,259,0
130592798,130592798,49,259,0
130598950,130598950,49,258,0
130606207,130606208,49,258,0
130612355,130612356,49,258,0
130618504,130618505,49,259,0
130624658,130624658,49,259,0
130630807,130630808,49,259,0
130637717,130637717,49,261,0
130643867,130643868,49,261,0
130650017,130650018,49,259,0
130656403,130656404,49,259,0
130662555,130662555,49,259,0
130668705,130668706,49,260,0
130674852,130674853,49,260,0
130680998,130680998,49,259,0
130688263,130688263,49,259,0
130694408,130694409,49,259,0
130700553,130700554,49,260,0
130706702,130706703,49,260,0
130712849,130712850,49,260,0
130719777,130719777,49,258,0
130725924,130725925,49,258,0
130732070,130732071,49,261,0
130738475,130738476,49,261,0
130744625,130744626,49,261,0
130750772,130750773,49,259,0
130756919,130756920,49,259,0
130763068,130763069,49,258,0
130770352,130770353,49,258,0
130776500,130776500,49,258,0
130782649,130782649,49,259,0
130788798,130788798,49,259,0
130794949,130794950,49,259,0
130801766,130801767,49,260,0
130807914,130807914,49,260,0
130814061,130814062,49,260,0
130820466,130820467,49,260,0
130826615,130826615,49,260,0
130832760,130832760,49,260,0
130838907,130838907,49,260,0
130845060,130845061,49,260,0
130852220,130852220,49,260,0
130858365,130858366,49,260,0
130864519,130864520,49,260,0
130870667,130870668,49,260,0
130876815,130876816,49,260,0
130883787,130883787,49,260,0
130889936,130889936,49,260,0
130896087,130896088,49,260,0
130902378,130902378,49,260,0
130908556,130908556,49,260,0
130914704,130914704,49,260,0
130920852,130920853,49,260,0
130927000,130927001,49,260,0
130934222,130934222,49,260,0
130940368,130940368,49,260,0
130946515,130946516,49,259,0
130952662,130952663,49,259,0
130958809,130958810,49,259,0
130965739,130965740,49,258,0
130971888,130971889,49,258,0
130978034,130978035,49,258,0
130984420,130984421,49,258,0
130990600,130990601,49,258,0
130996746,130996746,49,258,0
131002897,131002897,49,258,0
131009048,131009048,49,259,0
131016273,131016274,49,259,0
131022424,131022424,49,259,0
131028573,131028573,49,260,0
131034724,131034725,49,260,0
131040873,131040873,49,260,0
131047800,131047800,49,259,0
131053950,131053951,49,259,0
131060100,131060101,49,260,0
131066437,131066437,49,260,0
131072586,131072587,49,260,0
131078736,131078737,49,259,0
131084887,131084888,49,259,0
131091038,131091038,49,258,0
131098318,131098319,49,258,0
131104470,131104470,49,258,0
131110616,131110617,49,259,0
131116766,131116767,49,259,0
131122915,131122916,49,259,0
131129796,131129796,49,258,0
131135945,131135945,49,258,0
131142095,131142096,49,259,0
131148524,131148524,49,259,0
131154672,131154673,49,259,0
131160821,131160822,49,260,0
131166973,131166974,49,260,0
131173123,131173124,49,259,0
131180341,131180341,49,259,0
131186491,131186491,49,259,0
131192638,131192638,49,258,0
131198786,131198786,49,258,0
131204939,131204940,49,258,0
131211775,131211776,49,258,0
131217922,131217923,49,258,0
131224074,131224074,49,258,0
131230459,131230460,49,258,0
131236607,131236608,49,258,0
131242758,131242758,49,258,0
131248907,131248908,49,258,0
131255057,131255058,49,258,0
131262232,131262232,49,258,0
131268379,131268379,49,258,0
131274527,131274528,49,258,0
131280676,131280676,49,258,0
131286826,131286827,49,258,0
131293762,131293762,49,258,0
131299908,131299908,49,258,0
131306056,131306056,49,258,0
131312420,131312420,49,258,0
131318569,131318570,49,258,0
131324721,131324722,49,258,0
131330869,131330869,49,258,0
131337019,131337019,49,258,0
131344303,131344303,49,258,0
131350452,131350453,49,258,0
131356600,131356600,49,258,0
131362750,131362751,49,258,0
131368899,131368901,50,258,0
131375865,131375866,50,258,0
131382017,131382017,50,258,0
131388164,131388164,50,258,0
131394466,131394466,50,258,0
131400659,131400660,50,258,0
131406813,131406814,50,258,0
131412965,131412966,50,258,0
131419118,131419119,50,259,0
131426390,131426391,50,259,0
131432569,131432570,50,259,0
131438723,131438724,50,260,0
131444881,131444881,50,260,0
131451033,131451034,50,259,0
131458316,131458316,50,259,0
131464470,131464470,50,259,0
131470621,131470621,50,258,0
131476770,131476771,50,258,0
131482920,131482921,50,258,0
131489859,131489859,50,259,0
131496013,131496014,50,259,0
131502170,131502170,50,258,0
131508424,131508425,50,258,0
131514574,131514575,50,258,0
131520724,131520725,50,258,0
131526875,131526875,50,258,0
131533023,131533024,50,258,0
131540198,131540199,50,258,0
131546346,131546347,50,258,0
131552494,131552495,50,259,0
131558646,131558647,50,259,0
131564801,131564802,50,259,0
131571784,131571784,50,260,0
131577935,131577936,50,260,0
131584091,131584091,50,260,0
131590434,131590434,50,260,0
131596584,131596585,50,260,0
131602736,131602736,50,259,0
131608887,131608888,50,259,0
131615040,131615040,50,260,0
131622252,131622252,50,260,0
131628402,131628402,50,260,0
131634553,131634553,50,262,0
131640707,131640707,50,262,0
131646858,131646858,50,262,0
131653721,131653721,50,261,0
131659870,131659871,50,261,0
131666023,131666024,50,261,0
131672406,131672406,50,261,0
131678555,131678556,50,261,0
131684707,131684708,50,261,0
131690858,131690859,50,261,0
131697007,131697008,50,261,0
131704178,131704179,50,261,0
131710323,131710324,50,261,0
131716471,131716471,50,261,0
131722620,131722620,50,261,0
131728770,131728770,50,261,0
131735649,131735650,50,259,0
131741801,131741801,50,259,0
131747951,131747951,50,260,0
131754341,131754341,50,260,0
131760491,131760492,50,260,0
131766641,131766642,50,259,0
131772790,131772790,50,259,0
131778940,131778940,50,260,0
131786225,131786226,50,260,0
131792372,131792373,50,260,0
131798524,131798524,50,260,0
131804680,131804681,50,260,0
131810830,131810831,50,260,0
131817716,131817716,50,262,0
131823872,131823873,50,262,0
131830024,131830024,50,263,0
131836459,131836459,50,263,0
131842612,131842613,50,263,0
131848762,131848763,50,260,0
131854914,131854914,50,260,0
131861067,131861067,50,260,0
131868312,131868312,50,260,0
131874463,131874463,50,260,0
131880613,131880614,50,260,0
131886766,131886767,50,260,0
131892917,131892918,50,260,0
131899798,131899799,50,260,0
131905950,131905950,50,260,0
131912099,131912100,50,260,0
131918445,131918446,50,260,0
131924632,131924632,50,260,0
131930782,131930783,50,260,0
131936932,131936933,50,260,0
131943082,131943083,50,260,0
131950327,131950327,50,260,0
131956479,131956480,50,260,0
131962627,131962628,50,260,0
131968778,131968778,50,260,0
131974929,131974929,50,260,0
131981875,131981876,50,259,0
131988026,131988026,50,259,0
131994176,131994176,50,260,0
132000492,132000493,50,260,0
132006685,132006686,50,260,0
132012834,132012834,50,259,0
132018984,132018985,50,259,0
132025140,132025141,50,260,0
132032400,132032400,50,260,0
132038557,132038558,50,260,0
132044710,132044710,50,259,0
132050860,132050860,50,259,0
132057013,132057014,50,258,0
132064263,132064263,50,258,0
132070412,132070413,50,258,0
132076562,132076562,50,258,0
132082713,132082714,50,258,0
132088862,132088863,50,258,0
132095836,132095837,50,259,0
132101988,132101988,50,259,0
132108144,132108144,50,260,0
132114493,132114494,50,260,0
132120643,132120644,50,260,0
132126795,132126795,50,259,0
132132944,132132944,50,259,0
132139093,132139093,50,258,0
132146351,132146352,50,258,0
132152500,132152500,50,258,0
132158650,132158651,50,258,0
132164804,132164805,50,258,0
132170953,132170954,50,258,0
132177932,132177933,50,255,0
132184088,132184089,50,255,0
132190237,132190237,50,253,0
132196596,132196597,50,253,0
132202768,132202768,50,253,0
132208920,132208920,50,255,0
132215070,132215071,50,255,0
132221221,132221222,50,256,0
132228447,132228447,50,256,0
132234598,132234599,50,256,0
132240753,132240753,50,258,0
132246908,132246909,50,258,0
132253057,132253058,50,258,0
132259931,132259932,50,258,0
132266079,132266080,50,258,0
132272227,132272228,50,258,0
132278635,132278636,50,258,0
132284791,132284792,50,258,0
132290941,132290942,50,258,0
132297092,132297093,50,258,0
132303241,132303241,50,258,0
132310570,132310571,50,258,0
132316720,132316721,50,258,0
132322872,132322872,50,259,0
132329023,132329023,50,259,0
132335172,132335172,50,259,0
132341989,132341990,50,260,0
132348140,132348140,50,260,0
132354287,132354288,50,259,0
132360643,132360644,50,259,0
132366796,132366797,50,259,0
132372946,132372946,50,261,0
132379097,132379098,50,261,0
132385249,132385250,50,261,0
132392439,132392439,50,261,0
132398590,132398591,50,261,0
132404747,132404747,50,259,0
132410898,132410898,50,259,0
132417051,132417052,50,259,0
132423935,132423935,50,257,0
132430087,132430088,50,257,0
132436239,132436240,50,259,0
132442556,132442557,50,259,0
132448708,132448708,50,259,0
132454860,132454860,50,258,0
132461010,132461010,50,258,0
132467160,132467161,50,259,0
132474486,132474486,50,259,0
132480637,132480637,50,259,0
132486788,132486789,50,260,0
132492939,132492939,50,260,0
132499089,132499090,50,260,0
132506028,132506029,50,260,0
132512178,132512179,50,260,0
132518327,132518327,50,259,0
132524665,132524666,50,259,0
132530811,132530812,50,259,0
132536962,132536962,50,260,0
132543113,132543114,50,260,0
132549260,132549261,50,260,0
