20,-0.35,0
40,-0.09,0
60,-0.09,0
80,-0.09,0
100,-0.26,0
120,-0.35,0
140,-0.09,0
160,-0.09,0
180,-0.09,0
200,0.09,0
220,-0.26,0
240,-0.09,0
260,-0.09,0
280,-0.18,0
300,-0.26,0
320,-0.09
340,-0.09,0
360,-0.09,0
380,-0.09,0
400,-0.26,0
420,-0.09,0
440,-0.09,0
460,-0.35,0
480,-0.09,0
500,-0.09,0
520,-0.09,0
540,-0.09,0
560,-0.18,0
580,-0.09,0
600,-0.09,0
620,-0.09,0
640,0.00,0
660,-0.09,0
680,0.00,0
700,0.00,0
720,0.00,0
740,0.00,0
760,0.00,0
780,0.09,0
800,0.26,0
820,0.00,0
840,0.09,0
860,0.26,0
880,0.18,0
900,0.26,0
920,0.00,0
940,0.09,0
960,0.26,0
980,0.18,0
1000,0.00,0
1020,0.00,0
1040,-0.09,0
1060,0.00,0
1080,0.26,0
1100,-0.09,0
1120,0.18,0
1140,0.00,0
1160,0.09,0
1180,0.26,0
1200,0.53,0
1220,0.62,0
1240,0.62,0
1260,0.97,0
1280,0.97,0
1300,1.14,0
1320,1.14,0
1340,1.32,0
1340,1.14,0
1340,1.41,0
20,0.26,0
40,-0.09,0
60,0.09,0
80,0.00,0
100,-0.09,0
120,0.00,0
140,-0.09,0
160,-0.09
180,-0.09,0
200,0.09,0
220,0.00,0
240,0.18,0
260,0.00,0
280,0.18,0
300,0.18,0
320,0.26,0
340,0.00,0
360,0.26,0
380,0.26,0
400,0.00,0
420,0.26,0
440,0.00,0
460,0.00,0
480,0.35,0
500,0.26,0
520,0.26,0
540,0.26,0
560,0.35,0
580,0.35,0
600,0.26,0
620,0.44,0
640,0.35
660,0.35,0
680,0.26,0
700,0.35,0
720,0.00,0
740,0.26,0
760,0.26,0
780,0.26
800,0.26,0
820,0.26,0
840,0.26,0
860,0.35,0
880,0.35,0
900,0.26,0
920,0.26,0
940,0.00,0
960,0.26,0
980,0.26,0
1000,0.26
1020,0.35,0
1040,0.26,0
