t1,t2,command,measured
102341468,102341468,54,278
102344217,102344218,54,278
102346963,102346963,54,278
102350523,102350524,54,277
102353273,102353274,54,277
102356021,102356022,54,277
102358775,102358776,54,277
102361519,102361519,54,277
102364270,102364270,54,277
102367703,102367704,54,278
102370458,102370459,54,278
102373207,102373207,54,278
102375960,102375961,54,278
102378706,102378707,54,278
102381451,102381451,54,278
102384879,102384880,54,279
102387628,102387628,54,279
102390383,102390384,54,279
102393126,102393127,54,279
102395876,102395876,54,279
102398623,102398624,54,279
102402146,102402147,54,279
102404895,102404896,54,279
102407651,102407652,54,279
102410399,102410400,54,279
102413143,102413144,54,279
102415896,102415897,54,279
102419384,102419384,54,279
102422140,102422140,54,279
102424887,102424888,54,279
102427643,102427644,54,279
102430390,102430390,54,279
102433144,102433144,54,279
102436719,102436720,54,279
102439474,102439474,54,279
102442224,102442224,54,279
102444969,102444970,54,279
102447724,102447724,54,279
102450476,102450476,54,279
102454039,102454039,54,279
102456784,102456785,54,279
102459541,102459542,54,279
102462290,102462290,54,279
102465042,102465043,54,279
102467792,102467793,54,279
102471229,102471229,54,279
102473973,102473973,54,279
102476721,102476721,54,279
102479475,102479476,54,279
102482223,102482223,54,279
102484976,102484976,54,279
102488458,102488459,54,279
102491212,102491213,54,279
102493959,102493959,54,279
102496709,102496709,54,279
102499456,102499456,54,279
102502208,102502208,54,279
102505773,102505774,54,278
102508522,102508522,54,278
102511270,102511271,54,278
102514017,102514017,54,278
102516772,102516772,54,278
102519518,102519518,54,278
102523058,102523058,54,279
102525809,102525810,54,279
102528560,102528560,54,279
102531307,102531308,54,279
102534055,102534056,54,279
102536802,102536803,54,279
102540271,102540271,54,279
102543024,102543025,54,279
102545774,102545775,54,279
102548525,102548526,54,279
102551275,102551275,54,279
102554028,102554029,54,279
102557477,102557477,54,279
102560229,102560230,54,279
102562973,102562973,54,279
102565725,102565726,54,279
102568481,102568481,54,279
102571229,102571229,54,279
102574694,102574694,54,279
102577439,102577439,54,279
102580190,102580190,54,279
102582934,102582935,54,279
102585691,102585691,54,279
102588440,102588441,54,279
102591864,102591865,54,279
102594611,102594611,54,279
102597357,102597357,54,279
102600110,102600111,54,279
102602857,102602858,54,279
102605617,102605617,54,279
102609035,102609035,54,279
102611783,102611784,54,279
102614529,102614530,54,279
102617285,102617286,54,279
102620030,102620031,54,279
102622781,102622781,54,279
102626325,102626326,54,279
102629068,102629069,54,279
102631823,102631823,54,279
102634573,102634574,54,279
102637330,102637331,54,279
102640073,102640073,54,279
102643648,102643649,54,279
102646392,102646392,54,279
102649143,102649144,54,279
102651890,102651890,54,279
102654642,102654643,54,279
102657389,102657389,54,279
102660963,102660963,54,279
102663716,102663716,54,279
102666462,102666463,54,279
102669215,102669215,54,279
102671962,102671962,54,279
102674719,102674720,54,279
102678195,102678196,54,279
102680946,102680946,54,279
102683693,102683694,54,279
102686447,102686447,54,279
102689195,102689195,54,279
102691941,102691941,54,279
102695442,102695443,54,279
102698188,102698189,54,279
102700944,102700944,54,279
102703690,102703690,54,279
102706443,102706443,54,279
102709190,102709191,54,279
102712710,102712711,54,279
102715456,102715457,54,279
102718203,102718204,54,279
102720958,102720958,54,279
102723706,102723706,54,279
102726461,102726461,54,279
102729978,102729979,54,279
102732729,102732729,54,279
102735478,102735478,54,279
102738229,102738229,54,279
102740977,102740977,54,279
102743729,102743729,54,279
102747251,102747251,54,279
102749995,102749996,54,279
102752747,102752748,54,279
102755495,102755495,54,279
102758250,102758251,54,279
102760996,102760997,54,279
102764425,102764426,54,279
102767171,102767171,54,279
102769922,102769922,54,279
102772666,102772666,54,279
102775419,102775420,54,279
102778163,102778164,54,279
102781670,102781670,54,279
102784425,102784426,54,279
102787169,102787170,54,279
102789920,102789921,54,279
102792668,102792668,54,279
102795416,102795416,54,279
102798829,102798829,54,279
102801583,102801584,54,279
102804331,102804331,54,279
102807082,102807083,54,279
102809828,102809828,54,279
102812574,102812575,54,279
102816103,102816104,54,279
102818851,102818852,54,279
102821603,102821604,54,279
102824351,102824352,54,279
102827102,102827103,54,279
102829845,102829846,54,279
102833276,102833277,54,279
102836026,102836026,54,279
102838778,102838779,54,279
102841527,102841528,54,279
102844275,102844275,54,279
102847027,102847027,54,279
102850445,102850446,54,279
102853197,102853198,54,279
102855944,102855945,54,279
102858698,102858699,54,279
102861444,102861445,54,279
102864193,102864193,54,279
102867771,102867771,54,279
102870527,102870528,54,279
102873279,102873280,54,279
102876029,102876029,54,279
102878784,102878784,54,279
102881534,102881534,54,279
102885087,102885088,54,279
102887831,102887832,54,279
102890588,102890588,54,279
102893338,102893338,54,279
102896087,102896088,54,279
102898834,102898835,54,279
102902376,102902376,54,279
102905127,102905128,54,279
102907873,102907873,54,279
102910627,102910628,54,279
102913371,102913372,54,279
102916123,102916123,54,279
102919692,102919692,54,279
102922446,102922447,54,279
102925192,102925192,54,279
102927944,102927945,54,279
102930690,102930691,54,279
102933438,102933439,54,279
102937027,102937027,54,279
102939773,102939773,54,279
102942528,102942529,54,279
102945273,102945273,54,279
102948025,102948026,54,279
102950774,102950774,54,279
102954301,102954301,54,279
102957044,102957045,54,279
102959798,102959798,54,279
102962542,102962542,54,279
102965283,102965283,54,279
102968035,102968036,54,279
102971462,102971462,54,279
102974216,102974216,54,279
102976962,102976963,54,279
102979715,102979716,54,279
102982466,102982466,54,279
102985219,102985219,54,279
102988701,102988701,54,279
102991453,102991453,54,279
102994197,102994197,54,279
102996934,102996934,54,279
102999687,102999688,54,279
103002434,103002435,54,279
103005938,103005939,54,279
103008690,103008690,54,279
103011443,103011443,54,279
103014191,103014192,54,279
103016944,103016945,54,279
103019693,103019693,54,279
103023278,103023279,54,279
103026027,103026027,54,279
103028770,103028771,54,279
103031520,103031520,54,279
103034266,103034267,54,279
103037019,103037019,54,279
103040515,103040516,54,279
103043271,103043272,54,279
103046015,103046016,54,279
103048765,103048766,54,279
103051514,103051514,54,279
103054263,103054263,54,279
103057827,103057828,54,279
103060573,103060574,54,279
103063323,103063323,54,279
103066067,103066068,54,279
103068816,103068817,54,279
103071564,103071565,54,279
103075083,103075084,54,279
103077828,103077828,54,279
103080584,103080584,54,279
103083332,103083332,54,279
103086074,103086075,54,279
103088826,103088826,54,279
103092363,103092363,54,279
103095111,103095112,54,279
103097854,103097855,54,279
103100606,103100607,54,279
103103353,103103354,54,279
103106099,103106100,54,279
103109642,103109642,54,279
103112395,103112395,54,279
103115139,103115139,54,279
103117884,103117885,54,279
103120638,103120639,54,279
103123383,103123383,54,279
103126960,103126960,54,279
103129703,103129704,54,279
103132455,103132456,54,279
103135199,103135200,54,279
103137949,103137950,54,279
103140698,103140698,54,279
103144156,103144157,54,278
103146900,103146900,54,278
103149645,103149646,54,278
103152400,103152400,54,278
103155148,103155149,54,278
103157902,103157903,54,278
103161390,103161390,54,279
103164141,103164141,54,279
103166887,103166887,54,279
103169635,103169635,54,279
103172381,103172381,54,279
103175133,103175133,54,279
103178703,103178704,54,279
103181451,103181452,54,279
103184203,103184203,54,279
103186949,103186949,54,279
103189700,103189701,54,279
103192447,103192448,54,279
103195968,103195969,54,279
103198715,103198716,54,279
103201471,103201472,54,279
103204218,103204219,54,279
103206971,103206971,54,279
103209716,103209717,54,279
103213138,103213138,54,279
103215894,103215894,54,279
103218643,103218644,54,279
103221392,103221392,54,279
103224137,103224138,54,279
103226888,103226889,54,279
103230334,103230334,54,279
103233087,103233087,54,279
103235836,103235836,54,279
103238587,103238588,54,279
103241338,103241339,54,279
103244085,103244086,54,279
103247604,103247605,54,279
103250356,103250356,54,279
103253110,103253110,54,279
103255857,103255858,54,279
103258609,103258610,54,279
103261355,103261355,54,279
103264905,103264905,54,278
103267654,103267654,54,278
103270402,103270402,54,278
103273155,103273156,54,278
103275903,103275903,54,278
103278651,103278652,54,278
103282182,103282183,54,279
103284935,103284935,54,279
103287683,103287684,54,279
103290442,103290443,54,279
103293190,103293190,54,279
103295942,103295943,54,279
103299373,103299373,54,278
103302121,103302122,54,278
103304873,103304874,54,278
103307622,103307622,54,278
103310375,103310375,54,278
103313119,103313120,54,278
103316657,103316657,54,279
103319404,103319405,54,279
103322156,103322156,54,279
103324905,103324905,54,279
103327658,103327658,54,279
103330404,103330404,54,279
103333890,103333891,54,279
103336640,103336641,54,279
103339385,103339385,54,279
103342136,103342136,54,279
103344881,103344882,54,279
103347635,103347635,54,279
103351157,103351157,54,279
103353909,103353910,54,279
103356657,103356658,54,279
103359414,103359415,54,279
103362158,103362159,54,279
103364902,103364903,54,279
103368326,103368327,54,279
103371072,103371072,54,279
103373825,103373826,54,279
103376571,103376571,54,279
103379321,103379322,54,279
103382065,103382066,54,279
103385563,103385563,54,279
103388308,103388308,54,279
103391059,103391060,54,279
103393804,103393804,54,279
103396552,103396552,54,279
103399305,103399306,54,279
103402834,103402834,54,279
103405586,103405587,54,279
103408334,103408334,54,279
103411083,103411083,54,279
103413828,103413829,54,279
103416580,103416581,54,279
103420164,103420165,54,279
103422917,103422917,54,279
103425672,103425673,54,279
103428418,103428418,54,279
103431171,103431172,54,279
103433921,103433922,54,279
103437438,103437438,54,279
103440185,103440186,54,279
103442938,103442939,54,279
103445688,103445689,54,279
103448441,103448441,54,279
103451188,103451188,54,279
103454739,103454740,54,279
103457495,103457496,54,279
103460243,103460244,54,279
103462998,103462999,54,279
103465748,103465748,54,279
103468504,103468505,54,279
103472060,103472061,54,279
103474812,103474813,54,279
103477559,103477560,54,279
103480311,103480311,54,279
103483057,103483058,54,279
103485807,103485808,54,279
103489271,103489271,54,279
103492020,103492020,54,279
103494769,103494770,54,279
103497514,103497515,54,279
103500266,103500267,54,279
103503012,103503013,54,279
103506556,103506557,54,279
103509305,103509306,54,279
103512055,103512056,54,279
103514797,103514797,54,279
103517544,103517544,54,279
103520295,103520295,54,279
103523713,103523713,54,279
103526468,103526468,54,279
103529212,103529213,54,279
103531965,103531966,54,279
103534713,103534714,54,279
103537467,103537468,54,279
103541002,103541002,54,279
103543752,103543753,54,279
103546496,103546496,54,279
103549240,103549240,54,279
103551993,103551994,54,279
103554738,103554739,54,279
103558296,103558297,54,279
103561041,103561042,54,279
103563791,103563791,54,279
103566536,103566537,54,279
103569292,103569293,54,279
103572037,103572038,54,279
103575515,103575515,54,279
103578258,103578259,54,279
103581003,103581003,54,279
103583753,103583754,54,279
103586500,103586501,54,279
103589250,103589251,54,279
103592810,103592810,54,279
103595561,103595562,54,279
103598310,103598310,54,279
103601064,103601065,54,279
103603810,103603811,54,279
103606560,103606561,54,279
103610018,103610018,54,279
103612763,103612764,54,279
103615518,103615518,54,279
103618267,103618267,54,279
103621018,103621019,54,279
103623767,103623767,54,279
103627321,103627322,54,279
103630068,103630069,54,279
103632822,103632823,54,279
103635574,103635575,54,279
103638322,103638322,54,279
103641077,103641077,54,279
103644639,103644640,54,279
103647391,103647391,54,279
103650137,103650137,54,279
103652889,103652890,54,279
103655640,103655641,54,279
103658394,103658395,54,279
103661873,103661874,54,279
103664630,103664631,54,279
103667381,103667381,54,279
103670128,103670129,54,279
103672882,103672882,54,279
103675632,103675633,54,279
103679167,103679167,54,279
103681911,103681911,54,279
103684669,103684669,54,279
103687419,103687419,54,279
103690172,103690172,54,279
103692920,103692920,54,279
103696472,103696472,54,279
103699218,103699218,54,279
103701968,103701968,54,279
103704726,103704726,54,279
103707477,103707478,54,279
103710231,103710232,54,279
103713714,103713715,54,278
103716466,103716467,54,278
103719214,103719214,54,278
103721966,103721967,54,278
103724718,103724719,54,278
103727469,103727469,54,278
103730967,103730968,54,277
103733712,103733712,54,277
103736465,103736466,54,277
103739212,103739212,54,277
103741964,103741965,54,277
103744712,103744713,54,277
103747462,103747462,54,278
103750791,103750792,54,278
103753548,103753548,54,278
103756296,103756297,54,278
103759048,103759048,54,278
103761790,103761791,54,278
103765325,103765325,54,279
103768078,103768078,54,279
103770822,103770823,54,279
103773574,103773575,54,279
103776321,103776322,54,279
103779068,103779069,54,279
103782589,103782589,54,279
103785340,103785341,54,279
103788090,103788090,54,279
103790843,103790843,54,279
103793590,103793591,54,279
103796334,103796335,54,279
103799813,103799814,54,279
103802564,103802564,54,279
103805316,103805317,54,279
103808064,103808064,54,279
103810817,103810818,54,279
103813562,103813562,54,279
103816995,103816996,54,279
103819740,103819741,54,279
103822489,103822489,54,279
103825238,103825239,54,279
103827982,103827982,54,279
103830735,103830735,54,279
103834291,103834291,54,279
103837048,103837049,54,279
103839795,103839796,54,279
103842550,103842550,54,279
103845298,103845298,54,279
103848050,103848051,54,279
103851632,103851632,54,279
103854378,103854378,54,279
103857130,103857130,54,279
103859876,103859877,54,279
103862627,103862627,54,279
103865371,103865372,54,279
103868804,103868804,54,279
103871549,103871550,54,279
103874306,103874307,54,279
103877048,103877048,54,279
103879798,103879799,54,279
103882545,103882546,54,279
103885964,103885965,54,279
103888713,103888713,54,279
103891462,103891463,54,279
103894215,103894215,54,279
103896957,103896957,54,279
103899708,103899709,54,279
103903277,103903277,54,279
103906028,103906028,54,279
103908774,103908775,54,279
103911526,103911526,54,279
103914270,103914271,54,279
103917018,103917019,54,279
103920444,103920445,54,279
103923185,103923186,54,279
103925941,103925941,54,279
103928684,103928684,54,279
103931432,103931433,54,279
103934180,103934181,54,279
103937747,103937747,54,279
103940491,103940491,54,279
103943242,103943243,54,279
103945987,103945988,54,279
103948731,103948731,54,279
103951483,103951484,54,279
103955032,103955032,54,279
103957782,103957783,54,279
103960528,103960528,54,279
103963277,103963278,54,279
103966020,103966021,54,279
103968768,103968769,54,279
103972287,103972287,54,279
103975038,103975039,54,279
103977782,103977783,54,279
103980529,103980529,54,279
103983281,103983281,54,279
103986030,103986031,54,279
103989515,103989516,54,279
103992261,103992262,54,279
103995011,103995011,54,279
103997755,103997756,54,279
104000510,104000510,54,279
104003255,104003256,54,279
104006747,104006747,54,279
104009505,104009506,54,279
104012246,104012247,54,279
104014995,104014995,54,279
104017743,104017743,54,279
104020495,104020495,54,279
104024051,104024052,54,279
104026806,104026807,54,279
104029551,104029551,54,279
104032303,104032303,54,279
104035049,104035050,54,279
104037797,104037797,54,279
104041282,104041283,54,279
104044028,104044028,54,279
104046777,104046778,54,279
104049525,104049526,54,279
104052281,104052282,54,279
104055027,104055027,54,279
104058470,104058470,54,279
104061213,104061214,54,279
104063962,104063963,54,279
104066707,104066708,54,279
104069455,104069456,54,279
104072207,104072208,54,279
104074953,104074954,54,278
104078292,104078292,54,278
104081037,104081038,54,278
104083789,104083790,54,278
104086535,104086536,54,278
104089291,104089291,54,278
104092041,104092042,54,279
104095447,104095447,54,279
104098192,104098193,54,279
104100937,104100938,54,279
104103693,104103693,54,279
104106437,104106437,54,279
104109189,104109190,54,279
104112531,104112532,54,279
104115285,104115286,54,279
104118035,104118036,54,279
104120789,104120790,54,279
104123539,104123540,54,279
104126295,104126296,54,279
104129654,104129655,54,279
104132401,104132402,54,279
104135153,104135154,54,279
104137894,104137894,54,279
104140649,104140650,54,279
104144181,104144182,54,279
104146933,104146933,54,279
104149679,104149679,54,279
104152430,104152430,54,279
104155175,104155175,54,279
104157923,104157923,54,279
104161489,104161489,54,279
104164228,104164229,54,279
104166977,104166978,54,279
104169724,104169725,54,279
104172474,104172475,54,279
104175219,104175220,54,279
104178750,104178751,54,279
104181496,104181496,54,279
104184249,104184250,54,279
104186993,104186994,54,279
104189737,104189737,54,279
104192489,104192490,54,279
104195917,104195917,54,279
104198667,104198668,54,279
104201412,104201413,54,279
104204163,104204164,54,279
104206908,104206909,54,279
104209661,104209662,54,279
104213223,104213223,54,279
104215976,104215976,54,279
104218723,104218724,54,279
104221472,104221472,54,279
104224223,104224223,54,279
104226971,104226972,54,279
104230465,104230466,54,278
104233210,104233211,54,278
104235965,104235965,54,278
104238712,104238713,54,278
104241468,104241468,54,278
104244213,104244213,54,278
104247700,104247701,54,277
104250449,104250449,54,277
104253197,104253197,54,277
104255951,104255951,54,277
104258700,104258701,54,277
104261456,104261457,54,277
104265021,104265021,54,278
104267774,104267774,54,278
104270522,104270523,54,278
104273274,104273274,54,278
104276022,104276023,54,278
104278769,104278769,54,278
104282337,104282337,54,279
104285082,104285083,54,279
104287836,104287837,54,279
104290585,104290586,54,279
104293339,104293340,54,279
104296086,104296086,54,279
104299583,104299583,54,279
104302330,104302331,54,279
104305081,104305081,54,279
104307825,104307826,54,279
104310576,104310577,54,279
104313320,104313320,54,279
104316816,104316817,54,279
104319570,104319571,54,279
104322319,104322319,54,279
104325071,104325071,54,279
104327815,104327815,54,279
104330568,104330568,54,279
104333984,104333984,54,279
104336732,104336733,54,279
104339478,104339478,54,279
104342227,104342227,54,279
104344968,104344969,54,279
104347711,104347712,54,279
104351223,104351224,54,279
104353965,104353965,54,279
104356716,104356717,54,279
104359461,104359462,54,279
104362214,104362215,54,279
104364956,104364956,54,279
104368537,104368538,54,279
104371285,104371286,54,279
104374029,104374029,54,279
104376777,104376777,54,279
104379521,104379522,54,279
104382273,104382274,54,279
104385726,104385727,54,279
104388480,104388480,54,279
104391227,104391228,54,279
104393980,104393980,54,279
104396724,104396725,54,279
104399475,104399475,54,279
104403053,104403054,54,279
104405798,104405799,54,279
104408551,104408551,54,279
104411298,104411299,54,279
104414049,104414050,54,279
104416796,104416796,54,279
104420355,104420356,54,279
104423098,104423099,54,279
104425853,104425854,54,279
104428598,104428599,54,279
104431349,104431350,54,279
104434095,104434096,54,279
104437573,104437574,54,279
104440330,104440330,54,279
104443078,104443078,54,279
104445833,104445834,54,279
104448580,104448581,54,279
104451338,104451338,54,279
104454869,104454869,54,279
104457626,104457626,54,279
104460375,104460375,54,279
104463128,104463129,54,279
104465877,104465878,54,279
104468626,104468626,54,279
104472199,104472200,54,279
104474947,104474948,54,279
104477704,104477705,54,279
104480454,104480454,54,279
104483209,104483210,54,279
104485959,104485960,54,279
104489386,104489387,54,279
104492135,104492136,54,279
104494887,104494888,54,279
104497634,104497635,54,279
104500384,104500385,54,279
104503138,104503138,54,279
104506557,104506557,54,279
104509310,104509310,54,279
104512060,104512061,54,279
104514811,104514811,54,279
104517560,104517561,54,279
104520316,104520316,54,279
104523885,104523886,54,279
104526641,104526641,54,279
104529389,104529390,54,279
104532143,104532143,54,279
104534903,104534904,54,279
104537653,104537654,54,279
104541135,104541136,54,278
104543883,104543884,54,278
104546636,104546636,54,278
104549384,104549385,54,278
104552140,104552140,54,278
104554887,104554888,54,278
104558425,104558426,54,279
104561177,104561178,54,279
104563924,104563924,54,279
104566681,104566682,54,279
104569430,104569431,54,279
104572185,104572185,54,279
104575617,104575618,54,279
104578371,104578371,54,279
104581116,104581117,54,279
104583872,104583872,54,279
104586623,104586624,54,279
104589372,104589372,54,279
104592873,104592874,54,279
104595623,104595623,54,279
104598376,104598377,54,279
104601127,104601128,54,279
104603879,104603879,54,279
104606631,104606631,54,279
104610133,104610134,54,279
104612878,104612879,54,279
104615635,104615635,54,279
104618384,104618385,54,279
104621132,104621133,54,279
104623883,104623883,54,279
104627390,104627391,54,279
104630141,104630142,54,279
104632888,104632889,54,279
104635646,104635646,54,279
104638395,104638395,54,279
104641149,104641149,54,279
104644649,104644650,54,278
104647402,104647402,54,278
104650151,104650151,54,278
104652896,104652896,54,278
104655650,104655651,54,278
104658400,104658400,54,278
104661863,104661864,54,279
104664614,104664614,54,279
104667370,104667371,54,279
104670118,104670118,54,279
104672871,104672872,54,279
104675624,104675624,54,279
104679048,104679048,54,279
104681794,104681794,54,279
104684547,104684547,54,279
104687304,104687305,54,279
104690054,104690055,54,279
104692810,104692810,54,279
104696230,104696231,54,279
104698979,104698980,54,279
104701725,104701725,54,279
104704477,104704477,54,279
104707224,104707225,54,279
104709975,104709976,54,279
104713488,104713489,54,279
104716234,104716235,54,279
104718985,104718985,54,279
104721732,104721733,54,279
104724488,104724488,54,279
104727233,104727233,54,279
104730745,104730745,54,279
104733494,104733494,54,279
104736250,104736250,54,279
104738996,104738997,54,279
104741745,104741746,54,279
104744503,104744504,54,279
104747998,104747998,54,279
104750749,104750750,54,279
104753496,104753496,54,279
