,oldTime,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle','Bookmark',time
0,1264.539,180.0,4.130434782608695,-0.0646551724137936,0.09,0.0,0.0,1.0,1264.539
1,1264.991,180.0,4.130434782608695,0.04310344827586121,-0.09,0.0,0.0,1.0,1264.991
2,1265.444,180.0,4.130434782608695,0.021551724137932386,0.18,0.0,0.0,1.0,1265.444
3,1265.896,180.0,4.130434782608695,0.021551724137932386,0.18,0.0,0.0,1.0,1265.896
4,1266.348,180.0,4.130434782608695,-0.1293103448275872,0.09,0.0,0.0,1.0,1266.348
5,1266.802,180.0,4.130434782608695,-0.04310344827586121,0.18,0.0,0.0,1.0,1266.802
6,1267.254,180.0,4.130434782608695,0.021551724137932386,0.09,0.0,0.0,1.0,1267.254
7,1267.7060000000001,180.0,4.130434782608695,-0.15086206896551602,0.09,0.0,0.0,1.0,1267.7060000000001
8,1268.1589999999999,180.0,4.130434782608695,-0.08620689655172242,0.09,0.0,0.0,1.0,1268.1589999999999
9,1268.611,180.0,4.130434782608695,0.021551724137932386,0.09,0.0,0.0,1.0,1268.611
10,1269.0639999999999,180.0,4.130434782608695,-0.0646551724137936,0.18,0.0,0.0,1.0,1269.0639999999999
11,1269.517,180.0,4.130434782608695,-0.04310344827586121,0.09,0.0,0.0,1.0,1269.517
12,1269.969,180.0,4.130434782608695,0.021551724137932386,0.18,0.0,0.0,1.0,1269.969
13,1270.421,180.0,4.130434782608695,-0.04310344827586121,0.09,0.0,0.0,1.0,1270.421
14,1270.875,180.0,4.130434782608695,-0.04310344827586121,0.09,0.0,0.0,1.0,1270.875
15,1271.327,180.0,4.130434782608695,0.04310344827586121,0.09,0.0,0.0,1.0,1271.327
16,1271.779,180.0,4.130434782608695,0.0646551724137936,0.0,0.0,0.0,1.0,1271.779
17,1272.232,180.0,4.130434782608695,0.0646551724137936,-0.09,0.0,0.0,1.0,1272.232
18,1272.684,180.0,4.130434782608695,0.0,-0.09,0.0,0.0,1.0,1272.684
19,1273.137,180.0,4.130434782608695,-0.08620689655172242,0.0,0.0,0.0,1.0,1273.137
20,1273.59,180.0,4.130434782608695,-0.1293103448275872,-0.18,0.0,0.0,1.0,1273.59
21,1274.042,180.0,4.130434782608695,0.08620689655172242,-0.09,0.0,0.0,1.0,1274.042
22,1274.494,180.0,4.130434782608695,-0.021551724137932386,-0.18,0.0,0.0,1.0,1274.494
23,1274.947,180.0,4.130434782608695,-0.0646551724137936,-0.09,0.0,0.0,1.0,1274.947
24,1275.399,180.0,4.130434782608695,-0.04310344827586121,0.0,0.0,0.0,1.0,1275.399
25,1275.8519999999999,180.0,4.130434782608695,-0.021551724137932386,0.09,0.0,0.0,1.0,1275.8519999999999
26,1276.3039999999999,180.0,4.130434782608695,0.04310344827586121,0.0,0.0,0.0,1.0,1276.3039999999999
27,1276.757,180.0,4.130434782608695,0.0,0.0,0.0,0.0,1.0,1276.757
28,1277.2089999999998,180.0,4.130434782608695,0.04310344827586121,0.0,0.0,0.0,1.0,1277.2089999999998
29,1277.661,180.0,4.130434782608695,0.0646551724137936,0.0,0.0,0.0,1.0,1277.661
30,1278.114,180.0,4.130434782608695,-0.04310344827586121,0.0,0.0,0.0,1.0,1278.114
31,1278.566,180.0,4.130434782608695,0.08620689655172242,0.0,0.0,0.0,1.0,1278.566
32,1279.019,180.0,4.130434782608695,-0.1077586206896548,0.09,0.0,0.0,1.0,1279.019
33,1279.471,180.0,4.130434782608695,0.04310344827586121,0.0,0.0,0.0,1.0,1279.471
34,1279.923,180.0,4.130434782608695,-0.0646551724137936,0.0,0.0,0.0,1.0,1279.923
35,1280.376,180.0,4.130434782608695,-0.04310344827586121,-0.26,0.0,0.0,1.0,1280.376
36,1280.828,180.0,4.130434782608695,-0.021551724137932386,-0.18,0.0,0.0,1.0,1280.828
37,1281.281,180.0,4.130434782608695,0.021551724137932386,-0.18,0.0,0.0,1.0,1281.281
38,1281.734,180.0,4.130434782608695,-0.021551724137932386,-0.26,0.0,0.0,1.0,1281.734
39,1282.1860000000001,180.0,4.130434782608695,0.1077586206896548,0.0,0.0,0.0,1.0,1282.1860000000001
40,1282.639,180.0,4.130434782608695,0.021551724137932386,-0.18,0.0,0.0,1.0,1282.639
41,1283.0910000000001,180.0,4.130434782608695,0.0,0.0,0.0,0.0,1.0,1283.0910000000001
42,1283.5430000000001,180.0,4.130434782608695,-0.1077586206896548,0.0,0.0,0.0,1.0,1283.5430000000001
43,1283.996,180.0,4.130434782608695,0.1293103448275872,0.09,0.0,0.0,1.0,1283.996
44,1284.448,180.0,4.130434782608695,-0.1293103448275872,0.0,0.0,0.0,1.0,1284.448
45,1284.901,180.0,4.130434782608695,0.0,-0.18,0.0,0.0,1.0,1284.901
46,1285.353,180.0,4.130434782608695,0.0,-0.18,0.0,0.0,1.0,1285.353
47,1285.806,180.0,4.130434782608695,0.08620689655172242,0.0,0.0,0.0,1.0,1285.806
48,1286.258,180.0,4.130434782608695,0.1293103448275872,0.0,0.0,0.0,1.0,1286.258
49,1286.71,180.0,4.130434782608695,0.021551724137932386,-0.09,0.0,0.0,1.0,1286.71
50,1287.163,180.0,4.130434782608695,0.0646551724137936,-0.35,0.0,0.0,1.0,1287.163
51,1287.615,180.0,4.130434782608695,0.1293103448275872,-0.35,0.0,0.0,1.0,1287.615
52,1288.068,180.0,4.130434782608695,0.0,-0.53,0.0,0.0,1.0,1288.068
53,1288.521,180.0,4.130434782608695,-0.021551724137932386,-0.44,0.0,0.0,1.0,1288.521
54,1288.973,180.0,4.130434782608695,0.0646551724137936,-0.35,0.0,0.0,1.0,1288.973
55,1289.425,180.0,4.130434782608695,0.04310344827586121,-0.44,0.0,0.0,1.0,1289.425
56,1289.877,180.0,4.130434782608695,0.1077586206896548,-0.35,0.0,0.0,1.0,1289.877
57,1290.329,180.0,4.130434782608695,0.0646551724137936,-0.53,0.0,0.0,1.0,1290.329
58,1290.782,180.0,4.130434782608695,0.0646551724137936,-0.35,0.0,0.0,1.0,1290.782
59,1291.235,180.0,4.130434782608695,0.0,-0.62,0.0,0.0,1.0,1291.235
