,time,flex sensor,"actuator position, command","actuator position, measured",OldForce,Trial Number,Target Angle,force
771,487.56300000000005,98.0,9.333333333333332,9.24137931034483,-18.98,0.0,180.0,3.4321093749999996
772,488.01599999999996,98.0,9.333333333333332,9.305039787798409,-18.98,0.0,180.0,3.4321093749999996
773,488.468,98.0,9.333333333333332,9.26259946949602,-18.98,0.0,180.0,3.4321093749999996
774,488.92,98.0,9.333333333333332,9.283819628647217,-18.98,0.0,180.0,3.4321093749999996
775,489.374,98.0,9.333333333333332,9.26259946949602,-18.98,0.0,180.0,3.4321093749999996
776,489.82599999999996,98.0,9.333333333333332,9.326259946949602,-19.07,0.0,180.0,3.3421093749999997
777,490.278,98.0,9.333333333333332,9.26259946949602,-18.98,0.0,180.0,3.4321093749999996
778,490.731,98.0,9.333333333333332,9.305039787798409,-18.98,0.0,180.0,3.4321093749999996
779,491.18300000000005,98.0,9.333333333333332,9.305039787798409,-19.07,0.0,180.0,3.3421093749999997
780,491.63599999999997,98.0,9.333333333333332,9.305039787798409,-19.16,0.0,180.0,3.252109375
781,492.089,98.0,9.333333333333332,9.156498673740053,-18.98,0.0,180.0,3.4321093749999996
782,492.541,98.0,9.333333333333332,9.220159151193632,-18.98,0.0,180.0,3.4321093749999996
783,492.99300000000005,98.0,9.333333333333332,9.26259946949602,-19.69,0.0,180.0,2.7221093749999987
784,493.44599999999997,98.0,9.333333333333332,9.220159151193632,-18.19,0.0,180.0,4.222109374999999
785,493.898,98.0,9.333333333333332,9.26259946949602,-18.9,0.0,180.0,3.5121093750000014
786,494.351,98.0,9.333333333333332,9.283819628647217,-18.9,0.0,180.0,3.5121093750000014
787,494.80400000000003,98.0,9.333333333333332,9.283819628647217,-18.9,0.0,180.0,3.5121093750000014
788,495.256,98.0,9.333333333333332,9.305039787798409,-18.9,0.0,180.0,3.5121093750000014
789,495.708,98.0,9.333333333333332,9.26259946949602,-18.9,0.0,180.0,3.5121093750000014
790,496.161,98.0,9.333333333333332,9.26259946949602,-19.07,0.0,180.0,3.3421093749999997
791,496.61300000000006,98.0,9.333333333333332,9.26259946949602,-18.81,0.0,180.0,3.6021093750000013
792,497.066,98.0,9.333333333333332,9.26259946949602,-18.9,0.0,180.0,3.5121093750000014
793,497.519,98.0,9.333333333333332,9.283819628647217,-18.72,0.0,180.0,3.692109375000001
794,497.971,180.0,4.0,7.09814323607427,-20.57,0.0,180.0,1.8421093749999997
795,498.423,180.0,4.0,3.978779840848805,-22.68,0.0,180.0,-0.2678906249999997
796,498.876,180.0,4.0,4.084880636604774,-22.68,0.0,180.0,-0.2678906249999997
797,499.32800000000003,180.0,4.0,4.0,-22.68,0.0,180.0,-0.2678906249999997
798,499.78,180.0,4.0,4.0,-22.68,0.0,180.0,-0.2678906249999997
799,500.233,180.0,4.0,4.042440318302388,-22.68,0.0,180.0,-0.2678906249999997
800,500.685,180.0,4.0,4.084880636604774,-22.68,0.0,180.0,-0.2678906249999997
801,501.13699999999994,180.0,4.0,4.042440318302388,-22.76,0.0,180.0,-0.34789062500000156
802,501.59,180.0,4.0,4.021220159151193,-22.68,0.0,180.0,-0.2678906249999997
803,502.042,180.0,4.0,4.084880636604774,-22.76,0.0,180.0,-0.34789062500000156
804,502.494,180.0,4.0,4.063660477453581,-22.68,0.0,180.0,-0.2678906249999997
805,502.94599999999997,180.0,4.0,4.0,-22.76,0.0,180.0,-0.34789062500000156
806,503.398,180.0,4.0,4.021220159151193,-22.68,0.0,180.0,-0.2678906249999997
807,503.851,180.0,4.0,4.021220159151193,-22.68,0.0,180.0,-0.2678906249999997
808,504.30300000000005,180.0,4.0,4.021220159151193,-22.68,0.0,180.0,-0.2678906249999997
809,504.755,180.0,4.0,4.063660477453581,-22.68,0.0,180.0,-0.2678906249999997
810,505.207,180.0,4.0,4.084880636604774,-22.68,0.0,180.0,-0.2678906249999997
811,505.66,180.0,4.0,4.0,-22.68,0.0,180.0,-0.2678906249999997
812,506.11199999999997,180.0,4.0,3.9575596816976137,-22.76,0.0,180.0,-0.34789062500000156
813,506.564,180.0,4.0,4.148541114058356,-22.76,0.0,180.0,-0.34789062500000156
814,507.01599999999996,180.0,4.0,4.148541114058356,-22.85,0.0,180.0,-0.4378906250000014
815,507.468,180.0,4.0,4.084880636604774,-22.85,0.0,180.0,-0.4378906250000014
816,507.921,180.0,4.0,4.1061007957559665,-22.85,1.0,165.0,-0.4378906250000014
817,508.37300000000005,180.0,4.0,4.0,-22.76,1.0,165.0,-0.34789062500000156
818,508.825,180.0,4.0,4.084880636604774,-22.76,1.0,165.0,-0.34789062500000156
819,509.278,165.0,5.066666666666666,4.042440318302388,-22.68,1.0,165.0,-0.2678906249999997
820,509.73,165.0,5.066666666666666,4.8700265251989405,-22.59,1.0,165.0,-0.17789062499999986
821,510.18199999999996,165.0,5.066666666666666,4.8700265251989405,-22.41,1.0,165.0,0.002109374999999858
822,510.635,165.0,5.066666666666666,4.933687002652519,-22.41,1.0,165.0,0.002109374999999858
823,511.087,165.0,5.066666666666666,5.039787798408488,-22.5,1.0,165.0,-0.087890625
824,511.539,165.0,5.066666666666666,5.018567639257295,-22.41,1.0,165.0,0.002109374999999858
825,511.991,165.0,5.066666666666666,5.018567639257295,-22.5,1.0,165.0,-0.087890625
826,512.444,165.0,5.066666666666666,4.976127320954907,-22.41,1.0,165.0,0.002109374999999858
827,512.896,165.0,5.066666666666666,5.018567639257295,-22.41,1.0,165.0,0.002109374999999858
828,513.3480000000001,165.0,5.066666666666666,5.061007957559681,-22.41,1.0,165.0,0.002109374999999858
829,513.8,165.0,5.066666666666666,5.039787798408488,-22.41,1.0,165.0,0.002109374999999858
830,514.252,165.0,5.066666666666666,4.976127320954907,-22.41,1.0,165.0,0.002109374999999858
831,514.705,165.0,5.066666666666666,4.933687002652519,-22.41,1.0,165.0,0.002109374999999858
832,515.1569999999999,165.0,5.066666666666666,4.976127320954907,-22.41,1.0,165.0,0.002109374999999858
833,515.609,165.0,5.066666666666666,4.891246684350133,-22.59,1.0,165.0,-0.17789062499999986
834,516.061,165.0,5.066666666666666,5.018567639257295,-22.41,1.0,165.0,0.002109374999999858
835,516.513,165.0,5.066666666666666,4.912466843501327,-22.5,1.0,165.0,-0.087890625
836,516.966,165.0,5.066666666666666,4.9973474801061,-22.41,1.0,165.0,0.002109374999999858
837,517.418,165.0,5.066666666666666,5.039787798408488,-22.41,1.0,165.0,0.002109374999999858
838,517.87,165.0,5.066666666666666,4.976127320954907,-22.41,1.0,165.0,0.002109374999999858
839,518.322,165.0,5.066666666666666,4.976127320954907,-22.32,1.0,165.0,0.09210937499999972
840,518.774,165.0,5.066666666666666,5.018567639257295,-22.41,1.0,165.0,0.002109374999999858
841,519.227,165.0,5.066666666666666,4.933687002652519,-22.5,1.0,165.0,-0.087890625
842,519.679,165.0,5.066666666666666,4.891246684350133,-22.68,2.0,150.0,-0.2678906249999997
843,520.131,150.0,5.92,5.039787798408488,-22.41,2.0,150.0,0.002109374999999858
844,520.5830000000001,150.0,5.92,6.0371352785145875,-21.8,2.0,150.0,0.6121093749999993
845,521.036,150.0,5.92,5.952254641909814,-21.8,2.0,150.0,0.6121093749999993
846,521.488,150.0,5.92,6.015915119363395,-21.8,2.0,150.0,0.6121093749999993
847,521.94,150.0,5.92,5.973474801061008,-21.62,2.0,150.0,0.792109374999999
848,522.3919999999999,150.0,5.92,6.015915119363395,-21.8,2.0,150.0,0.6121093749999993
849,522.845,150.0,5.92,6.0371352785145875,-21.62,2.0,150.0,0.792109374999999
850,523.297,150.0,5.92,5.994694960212202,-21.8,2.0,150.0,0.6121093749999993
851,523.749,150.0,5.92,6.0583554376657816,-21.8,2.0,150.0,0.6121093749999993
852,524.202,150.0,5.92,6.015915119363395,-21.8,2.0,150.0,0.6121093749999993
853,524.654,150.0,5.92,5.973474801061008,-21.62,2.0,150.0,0.792109374999999
854,525.107,150.0,5.92,5.931034482758621,-21.71,2.0,150.0,0.7021093749999991
855,525.559,150.0,5.92,5.973474801061008,-21.8,2.0,150.0,0.6121093749999993
856,526.011,150.0,5.92,5.888594164456233,-21.8,2.0,150.0,0.6121093749999993
857,526.464,150.0,5.92,5.931034482758621,-21.71,2.0,150.0,0.7021093749999991
858,526.9159999999999,150.0,5.92,6.015915119363395,-21.71,2.0,150.0,0.7021093749999991
859,527.368,150.0,5.92,5.994694960212202,-21.8,2.0,150.0,0.6121093749999993
860,527.82,150.0,5.92,6.0371352785145875,-21.8,2.0,150.0,0.6121093749999993
861,528.273,150.0,5.92,5.994694960212202,-21.8,2.0,150.0,0.6121093749999993
862,528.725,150.0,5.92,6.0371352785145875,-21.62,2.0,150.0,0.792109374999999
863,529.178,150.0,5.92,5.973474801061008,-21.62,2.0,150.0,0.792109374999999
864,529.63,150.0,5.92,6.015915119363395,-21.53,2.0,150.0,0.8821093749999989
865,530.082,150.0,5.92,5.888594164456233,-21.62,2.0,150.0,0.792109374999999
866,530.535,150.0,5.92,6.015915119363395,-21.62,3.0,135.0,0.792109374999999
867,530.987,135.0,6.986666666666666,5.952254641909814,-21.53,3.0,135.0,0.8821093749999989
868,531.439,135.0,6.986666666666666,6.885941644562335,-20.39,3.0,135.0,2.0221093749999994
869,531.8919999999999,135.0,6.986666666666666,6.9708222811671074,-20.48,3.0,135.0,1.9321093749999996
870,532.344,135.0,6.986666666666666,7.055702917771884,-20.3,3.0,135.0,2.1121093749999993
871,532.797,135.0,6.986666666666666,7.013262599469496,-20.3,3.0,135.0,2.1121093749999993
872,533.249,135.0,6.986666666666666,7.055702917771884,-20.3,3.0,135.0,2.1121093749999993
873,533.701,135.0,6.986666666666666,7.013262599469496,-20.48,3.0,135.0,1.9321093749999996
874,534.154,135.0,6.986666666666666,6.992042440318303,-20.3,3.0,135.0,2.1121093749999993
875,534.606,135.0,6.986666666666666,7.013262599469496,-20.48,3.0,135.0,1.9321093749999996
876,535.058,135.0,6.986666666666666,6.928381962864722,-20.3,3.0,135.0,2.1121093749999993
877,535.511,135.0,6.986666666666666,6.949602122015913,-20.3,3.0,135.0,2.1121093749999993
878,535.9630000000001,135.0,6.986666666666666,7.013262599469496,-20.48,3.0,135.0,1.9321093749999996
879,536.415,135.0,6.986666666666666,6.907161803713528,-20.48,3.0,135.0,1.9321093749999996
880,536.867,135.0,6.986666666666666,6.9708222811671074,-20.39,3.0,135.0,2.0221093749999994
881,537.32,135.0,6.986666666666666,7.03448275862069,-20.48,3.0,135.0,1.9321093749999996
882,537.7719999999999,135.0,6.986666666666666,7.013262599469496,-20.48,3.0,135.0,1.9321093749999996
883,538.224,135.0,6.986666666666666,7.055702917771884,-20.39,3.0,135.0,2.0221093749999994
884,538.677,135.0,6.986666666666666,7.013262599469496,-20.48,3.0,135.0,1.9321093749999996
885,539.129,135.0,6.986666666666666,7.03448275862069,-20.39,3.0,135.0,2.0221093749999994
886,539.582,135.0,6.986666666666666,7.03448275862069,-20.39,3.0,135.0,2.0221093749999994
887,540.034,135.0,6.986666666666666,6.949602122015913,-20.48,3.0,135.0,1.9321093749999996
888,540.486,135.0,6.986666666666666,7.013262599469496,-20.48,3.0,135.0,1.9321093749999996
889,540.939,135.0,6.986666666666666,7.013262599469496,-20.48,4.0,120.0,1.9321093749999996
890,541.391,135.0,6.986666666666666,7.0769230769230775,-20.39,4.0,120.0,2.0221093749999994
891,541.8430000000001,135.0,6.986666666666666,6.907161803713528,-20.3,4.0,120.0,2.1121093749999993
892,542.2959999999999,135.0,6.986666666666666,7.055702917771884,-20.48,4.0,120.0,1.9321093749999996
893,542.748,120.0,7.84,7.819628647214854,-19.6,4.0,120.0,2.8121093749999986
894,543.2,120.0,7.84,7.777188328912468,-19.69,4.0,120.0,2.7221093749999987
895,543.653,120.0,7.84,7.862068965517242,-19.78,4.0,120.0,2.632109374999999
896,544.105,120.0,7.84,7.925729442970822,-19.78,4.0,120.0,2.632109374999999
897,544.557,120.0,7.84,7.798408488063661,-19.78,4.0,120.0,2.632109374999999
898,545.01,120.0,7.84,7.904509283819627,-19.78,4.0,120.0,2.632109374999999
899,545.462,120.0,7.84,7.819628647214854,-19.78,4.0,120.0,2.632109374999999
900,545.914,120.0,7.84,7.777188328912468,-19.78,4.0,120.0,2.632109374999999
901,546.367,120.0,7.84,7.883289124668435,-19.69,4.0,120.0,2.7221093749999987
902,546.819,120.0,7.84,7.883289124668435,-19.86,4.0,120.0,2.5521093750000006
903,547.271,120.0,7.84,7.862068965517242,-19.69,4.0,120.0,2.7221093749999987
904,547.724,120.0,7.84,7.755968169761273,-19.69,4.0,120.0,2.7221093749999987
905,548.1759999999999,120.0,7.84,7.862068965517242,-19.6,4.0,120.0,2.8121093749999986
906,548.628,120.0,7.84,7.755968169761273,-19.69,4.0,120.0,2.7221093749999987
907,549.081,120.0,7.84,7.904509283819627,-19.69,4.0,120.0,2.7221093749999987
908,549.533,120.0,7.84,7.819628647214854,-19.69,4.0,120.0,2.7221093749999987
909,549.985,120.0,7.84,7.7135278514588865,-19.69,4.0,120.0,2.7221093749999987
910,550.438,120.0,7.84,7.798408488063661,-19.69,4.0,120.0,2.7221093749999987
911,550.89,120.0,7.84,7.777188328912468,-19.95,4.0,120.0,2.4621093750000007
912,551.342,120.0,7.84,7.883289124668435,-19.78,4.0,120.0,2.632109374999999
913,551.795,120.0,7.84,7.862068965517242,-19.95,4.0,120.0,2.4621093750000007
914,552.247,120.0,7.84,7.819628647214854,-19.78,4.0,120.0,2.632109374999999
915,552.6990000000001,120.0,7.84,7.840848806366048,-19.78,5.0,105.0,2.632109374999999
916,553.1519999999999,105.0,8.906666666666666,7.777188328912468,-19.86,5.0,105.0,2.5521093750000006
917,553.604,105.0,8.906666666666666,8.73209549071618,-18.9,5.0,105.0,3.5121093750000014
918,554.056,105.0,8.906666666666666,8.350132625994695,-18.9,5.0,105.0,3.5121093750000014
919,554.509,105.0,8.906666666666666,8.689655172413794,-18.9,5.0,105.0,3.5121093750000014
920,554.961,105.0,8.906666666666666,8.923076923076922,-18.72,5.0,105.0,3.692109375000001
921,555.413,105.0,8.906666666666666,8.90185676392573,-18.72,5.0,105.0,3.692109375000001
922,555.866,105.0,8.906666666666666,8.795755968169761,-18.72,5.0,105.0,3.692109375000001
923,556.318,105.0,8.906666666666666,8.774535809018568,-18.72,5.0,105.0,3.692109375000001
924,556.771,105.0,8.906666666666666,8.880636604774535,-18.9,5.0,105.0,3.5121093750000014
925,557.2230000000001,105.0,8.906666666666666,8.923076923076922,-18.81,5.0,105.0,3.6021093750000013
926,557.6759999999999,105.0,8.906666666666666,8.838196286472149,-18.9,5.0,105.0,3.5121093750000014
927,558.128,105.0,8.906666666666666,8.880636604774535,-18.9,5.0,105.0,3.5121093750000014
928,558.581,105.0,8.906666666666666,8.838196286472149,-18.9,5.0,105.0,3.5121093750000014
929,559.033,105.0,8.906666666666666,8.880636604774535,-19.07,5.0,105.0,3.3421093749999997
930,559.485,105.0,8.906666666666666,8.923076923076922,-18.98,5.0,105.0,3.4321093749999996
931,559.939,105.0,8.906666666666666,8.859416445623342,-18.98,5.0,105.0,3.4321093749999996
932,560.391,105.0,8.906666666666666,8.944297082228116,-19.07,5.0,105.0,3.3421093749999997
933,560.8430000000001,105.0,8.906666666666666,9.007957559681698,-18.98,5.0,105.0,3.4321093749999996
934,561.2959999999999,105.0,8.906666666666666,8.880636604774535,-18.98,5.0,105.0,3.4321093749999996
935,561.748,105.0,8.906666666666666,8.838196286472149,-19.07,5.0,105.0,3.3421093749999997
936,562.201,105.0,8.906666666666666,8.838196286472149,-18.98,5.0,105.0,3.4321093749999996
937,562.654,105.0,8.906666666666666,8.859416445623342,-18.98,5.0,105.0,3.4321093749999996
938,563.106,105.0,8.906666666666666,8.880636604774535,-19.07,5.0,105.0,3.3421093749999997
939,563.558,105.0,8.906666666666666,8.965517241379311,-18.98,6.0,90.0,3.4321093749999996
940,564.012,90.0,9.973333333333333,8.816976127320954,-18.98,6.0,90.0,3.4321093749999996
941,564.464,90.0,9.973333333333333,9.856763925729442,-17.93,6.0,90.0,4.482109375
942,564.9159999999999,90.0,9.973333333333333,9.517241379310343,-17.93,6.0,90.0,4.482109375
943,565.369,90.0,9.973333333333333,9.83554376657825,-17.75,6.0,90.0,4.662109375
944,565.821,90.0,9.973333333333333,9.877984084880637,-17.93,6.0,90.0,4.482109375
945,566.273,90.0,9.973333333333333,9.941644562334217,-17.93,6.0,90.0,4.482109375
946,566.727,90.0,9.973333333333333,10.026525198938993,-17.93,6.0,90.0,4.482109375
947,567.179,90.0,9.973333333333333,9.941644562334217,-17.93,6.0,90.0,4.482109375
948,567.631,90.0,9.973333333333333,9.941644562334217,-17.75,6.0,90.0,4.662109375
949,568.0840000000001,90.0,9.973333333333333,9.877984084880637,-17.84,6.0,90.0,4.572109375
950,568.536,90.0,9.973333333333333,9.856763925729442,-17.93,6.0,90.0,4.482109375
951,568.989,90.0,9.973333333333333,9.920424403183024,-17.93,6.0,90.0,4.482109375
952,569.442,90.0,9.973333333333333,9.814323607427058,-17.93,6.0,90.0,4.482109375
953,569.894,90.0,9.973333333333333,10.047745358090186,-17.93,6.0,90.0,4.482109375
954,570.346,90.0,9.973333333333333,9.89920424403183,-17.93,6.0,90.0,4.482109375
955,570.799,90.0,9.973333333333333,9.920424403183024,-18.02,6.0,90.0,4.392109375
956,571.252,90.0,9.973333333333333,9.920424403183024,-17.93,6.0,90.0,4.482109375
957,571.7040000000001,90.0,9.973333333333333,9.877984084880637,-17.93,6.0,90.0,4.482109375
958,572.1569999999999,90.0,9.973333333333333,9.920424403183024,-17.75,6.0,90.0,4.662109375
959,572.609,90.0,9.973333333333333,9.962864721485412,-17.93,6.0,90.0,4.482109375
960,573.061,90.0,9.973333333333333,9.941644562334217,-17.93,6.0,90.0,4.482109375
961,573.514,90.0,9.973333333333333,9.920424403183024,-17.93,6.0,90.0,4.482109375
962,573.966,90.0,9.973333333333333,9.920424403183024,-17.84,7.0,75.0,4.572109375
963,574.419,90.0,9.973333333333333,9.856763925729442,-17.75,7.0,75.0,4.662109375
964,574.871,75.0,10.826666666666668,9.83554376657825,-17.58,7.0,75.0,4.832109375000002
965,575.3240000000001,75.0,10.826666666666668,10.493368700265252,-16.88,7.0,75.0,5.532109375000001
966,575.776,75.0,10.826666666666668,10.281167108753316,-16.96,7.0,75.0,5.452109374999999
967,576.229,75.0,10.826666666666668,10.620689655172416,-16.61,7.0,75.0,5.802109375000001
968,576.681,75.0,10.826666666666668,10.748010610079577,-16.44,7.0,75.0,5.972109374999999
969,577.133,75.0,10.826666666666668,10.769230769230768,-16.52,7.0,75.0,5.892109375
970,577.586,75.0,10.826666666666668,10.705570291777187,-16.61,7.0,75.0,5.802109375000001
971,578.038,75.0,10.826666666666668,10.705570291777187,-16.61,7.0,75.0,5.802109375000001
972,578.491,75.0,10.826666666666668,10.748010610079577,-16.44,7.0,75.0,5.972109374999999
973,578.944,75.0,10.826666666666668,10.83289124668435,-16.44,7.0,75.0,5.972109374999999
974,579.396,75.0,10.826666666666668,10.748010610079577,-16.44,7.0,75.0,5.972109374999999
975,579.8480000000001,75.0,10.826666666666668,10.875331564986737,-16.52,7.0,75.0,5.892109375
976,580.3009999999999,75.0,10.826666666666668,10.726790450928382,-16.52,7.0,75.0,5.892109375
977,580.753,75.0,10.826666666666668,10.938992042440322,-16.52,7.0,75.0,5.892109375
978,581.205,75.0,10.826666666666668,10.83289124668435,-16.61,7.0,75.0,5.802109375000001
979,581.658,75.0,10.826666666666668,10.705570291777187,-16.35,7.0,75.0,6.062109374999999
980,582.11,75.0,10.826666666666668,10.790450928381963,-16.44,7.0,75.0,5.972109374999999
981,582.562,75.0,10.826666666666668,10.684350132625994,-16.61,7.0,75.0,5.802109375000001
982,583.015,75.0,10.826666666666668,10.811671087533156,-16.44,7.0,75.0,5.972109374999999
983,583.467,75.0,10.826666666666668,10.811671087533156,-16.44,7.0,75.0,5.972109374999999
984,583.919,75.0,10.826666666666668,10.769230769230768,-16.44,7.0,75.0,5.972109374999999
985,584.372,75.0,10.826666666666668,10.83289124668435,-16.44,7.0,75.0,5.972109374999999
986,584.8240000000001,75.0,10.826666666666668,10.705570291777187,-16.61,8.0,60.0,5.802109375000001
987,585.276,75.0,10.826666666666668,10.6631299734748,-16.61,8.0,60.0,5.802109375000001
988,585.729,75.0,10.826666666666668,10.790450928381963,-16.79,8.0,60.0,5.622109375000001
989,586.181,75.0,10.826666666666668,10.83289124668435,-16.7,8.0,60.0,5.712109375000001
990,586.633,60.0,11.893333333333334,11.342175066312995,-15.29,8.0,60.0,7.122109375000001
991,587.086,60.0,11.893333333333334,11.511936339522546,-15.56,8.0,60.0,6.8521093749999995
992,587.538,60.0,11.893333333333334,11.554376657824935,-15.56,8.0,60.0,6.8521093749999995
993,587.99,60.0,11.893333333333334,11.342175066312995,-15.29,8.0,60.0,7.122109375000001
994,588.444,60.0,11.893333333333334,11.427055702917773,-15.12,8.0,60.0,7.292109375000001
995,588.896,60.0,11.893333333333334,11.787798408488063,-15.21,8.0,60.0,7.202109374999999
996,589.3480000000001,60.0,11.893333333333334,11.872679045092838,-15.12,8.0,60.0,7.292109375000001
997,589.802,60.0,11.893333333333334,11.893899204244034,-15.12,8.0,60.0,7.292109375000001
998,590.254,60.0,11.893333333333334,11.872679045092838,-15.12,8.0,60.0,7.292109375000001
999,590.706,60.0,11.893333333333334,11.809018567639255,-15.29,8.0,60.0,7.122109375000001
1000,591.159,60.0,11.893333333333334,11.830238726790451,-15.29,8.0,60.0,7.122109375000001
1001,591.611,60.0,11.893333333333334,11.851458885941645,-15.12,8.0,60.0,7.292109375000001
1002,592.064,60.0,11.893333333333334,11.915119363395224,-15.21,8.0,60.0,7.202109374999999
1003,592.5169999999999,60.0,11.893333333333334,11.830238726790451,-15.21,8.0,60.0,7.202109374999999
1004,592.969,60.0,11.893333333333334,11.830238726790451,-15.12,8.0,60.0,7.292109375000001
1005,593.4209999999999,60.0,11.893333333333334,11.830238726790451,-15.29,8.0,60.0,7.122109375000001
1006,593.875,60.0,11.893333333333334,11.830238726790451,-15.29,8.0,60.0,7.122109375000001
1007,594.327,60.0,11.893333333333334,11.787798408488063,-15.12,8.0,60.0,7.292109375000001
1008,594.779,60.0,11.893333333333334,11.76657824933687,-15.29,8.0,60.0,7.122109375000001
1009,595.2330000000001,60.0,11.893333333333334,11.851458885941645,-15.29,8.0,60.0,7.122109375000001
1010,595.685,60.0,11.893333333333334,11.872679045092838,-15.38,8.0,60.0,7.032109374999999
1011,596.137,60.0,11.893333333333334,11.830238726790451,-15.56,8.0,60.0,6.8521093749999995
1012,596.59,60.0,11.893333333333334,11.809018567639255,-15.56,9.0,45.0,6.8521093749999995
1013,597.043,45.0,12.746666666666664,11.809018567639255,-15.56,9.0,45.0,6.8521093749999995
1014,597.495,45.0,12.746666666666664,11.724137931034482,-14.77,9.0,45.0,7.642109375
1015,597.948,45.0,12.746666666666664,11.830238726790451,-14.77,9.0,45.0,7.642109375
1016,598.4,45.0,12.746666666666664,12.23342175066313,-14.77,9.0,45.0,7.642109375
1017,598.852,45.0,12.746666666666664,11.978779840848805,-14.5,9.0,45.0,7.912109375
1018,599.306,45.0,12.746666666666664,12.084880636604776,-14.41,9.0,45.0,8.002109375
1019,599.758,45.0,12.746666666666664,12.488063660477454,-13.89,9.0,45.0,8.522109375
1020,600.21,45.0,12.746666666666664,12.339522546419095,-13.97,9.0,45.0,8.442109375
1021,600.664,45.0,12.746666666666664,12.700265251989391,-14.06,9.0,45.0,8.352109375
1022,601.116,45.0,12.746666666666664,12.742705570291774,-14.06,9.0,45.0,8.352109375
1023,601.568,45.0,12.746666666666664,12.742705570291774,-14.15,9.0,45.0,8.262109375
1024,602.021,45.0,12.746666666666664,12.721485411140584,-14.24,9.0,45.0,8.172109375
1025,602.474,45.0,12.746666666666664,12.700265251989391,-14.33,9.0,45.0,8.082109375
1026,602.9259999999999,45.0,12.746666666666664,12.636604774535806,-14.33,9.0,45.0,8.082109375
1027,603.379,45.0,12.746666666666664,12.742705570291774,-14.33,9.0,45.0,8.082109375
1028,603.831,45.0,12.746666666666664,12.742705570291774,-14.41,9.0,45.0,8.002109375
1029,604.283,45.0,12.746666666666664,12.700265251989391,-14.33,9.0,45.0,8.082109375
1030,604.736,45.0,12.746666666666664,12.785145888594165,-14.33,9.0,45.0,8.082109375
1031,605.189,45.0,12.746666666666664,12.76392572944297,-14.33,9.0,45.0,8.082109375
1032,605.641,45.0,12.746666666666664,12.785145888594165,-14.41,9.0,45.0,8.002109375
1033,606.094,45.0,12.746666666666664,12.700265251989391,-14.41,9.0,45.0,8.002109375
1034,606.5459999999999,45.0,12.746666666666664,12.700265251989391,-14.41,9.0,45.0,8.002109375
1035,606.998,45.0,12.746666666666664,12.721485411140584,-14.15,9.0,45.0,8.262109375
1036,607.451,45.0,12.746666666666664,12.679045092838194,-14.33,0.0,180.0,8.082109375
1037,607.904,45.0,12.746666666666664,12.679045092838194,-14.41,0.0,180.0,8.002109375
1038,608.356,45.0,12.746666666666664,12.721485411140584,-14.33,0.0,180.0,8.082109375
1039,608.809,45.0,12.746666666666664,12.721485411140584,-14.5,0.0,180.0,7.912109375
1040,609.261,45.0,12.746666666666664,12.827586206896553,-14.5,0.0,180.0,7.912109375
1041,609.7130000000001,45.0,12.746666666666664,12.742705570291774,-14.5,0.0,180.0,7.912109375
1042,610.1659999999999,45.0,12.746666666666664,12.806366047745357,-14.5,0.0,180.0,7.912109375
1043,610.618,45.0,12.746666666666664,12.806366047745357,-14.5,0.0,180.0,7.912109375
1044,611.07,45.0,12.746666666666664,12.785145888594165,-14.41,0.0,180.0,8.002109375
1045,611.523,45.0,12.746666666666664,12.721485411140584,-14.5,0.0,180.0,7.912109375
1046,611.976,45.0,12.746666666666664,12.848806366047747,-14.5,0.0,180.0,7.912109375
1047,612.428,45.0,12.746666666666664,12.742705570291774,-14.5,0.0,180.0,7.912109375
1048,612.881,45.0,12.746666666666664,12.785145888594165,-14.5,0.0,180.0,7.912109375
1049,613.633,45.0,12.746666666666664,12.806366047745357,-14.77,0.0,180.0,7.642109375
1050,614.086,45.0,12.746666666666664,6.164456233421752,-21.62,0.0,180.0,0.792109374999999
1051,614.538,45.0,12.746666666666664,4.063660477453581,-22.76,0.0,180.0,-0.34789062500000156
1052,614.99,45.0,12.746666666666664,3.978779840848805,-22.76,0.0,180.0,-0.34789062500000156
1053,615.443,45.0,12.746666666666664,4.0,-22.76,0.0,180.0,-0.34789062500000156
1054,615.895,45.0,12.746666666666664,4.063660477453581,-22.76,0.0,180.0,-0.34789062500000156
1055,616.347,45.0,12.746666666666664,4.063660477453581,-22.76,0.0,180.0,-0.34789062500000156
1056,616.8,45.0,12.746666666666664,3.936339522546419,-22.76,0.0,180.0,-0.34789062500000156
1057,617.252,45.0,12.746666666666664,3.9575596816976137,-22.76,0.0,180.0,-0.34789062500000156
1058,617.7040000000001,45.0,12.746666666666664,4.127320954907162,-22.76,0.0,180.0,-0.34789062500000156
1059,618.156,45.0,12.746666666666664,3.9575596816976137,-22.76,0.0,180.0,-0.34789062500000156
1060,618.609,45.0,12.746666666666664,4.063660477453581,-23.03,0.0,180.0,-0.6178906250000011
1061,619.061,45.0,12.746666666666664,4.042440318302388,-23.12,0.0,180.0,-0.707890625000001
1062,619.513,45.0,12.746666666666664,3.978779840848805,-23.03,0.0,180.0,-0.6178906250000011
1063,619.966,45.0,12.746666666666664,3.978779840848805,-23.03,0.0,180.0,-0.6178906250000011
1064,620.418,45.0,12.746666666666664,4.063660477453581,-23.12,0.0,180.0,-0.707890625000001
1065,620.871,45.0,12.746666666666664,4.021220159151193,-23.12,0.0,180.0,-0.707890625000001
